,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,19.516084418253786,17.48839744654454,0.8961017523672571,0.8257100840224241,1629.6602724973566,1973.6470512247001
1,Guerrero_2016-2017.csv,15.948258173716342,18.92208339597376,1.186467085613052,0.8257100840224241,1629.6602724973566,1973.6470512247001
2,Yucatan_2016-2017.csv,30.87846485557102,28.26667266280778,0.9154170323887708,0.8257100840224241,1629.6602724973566,1973.6470512247001
3,NuevoLeon_2016-2017.csv,45.30418730928856,43.668192794734026,0.9638886687584591,0.8257100840224241,1629.6602724973566,1973.6470512247001
4,Veracruz_2016-2017.csv,26.552604699474035,41.00360099062721,1.544240252687505,0.8257100840224241,1629.6602724973566,1973.6470512247001
5,SaoPaulo_2016-2017.csv,67.15209595289603,116.06859196046356,1.7284433242691353,0.8257100840224241,1629.6602724973566,1973.6470512247001
6,MinasGerais_2016-2017.csv,219.60331450736328,237.00026559640307,1.0792198930515526,0.8257100840224241,1629.6602724973566,1973.6470512247001
7,MatoGrosso_2016-2017.csv,242.69168331016576,147.32497851737898,0.6070458472575434,0.8257100840224241,1629.6602724973566,1973.6470512247001
8,Bahia_2016-2017.csv,613.2738695557917,504.84404442545326,0.8231951000800398,0.8257100840224241,1629.6602724973566,1973.6470512247001
9,RioDeJaneiro_2016-2017.csv,692.7264884421796,475.0734447069704,0.6858023370455015,0.8257100840224241,1629.6602724973566,1973.6470512247001
