,predictions_incidence,observed_incidence,predicted_cases,observed_cases,error
0,-0.1344704515549624,0.09123821796901511,-20.63374716951188,14.0,-34.63374716951188
1,-0.17323664476003126,0.09123821796901511,-26.582205139781273,14.0,-40.58220513978127
2,-0.39309728450452547,0.09123821796901511,-60.31860447923612,14.0,-74.31860447923611
3,-0.10617553180203115,0.10427224910744584,-16.292048204330815,16.0,-32.29204820433081
4,0.11794017615554042,0.5800143856601675,18.09726782189354,89.0,-70.90273217810646
5,0.7463859954992507,0.5800143856601675,114.5288034948049,89.0,25.528803494804905
6,0.7316987916878174,0.5800143856601675,112.27513329017754,89.0,23.275133290177536
7,0.35693391802096525,0.4301230275682141,54.76953587575046,66.0,-11.230464124249544
8,0.3108266672006884,0.4301230275682141,47.69463321047601,66.0,-18.305366789523987
9,0.006019020646212125,0.4301230275682141,0.9235854329770771,66.0,-65.07641456702292
10,-0.17748027524551901,0.5018101988295831,-27.233366770502784,77.0,-104.23336677050278
11,0.14123145422425148,0.5083272143987985,21.67118564076953,78.0,-56.32881435923047
12,0.1067884029131139,0.7038376814752594,16.386089887149218,107.99999999999999,-91.61391011285076
13,0.19673479358751356,0.7038376814752594,30.187866132595417,107.99999999999999,-77.81213386740457
14,0.1532739489642981,0.7103546970444748,23.519039863633772,109.0,-85.48096013636624
15,0.1505039649300448,0.17595942036881485,23.094001131589312,26.999999999999996,-3.905998868410684
16,0.37131375466507377,0.17595942036881485,56.97604228829227,26.999999999999996,29.976042288292273
17,0.2977669256206006,0.17595942036881485,45.690688085382476,26.999999999999996,18.69068808538248
18,0.13085109366732267,0.17595942036881485,20.07837671670268,26.999999999999996,-6.921623283297315
19,0.36988340519281504,0.26719763833782995,56.75656307160675,40.99999999999999,15.756563071606756
20,0.17771849658163907,0.26719763833782995,27.26992051716642,40.99999999999999,-13.730079482833574
21,0.5491636515242204,0.26719763833782995,84.2661254513987,40.99999999999999,43.2661254513987
22,0.3549833988483046,0.26719763833782995,54.47023949507671,40.99999999999999,13.470239495076719
23,0.02456280082882384,0.26719763833782995,3.7690259548944347,40.99999999999999,-37.230974045105555
24,0.3928180195314516,0.2997827161839068,60.27575281345324,46.0,14.275752813453238
25,0.5345205223533557,0.22157852935332242,82.0192182566338,34.0,48.019218256633806
26,0.1341075451270619,0.22157852935332242,20.578061185023095,34.0,-13.421938814976905
27,0.6581143052124864,0.22157852935332242,100.98400076274821,34.0,66.98400076274821
28,1.0914077464215197,0.22157852935332242,167.4704832035445,34.0,133.4704832035445
29,0.32819071353860035,0.22157852935332242,50.359050097852354,34.0,16.359050097852354
30,0.2640867399806754,0.22157852935332242,40.52264985036254,34.0,6.522649850362541
31,1.4857996622152019,0.5604633389525214,227.98774169479069,86.0,141.98774169479069
32,0.2249874600630901,1.1209266779050429,34.523081566027024,172.0,-137.47691843397297
33,0.2726593319487988,0.14337434252273804,41.8380666814375,22.0,19.838066681437503
34,0.6133870699067256,0.14337434252273804,94.12085384669047,22.0,72.12085384669047
35,0.2317956763919668,0.32585077846076826,35.56776471225686,50.0,-14.43223528774314
36,0.36897480015987216,0.32585077846076826,56.6171426538875,50.0,6.617142653887498
37,0.16748624355595232,0.32585077846076826,25.69983787473402,50.0,-24.30016212526598
38,0.43968996688751516,0.01303403113843073,67.46799393337231,2.0,65.46799393337231
39,0.5989128403062491,0.01303403113843073,91.89986335698704,2.0,89.89986335698704
40,0.4872164053894435,0.01303403113843073,74.7606631002883,2.0,72.7606631002883
41,0.5107863665768633,0.1303403113843073,78.3773433026125,20.0,58.3773433026125
42,0.489117793435892,0.13685732695352268,75.05242058133993,21.0,54.05242058133993
43,0.9412190228970758,0.058653140122938284,144.42485412235965,9.0,135.42485412235965
44,1.0096259641468022,0.058653140122938284,154.92152096674505,9.0,145.92152096674505
45,0.7394771862380541,0.006517015569215365,113.4686849193895,1.0,112.4686849193895
46,0.5595201758587063,0.15640837366116878,85.85527683894598,24.0,61.85527683894598
47,0.5825882404011264,0.12382329581509194,89.39494377658343,19.0,70.39494377658343
48,0.6732968540295651,0.19551046707646094,103.31367891923398,29.999999999999996,73.31367891923398
49,0.19982727972707862,0.006517015569215365,30.662391029263322,1.0,29.662391029263322
50,0.6740515458013164,0.019551046707646097,103.42948219816373,3.0,100.42948219816373
51,0.629238013670774,0.36495287187606046,96.55309351156467,56.0,40.55309351156467
