Date,Predicted,Observed,error
2016-01-02,121.19800241852188,28,93.19800241852188
2016-01-08,102.29538990667253,28,74.29538990667253
2016-01-18,70.17344563402781,28,42.173445634027814
2016-01-25,127.38954221717046,29,98.38954221717046
2016-02-05,198.8457098559131,143,55.8457098559131
2016-02-15,150.68569693129004,143,7.685696931290039
2016-02-22,159.78758755703495,144,15.787587557034954
2016-02-29,130.7990651329302,261,-130.2009348670698
2016-03-10,-30.810185484703112,261,-291.8101854847031
2016-03-14,217.16463816639157,263,-45.83536183360843
2016-03-21,194.19039149129367,332,-137.80960850870633
2016-03-28,199.28276495957914,332,-132.71723504042086
2016-04-01,19.06125360615026,347,-327.9387463938497
2016-04-04,188.3370697750904,347,-158.6629302249096
2016-04-07,23.6402042677228,347,-323.3597957322772
2016-04-18,212.55512675975126,228,-15.44487324024874
2016-04-25,211.63322447189177,228,-16.366775528108235
2016-05-09,9.313561741793237,228,-218.68643825820675
2016-05-12,47.09731297322747,229,-181.90268702677253
2016-05-16,208.86751761195816,73,135.86751761195816
2016-05-23,119.73623773635738,73,46.73623773635738
2016-05-30,94.75723267635031,73,21.757232676350313
2016-06-06,99.84960634004915,73,26.84960634004915
2016-06-13,72.86584269845336,73,-0.13415730154663663
2016-06-20,91.99152642768925,78,13.991526427689251
2016-06-27,107.10769299378981,-15,122.10769299378981
2016-07-03,169.32286055702207,-15,184.32286055702207
2016-07-11,77.1972686575141,-15,92.1972686575141
2016-07-18,72.26584938917725,-15,87.26584938917725
2016-07-25,29.244017071266498,-15,44.2440170712665
2016-08-02,87.21676530733816,-15,102.21676530733816
2016-08-08,63.48586732407851,66,-2.5141326759214877
2016-08-15,58.554448049911635,133,-74.44555195008837
2016-08-22,35.5802015416357,5,30.580201541635702
2016-08-29,28.644023699859304,5,23.644023699859304
2016-09-05,121.94577493669935,4,117.94577493669935
2016-09-19,82.01155769287276,4,78.01155769287276
2016-09-26,51.01840909345613,4,47.01840909345613
2016-10-10,79.24624806535894,0,79.24624806535894
2016-10-17,36.224547976642214,11,25.224547976642214
2016-10-24,139.55022542749762,11,128.55022542749762
2016-10-31,10.323907416503118,10,0.3239074165031184
2016-11-01,53.18050815015566,10,43.18050815015566
2016-11-04,144.84956964685472,6,138.84956964685472
2016-11-07,93.60199904631921,6,87.60199904631921
2016-11-14,134.7801604564662,11,123.7801604564662
2016-11-21,81.7346685327208,1,80.7346685327208
2016-11-28,16.66062578516663,3,13.66062578516663
2016-12-09,54.036108336314165,6,48.036108336314165
2016-12-12,30.85515816318451,2,28.85515816318451
2016-12-19,-0.13781623026394385,8,-8.137816230263944
2016-12-26,35.02624256787279,3,32.02624256787279
2017-01-05,-24.33988237870608,0,-24.33988237870608
2017-01-16,32.261455558940185,0,32.261455558940185
2017-01-23,31.339859889572253,0,31.339859889572253
2017-01-30,-25.714976063690486,1,-26.714976063690486
2017-02-01,62.1800450109078,18,44.1800450109078
2017-02-10,-30.439152648142574,18,-48.439152648142574
2017-02-13,64.66072742471732,19,45.66072742471732
2017-02-20,-10.436935718980159,16,-26.43693571898016
2017-02-27,42.769950355009094,16,26.769950355009094
2017-03-04,48.92908911803841,16,32.92908911803841
2017-03-07,42.60504998471682,13,29.60504998471682
2017-03-13,-13.201722610863385,14,-27.201722610863385
2017-03-20,-14.12331824729722,45,-59.12331824729722
2017-03-27,-11.035396720616731,45,-56.03539672061673
2017-04-09,10.163266246496995,46,-35.836733753503005
2017-04-12,44.94505438509347,7,37.94505438509347
2017-04-17,-9.790666419285259,7,-16.79066641928526
2017-04-24,-6.70274485115867,7,-13.70274485115867
2017-05-06,2.54431550054942,9,-6.45568449945058
2017-05-15,-17.486565968336777,17,-34.48656596833678
2017-05-22,-6.379610075857556,17,-23.379610075857556
2017-05-29,-23.339274324767185,17,-40.33927432476719
2017-06-02,89.13414247651447,17,72.13414247651447
2017-06-03,8.881726021463386,17,-8.118273978536614
2017-06-11,98.0973177959666,20,78.0973177959666
2017-06-19,-20.08978536710667,10,-30.08978536710667
2017-06-26,-0.9637951468404289,10,-10.963795146840429
2017-07-08,52.38795400186811,10,42.38795400186811
2017-07-17,-7.738099077779349,10,-17.73809907777935
2017-07-24,-40.73583196395168,10,-50.73583196395168
2017-07-31,-27.624117473834662,11,-38.62411747383466
2017-08-05,-17.45546151395604,6,-23.45546151395604
2017-08-14,16.642138739762494,12,4.642138739762494
2017-08-21,-44.42221428843382,-18,-26.42221428843382
2017-08-28,-31.31049979862628,-17,-14.310499798626282
2017-09-01,6.986849493310785,8,-1.0131505066892146
2017-09-10,-22.140388218510793,8,-30.140388218510793
2017-09-18,-12.022942145007338,8,-20.022942145007338
2017-09-25,-4.925503399902809,2,-6.925503399902809
2017-10-04,-10.170972633446405,4,-14.170972633446405
2017-10-07,14.3453498865602,4,10.3453498865602
2017-10-16,-29.742634540772634,15,-44.742634540772634
2017-10-23,33.4880444882267,15,18.4880444882267
2017-10-30,2.4950701835033993,-2,4.495070183503399
2017-11-09,3.271702810707618,-1,4.271702810707618
2017-11-12,11.665181763534898,9,2.665181763534898
2017-11-13,-11.376672468340875,0,-11.376672468340875
2017-11-20,-64.4219911701816,0,-64.4219911701816
2017-11-27,-21.238897956964927,0,-21.238897956964927
2017-12-06,-32.49864293514527,0,-32.49864293514527
2017-12-18,-24.003684700590366,0,-24.003684700590366
2017-12-25,53.26030439938267,0,53.26030439938267
