State,Model,Error
cundinamarca,LSTM,-230.07731004972698
cundinamarca,LSTM,-145.65367096818926
cundinamarca,LSTM,-60.05305264966964
cundinamarca,LSTM,106.9821149283886
cundinamarca,LSTM,238.09859648741303
cundinamarca,LSTM,17.673033428421036
cundinamarca,LSTM,-8.51747182101488
cundinamarca,LSTM,-147.45505641545176
cundinamarca,LSTM,45.33880901153326
cundinamarca,LSTM,-493.1374250563144
cundinamarca,LSTM,-174.30826144118785
cundinamarca,LSTM,-91.96936294322491
cundinamarca,LSTM,-6.737955175638206
cundinamarca,LSTM,88.42284071575642
cundinamarca,LSTM,58.558600389547365
cundinamarca,LSTM,-5.5555894083452415
cundinamarca,LSTM,18.24625482131481
cundinamarca,LSTM,57.90030632220268
cundinamarca,LSTM,-52.73011900430203
cundinamarca,LSTM,-54.089409608824255
cundinamarca,LSTM,-28.76957340650796
cundinamarca,LSTM,2.538640426018233
cundinamarca,LSTM,27.46304268428565
cundinamarca,LSTM,-0.5024233432531275
cundinamarca,LSTM,-18.045943624727727
cundinamarca,LSTM,-45.51312684476852
cundinamarca,LSTM,11.27800311087191
cundinamarca,LSTM,-0.4282067957282081
cundinamarca,LSTM,-2.2905309613502034
cundinamarca,LSTM,-9.996620712103844
cundinamarca,LSTM,-9.741639108231066
cundinamarca,LSTM,18.63992220865913
cundinamarca,LSTM,2.2074678524780253
cundinamarca,LSTM,2.9129659443461904
cundinamarca,LSTM,2.3924317507365345
cundinamarca,LSTM,1.6540082527273905
cundinamarca,LSTM,5.937065817224085
cundinamarca,LSTM,8.970175588556081
cundinamarca,LSTM,11.486494940626098
cundinamarca,LSTM,8.655704134352355
cundinamarca,LSTM,8.373437645847646
cundinamarca,LSTM,3.7519875284591313
cundinamarca,LSTM,5.923321139457373
cundinamarca,LSTM,3.2642661222517493
cundinamarca,LSTM,7.796519802437872
cundinamarca,LSTM,8.76529095297709
cundinamarca,LSTM,11.438126390421465
cundinamarca,LSTM,10.04871806076005
cundinamarca,LSTM,17.587634479113667
cundinamarca,LSTM,8.858318823439031
cundinamarca,LSTM,10.223823226773217
cundinamarca,LSTM,7.980870287991912
cundinamarca,LSTM,9.457536475024561
cundinamarca,LSTM,9.50708322889544
cundinamarca,LSTM,9.155951579740716
cundinamarca,LSTM,-1.6847939028328651
cundinamarca,LSTM,9.302201788174287
cundinamarca,LSTM,7.112380133916289
cundinamarca,LSTM,11.185200477887392
cundinamarca,LSTM,7.6044241827754675
cundinamarca,LSTM,4.57201049109444
cundinamarca,LSTM,5.727022684312015
cundinamarca,LSTM,6.60793184983112
cundinamarca,LSTM,10.084023236631452
cundinamarca,LSTM,8.136430911194758
cundinamarca,LSTM,8.940498254601692
cundinamarca,LSTM,7.94433688896127
cundinamarca,LSTM,6.9104026192892345
cundinamarca,LSTM,7.963943731499389
cundinamarca,LSTM,7.823148742820396
cundinamarca,LSTM,9.348931276469864
cundinamarca,LSTM,10.428889769570233
cundinamarca,LSTM,7.07503683842428
cundinamarca,LSTM,10.419596726840435
cundinamarca,LSTM,5.778424752031713
cundinamarca,LSTM,7.2261528153417265
cundinamarca,LSTM,9.070001018260161
cundinamarca,LSTM,9.32576456358824
cundinamarca,LSTM,10.219710446345507
cundinamarca,LSTM,7.000392978663816
cundinamarca,LSTM,9.770421582473515
cundinamarca,LSTM,10.181128544406297
cundinamarca,LSTM,10.505735685094
cundinamarca,LSTM,11.196536432524548
cundinamarca,LSTM,6.992806788732781
cundinamarca,LSTM,9.178676403847932
cundinamarca,LSTM,7.407548856112138
cundinamarca,LSTM,9.691582874374687
cundinamarca,LSTM,11.318041668305618
cundinamarca,LSTM,6.27313391136177
cundinamarca,LSTM,8.409442595424391
cundinamarca,LSTM,9.42634018584788
cundinamarca,LSTM,8.056914094520286
cundinamarca,LSTM,11.633523596139215
cundinamarca,LSTM,8.064203961387053
cundinamarca,LSTM,9.38870486038182
cundinamarca,LSTM,10.09627551643163
cundinamarca,LSTM,9.742297248945237
cundinamarca,LSTM,9.274767444099226
cundinamarca,LSTM,10.184792247629462
cundinamarca,LSTM,12.7465177179759
cundinamarca,LSTM,10.220645740976927
cundinamarca,LSTM,6.584234191512913
cundinamarca,LSTM,0.7508514949902887
cundinamarca,LSTM,15.996895992894173
cundinamarca,LSTM,8.686578940959313
cundinamarca,LSTM,10.0907843545264
cundinamarca,LSTM,9.96233589395374
cundinamarca,LSTM,9.11018024927795
cundinamarca,LSTM,8.108793693647124
cundinamarca,Naive,-12.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,18.0
cundinamarca,Naive,136.0
cundinamarca,Naive,159.0
cundinamarca,Naive,-160.0
cundinamarca,Naive,36.0
cundinamarca,Naive,-89.0
cundinamarca,Naive,194.0
cundinamarca,Naive,-573.0
cundinamarca,Naive,281.0
cundinamarca,Naive,9.0
cundinamarca,Naive,52.0
cundinamarca,Naive,17.0
cundinamarca,Naive,47.0
cundinamarca,Naive,-31.0
cundinamarca,Naive,56.0
cundinamarca,Naive,60.0
cundinamarca,Naive,-84.0
cundinamarca,Naive,10.0
cundinamarca,Naive,43.0
cundinamarca,Naive,36.0
cundinamarca,Naive,14.0
cundinamarca,Naive,-6.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-18.0
cundinamarca,Naive,58.0
cundinamarca,Naive,-10.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-3.0
cundinamarca,Naive,8.0
cundinamarca,Naive,27.0
cundinamarca,Naive,-15.0
cundinamarca,Naive,3.0
cundinamarca,Naive,2.0
cundinamarca,Naive,1.0
cundinamarca,Naive,3.0
cundinamarca,Naive,3.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-2.0
cundinamarca,Naive,0.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,4.0
cundinamarca,Naive,0.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,8.0
cundinamarca,Naive,-8.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-2.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,-11.0
cundinamarca,Naive,12.0
cundinamarca,Naive,-3.0
cundinamarca,Naive,5.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,1.0
cundinamarca,Naive,1.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-2.0
cundinamarca,Naive,1.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,1.0
cundinamarca,Naive,0.0
cundinamarca,Naive,1.0
cundinamarca,Naive,1.0
cundinamarca,Naive,-3.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,1.0
cundinamarca,Naive,2.0
cundinamarca,Naive,0.0
cundinamarca,Naive,1.0
cundinamarca,Naive,-3.0
cundinamarca,Naive,3.0
cundinamarca,Naive,0.0
cundinamarca,Naive,0.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-2.0
cundinamarca,Naive,2.0
cundinamarca,Naive,2.0
cundinamarca,Naive,-5.0
cundinamarca,Naive,2.0
cundinamarca,Naive,1.0
cundinamarca,Naive,-2.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,2.0
cundinamarca,Naive,1.0
cundinamarca,Naive,0.0
cundinamarca,Naive,-1.0
cundinamarca,Naive,1.0
cundinamarca,Naive,3.0
cundinamarca,Naive,-3.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,-4.0
cundinamarca,Naive,15.0
cundinamarca,Naive,-8.0
cundinamarca,Naive,1.0
cundinamarca,Naive,0.0
cundinamarca,Naive,0.0
cundinamarca,Naive,-1.0
santander_norte,LSTM,-111.88185912151577
santander_norte,LSTM,-83.24018797598363
santander_norte,LSTM,-128.14014717019558
santander_norte,LSTM,-98.13690063040735
santander_norte,LSTM,-168.38412043412208
santander_norte,LSTM,-288.4155565360642
santander_norte,LSTM,-326.40084694753637
santander_norte,LSTM,-343.27298993400575
santander_norte,LSTM,408.65617387443535
santander_norte,LSTM,-1548.7991559555624
santander_norte,LSTM,-759.3334736446952
santander_norte,LSTM,-545.0358495768928
santander_norte,LSTM,-255.72649868553157
santander_norte,LSTM,-107.92557143325807
santander_norte,LSTM,160.10606940393444
santander_norte,LSTM,98.16952095672607
santander_norte,LSTM,48.43320727800366
santander_norte,LSTM,193.33389919978146
santander_norte,LSTM,77.13588153675555
santander_norte,LSTM,50.725092269969
santander_norte,LSTM,50.473270591130245
santander_norte,LSTM,-17.639935998072623
santander_norte,LSTM,-16.07579587630272
santander_norte,LSTM,40.667853265225894
santander_norte,LSTM,-158.82190102262734
santander_norte,LSTM,-197.5276216195488
santander_norte,LSTM,164.2557356358576
santander_norte,LSTM,15.940789357309342
santander_norte,LSTM,65.2476828802228
santander_norte,LSTM,7.488960423448083
santander_norte,LSTM,-22.225041728124022
santander_norte,LSTM,11.965114360563755
santander_norte,LSTM,-12.359691986888649
santander_norte,LSTM,-27.496265210604662
santander_norte,LSTM,-27.77002286294341
santander_norte,LSTM,-5.4947617675054055
santander_norte,LSTM,-6.135313850085738
santander_norte,LSTM,-0.9610357988572141
santander_norte,LSTM,6.329833394067287
santander_norte,LSTM,-11.091825688002107
santander_norte,LSTM,-9.61185534946859
santander_norte,LSTM,-103.13536847215832
santander_norte,LSTM,-57.9309989591825
santander_norte,LSTM,22.497320201228558
santander_norte,LSTM,32.30128299415201
santander_norte,LSTM,45.413072975724496
santander_norte,LSTM,8.658306355093718
santander_norte,LSTM,3.637941125370413
santander_norte,LSTM,-24.029094135914445
santander_norte,LSTM,-3.2779423944267627
santander_norte,LSTM,2.108018689958156
santander_norte,LSTM,-2.178362733173968
santander_norte,LSTM,13.29047572194591
santander_norte,LSTM,1.6007511209365726
santander_norte,LSTM,0.3411219231283669
santander_norte,LSTM,-25.343823063224555
santander_norte,LSTM,6.362149379561617
santander_norte,LSTM,6.629370623308122
santander_norte,LSTM,10.165378683431149
santander_norte,LSTM,10.40392158725567
santander_norte,LSTM,5.9371146406901625
santander_norte,LSTM,-0.6495459448456762
santander_norte,LSTM,-2.7152918660089367
santander_norte,LSTM,-5.7026121062570825
santander_norte,LSTM,-6.072026312012077
santander_norte,LSTM,-9.288912664380073
santander_norte,LSTM,-9.58984180087626
santander_norte,LSTM,-11.650082718743679
santander_norte,LSTM,-10.301949633452892
santander_norte,LSTM,-12.61627968546152
santander_norte,LSTM,-10.880911941177843
santander_norte,LSTM,-9.541904434194565
santander_norte,LSTM,-12.792960190505983
santander_norte,LSTM,-10.889803986134535
santander_norte,LSTM,-11.36903219965339
santander_norte,LSTM,-13.251904133532047
santander_norte,LSTM,-12.299736137415174
santander_norte,LSTM,-12.251269482343195
santander_norte,LSTM,-18.320786724963188
santander_norte,LSTM,-12.743690309998989
santander_norte,LSTM,-12.613078096755743
santander_norte,LSTM,-18.928136668032412
santander_norte,LSTM,-22.932142734950787
santander_norte,LSTM,-9.495913717485667
santander_norte,LSTM,-9.932598457460404
santander_norte,LSTM,-8.881160201543569
santander_norte,LSTM,-14.064162218362096
santander_norte,LSTM,-15.636429947199824
santander_norte,LSTM,-16.344276806216246
santander_norte,LSTM,-17.41735851288915
santander_norte,LSTM,-16.25065013438225
santander_norte,LSTM,-16.591009235769512
santander_norte,LSTM,-13.224014271696811
santander_norte,LSTM,-32.40901661571621
santander_norte,LSTM,-13.842699875130654
santander_norte,LSTM,-11.258259816269872
santander_norte,LSTM,-13.390766781072614
santander_norte,LSTM,-13.575673478198047
santander_norte,LSTM,-15.764142791367767
santander_norte,LSTM,-14.783907157162426
santander_norte,LSTM,-14.056626121373176
santander_norte,LSTM,-17.233586351488825
santander_norte,LSTM,-17.602455915449855
santander_norte,LSTM,-18.8233973642242
santander_norte,LSTM,-15.661551347928045
santander_norte,LSTM,-14.56762941593408
santander_norte,LSTM,-14.507444073479178
santander_norte,LSTM,-21.37069188304782
santander_norte,LSTM,-25.464316575363878
santander_norte,LSTM,-27.365088961794378
santander_norte,Naive,42.0
santander_norte,Naive,0.0
santander_norte,Naive,-91.0
santander_norte,Naive,-18.0
santander_norte,Naive,-91.0
santander_norte,Naive,-180.0
santander_norte,Naive,-131.0
santander_norte,Naive,-75.0
santander_norte,Naive,714.0
santander_norte,Naive,-1816.0
santander_norte,Naive,697.0
santander_norte,Naive,236.0
santander_norte,Naive,296.0
santander_norte,Naive,44.0
santander_norte,Naive,275.0
santander_norte,Naive,28.0
santander_norte,Naive,-1.0
santander_norte,Naive,171.0
santander_norte,Naive,-38.0
santander_norte,Naive,13.0
santander_norte,Naive,36.0
santander_norte,Naive,-21.0
santander_norte,Naive,-2.0
santander_norte,Naive,67.0
santander_norte,Naive,-187.0
santander_norte,Naive,-52.0
santander_norte,Naive,325.0
santander_norte,Naive,-142.0
santander_norte,Naive,28.0
santander_norte,Naive,-1.0
santander_norte,Naive,11.0
santander_norte,Naive,16.0
santander_norte,Naive,-16.0
santander_norte,Naive,-13.0
santander_norte,Naive,2.0
santander_norte,Naive,21.0
santander_norte,Naive,-3.0
santander_norte,Naive,5.0
santander_norte,Naive,11.0
santander_norte,Naive,-14.0
santander_norte,Naive,2.0
santander_norte,Naive,-93.0
santander_norte,Naive,41.0
santander_norte,Naive,68.0
santander_norte,Naive,0.0
santander_norte,Naive,9.0
santander_norte,Naive,-12.0
santander_norte,Naive,6.0
santander_norte,Naive,-27.0
santander_norte,Naive,20.0
santander_norte,Naive,4.0
santander_norte,Naive,-5.0
santander_norte,Naive,14.0
santander_norte,Naive,-8.0
santander_norte,Naive,-1.0
santander_norte,Naive,-26.0
santander_norte,Naive,31.0
santander_norte,Naive,-3.0
santander_norte,Naive,4.0
santander_norte,Naive,-1.0
santander_norte,Naive,0.0
santander_norte,Naive,-5.0
santander_norte,Naive,-2.0
santander_norte,Naive,-3.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-1.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,-4.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,-6.0
santander_norte,Naive,5.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-5.0
santander_norte,Naive,13.0
santander_norte,Naive,-2.0
santander_norte,Naive,0.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-2.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,3.0
santander_norte,Naive,-20.0
santander_norte,Naive,16.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-2.0
santander_norte,Naive,2.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-4.0
santander_norte,Naive,-3.0
tolima,LSTM,-57.93457706051826
tolima,LSTM,-29.24961793661117
tolima,LSTM,-49.66214112288476
tolima,LSTM,3.998986678647995
tolima,LSTM,19.4020171295166
tolima,LSTM,2.219136598987582
tolima,LSTM,-38.56195896155358
tolima,LSTM,-250.55541359494208
tolima,LSTM,72.99027858099937
tolima,LSTM,-779.3795344167805
tolima,LSTM,-423.1770593159866
tolima,LSTM,135.7980840717697
tolima,LSTM,-595.7199024734116
tolima,LSTM,6.71573779590608
tolima,LSTM,320.7591905492401
tolima,LSTM,-346.612609376297
tolima,LSTM,22.870162610321074
tolima,LSTM,205.05858057343482
tolima,LSTM,-71.86781714796071
tolima,LSTM,32.906177761688234
tolima,LSTM,54.528567082157146
tolima,LSTM,-16.192755026016215
tolima,LSTM,65.30283500209808
tolima,LSTM,44.85417746603012
tolima,LSTM,52.03383975364686
tolima,LSTM,0.3974308415222083
tolima,LSTM,19.19343711855889
tolima,LSTM,-7.390820925283421
tolima,LSTM,14.944145697035792
tolima,LSTM,43.01080184296608
tolima,LSTM,-4.708693243732456
tolima,LSTM,-9.125477885799404
tolima,LSTM,-3.442013382267952
tolima,LSTM,-7.2247378912210465
tolima,LSTM,-10.832676500968931
tolima,LSTM,0.05315395759105712
tolima,LSTM,-8.05661864819765
tolima,LSTM,-3.079226121973992
tolima,LSTM,10.738877695334553
tolima,LSTM,2.8080741222810754
tolima,LSTM,-1.767084534416199
tolima,LSTM,-40.718379195570954
tolima,LSTM,-16.797662911212445
tolima,LSTM,9.019138493240478
tolima,LSTM,5.036789916582106
tolima,LSTM,4.740093396053314
tolima,LSTM,4.4312012806499
tolima,LSTM,2.5139629436349864
tolima,LSTM,-28.34606361231685
tolima,LSTM,-0.43873923266887616
tolima,LSTM,-1.6840631629061704
tolima,LSTM,-3.996780744080544
tolima,LSTM,9.201957419009805
tolima,LSTM,6.003673785147071
tolima,LSTM,7.285915222314001
tolima,LSTM,-23.32256260483086
tolima,LSTM,-0.7729849061554672
tolima,LSTM,2.7722142552125453
tolima,LSTM,8.563862935433686
tolima,LSTM,4.711908972548247
tolima,LSTM,1.847261190458536
tolima,LSTM,-7.252094669564961
tolima,LSTM,3.971744477955699
tolima,LSTM,2.7075555262434485
tolima,LSTM,2.8363290551102165
tolima,LSTM,1.6860764559274912
tolima,LSTM,4.023424874613285
tolima,LSTM,7.659376880785524
tolima,LSTM,2.4860865787243847
tolima,LSTM,5.576069359754026
tolima,LSTM,3.0187253446334603
tolima,LSTM,4.982499415838719
tolima,LSTM,-1.4024132481950522
tolima,LSTM,-0.0729305638986828
tolima,LSTM,5.770964686064423
tolima,LSTM,4.535157625934482
tolima,LSTM,5.282555411870778
tolima,LSTM,4.060804889132977
tolima,LSTM,-1.1542401532781126
tolima,LSTM,11.801397389245034
tolima,LSTM,3.1685996281260254
tolima,LSTM,5.178500227622987
tolima,LSTM,2.011040080537796
tolima,LSTM,10.337792959911226
tolima,LSTM,0.908602456139326
tolima,LSTM,3.7045017586144815
tolima,LSTM,0.7356300735372305
tolima,LSTM,4.560096522040367
tolima,LSTM,4.362164048565329
tolima,LSTM,2.1113517652851344
tolima,LSTM,2.2912428753119705
tolima,LSTM,5.514325645727515
tolima,LSTM,7.307132443234026
tolima,LSTM,12.07147328234911
tolima,LSTM,0.6509072448855635
tolima,LSTM,3.9739052949497102
tolima,LSTM,1.3630350497949126
tolima,LSTM,4.269373358385861
tolima,LSTM,5.431473202806413
tolima,LSTM,4.501092808741332
tolima,LSTM,8.283608307912349
tolima,LSTM,6.80653156130016
tolima,LSTM,5.503451261282563
tolima,LSTM,1.1263016730105877
tolima,LSTM,6.55483111153692
tolima,LSTM,7.2754586475840215
tolima,LSTM,3.397040604761244
tolima,LSTM,3.4814322914087783
tolima,LSTM,6.099364800826608
tolima,LSTM,3.4279186523252734
tolima,Naive,24.0
tolima,Naive,0.0
tolima,Naive,-35.0
tolima,Naive,53.0
tolima,Naive,21.0
tolima,Naive,-14.0
tolima,Naive,-33.0
tolima,Naive,-197.0
tolima,Naive,292.0
tolima,Naive,-873.0
tolima,Naive,258.0
tolima,Naive,456.0
tolima,Naive,-687.0
tolima,Naive,429.0
tolima,Naive,375.0
tolima,Naive,-547.0
tolima,Naive,244.0
tolima,Naive,255.0
tolima,Naive,-192.0
tolima,Naive,46.0
tolima,Naive,73.0
tolima,Naive,-30.0
tolima,Naive,56.0
tolima,Naive,13.0
tolima,Naive,35.0
tolima,Naive,-33.0
tolima,Naive,43.0
tolima,Naive,-10.0
tolima,Naive,33.0
tolima,Naive,33.0
tolima,Naive,-25.0
tolima,Naive,5.0
tolima,Naive,17.0
tolima,Naive,0.0
tolima,Naive,-6.0
tolima,Naive,14.0
tolima,Naive,-4.0
tolima,Naive,5.0
tolima,Naive,14.0
tolima,Naive,-6.0
tolima,Naive,-5.0
tolima,Naive,-38.0
tolima,Naive,25.0
tolima,Naive,24.0
tolima,Naive,-7.0
tolima,Naive,-2.0
tolima,Naive,6.0
tolima,Naive,1.0
tolima,Naive,-32.0
tolima,Naive,28.0
tolima,Naive,-2.0
tolima,Naive,-3.0
tolima,Naive,11.0
tolima,Naive,0.0
tolima,Naive,1.0
tolima,Naive,-28.0
tolima,Naive,23.0
tolima,Naive,2.0
tolima,Naive,4.0
tolima,Naive,-5.0
tolima,Naive,0.0
tolima,Naive,-7.0
tolima,Naive,11.0
tolima,Naive,-2.0
tolima,Naive,0.0
tolima,Naive,-1.0
tolima,Naive,3.0
tolima,Naive,3.0
tolima,Naive,-5.0
tolima,Naive,3.0
tolima,Naive,-1.0
tolima,Naive,2.0
tolima,Naive,-7.0
tolima,Naive,1.0
tolima,Naive,5.0
tolima,Naive,-2.0
tolima,Naive,2.0
tolima,Naive,-1.0
tolima,Naive,-5.0
tolima,Naive,13.0
tolima,Naive,-8.0
tolima,Naive,2.0
tolima,Naive,-3.0
tolima,Naive,9.0
tolima,Naive,-10.0
tolima,Naive,3.0
tolima,Naive,-3.0
tolima,Naive,4.0
tolima,Naive,-1.0
tolima,Naive,-2.0
tolima,Naive,0.0
tolima,Naive,3.0
tolima,Naive,1.0
tolima,Naive,4.0
tolima,Naive,-11.0
tolima,Naive,5.0
tolima,Naive,-3.0
tolima,Naive,3.0
tolima,Naive,0.0
tolima,Naive,-1.0
tolima,Naive,4.0
tolima,Naive,-2.0
tolima,Naive,-2.0
tolima,Naive,-4.0
tolima,Naive,7.0
tolima,Naive,0.0
tolima,Naive,-3.0
tolima,Naive,0.0
tolima,Naive,3.0
tolima,Naive,-3.0
