Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
31/01/2016,79,615.0,7.9946896373462675,-607.0053103626537,872.9999999999999,257.9999999999999
07/02/2016,93,159.0,7.995553376566171,-151.00444662343384,615.0,456.0
14/02/2016,69,846.0,7.555319178347587,-838.4446808216525,159.0,-687.0
21/02/2016,86,416.99999999999994,8.005967771611214,-408.99403222838873,846.0,429.00000000000006
28/02/2016,100,42.0,8.047250980856418,-33.95274901914358,416.99999999999994,374.99999999999994
06/03/2016,91,589.0,8.074698414045573,-580.9253015859545,42.0,-547.0
13/03/2016,100,345.0,8.060458888169528,-336.93954111183047,589.0,244.0
20/03/2016,21,90.0,8.073331876193285,-81.92666812380672,345.0,255.0
27/03/2016,19,281.99999999999994,7.949165795896053,-274.05083420410386,90.0,-191.99999999999994
03/04/2016,68,236.0,8.091858201093673,-227.9081417989063,281.99999999999994,45.99999999999994
10/04/2016,54,163.0,8.071162035684585,-154.92883796431542,236.0,73.0
17/04/2016,28,193.0,8.064655032348632,-184.93534496765136,163.0,-30.0
24/04/2016,64,137.0,8.07399751778841,-128.9260024822116,193.0,56.0
01/05/2016,14,124.0,8.065425598533153,-115.93457440146685,137.0,13.0
08/05/2016,29,89.0,8.064107745690345,-80.93589225430965,124.0,35.0
15/05/2016,19,122.0,8.060404327383042,-113.93959567261696,89.0,-33.0
22/05/2016,6,79.0,8.056079755506515,-70.94392024449348,122.0,43.0
29/05/2016,11,89.0,8.054089545894861,-80.94591045410513,79.0,-10.0
05/06/2016,11,55.99999999999999,8.047885564773082,-47.95211443522691,89.0,33.00000000000001
12/06/2016,6,23.0,8.051720768364667,-14.948279231635333,55.99999999999999,32.99999999999999
19/06/2016,5,48.0,8.038825956026315,-39.961174043973685,23.0,-25.0
26/06/2016,46,43.0,8.04174118081808,-34.95825881918192,48.0,5.0
03/07/2016,0,26.0,7.994233005533219,-18.005766994466782,43.0,17.0
10/07/2016,8,26.0,7.793796821506024,-18.206203178493976,26.0,0.0
17/07/2016,24,32.0,7.962690995167494,-24.037309004832508,26.0,-6.0
24/07/2016,0,18.0,7.937854085762501,-10.0621459142375,32.0,14.0
31/07/2016,13,22.0,7.80730523284316,-14.19269476715684,18.0,-4.0
07/08/2016,92,17.0,7.812282015967369,-9.18771798403263,22.0,5.0
14/08/2016,94,3.0,7.8587367483747,4.8587367483747,17.0,14.0
21/08/2016,0,9.0,7.654955568437576,-1.3450444315624237,3.0,-6.0
