,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,19.094660526075362,16.058335507933243,0.8409856507270311,0.7774431851869961,541.7118093333769,696.7863628556736
1,Guerrero_2016-2017.csv,13.81223290340044,13.147253669609318,0.9518557760760455,0.7774431851869961,541.7118093333769,696.7863628556736
2,Yucatan_2016-2017.csv,31.61622777286782,24.70884756968293,0.7815242143114678,0.7774431851869961,541.7118093333769,696.7863628556736
3,NuevoLeon_2016-2017.csv,45.967929092471685,37.364617284886016,0.8128409963764354,0.7774431851869961,541.7118093333769,696.7863628556736
4,Veracruz_2016-2017.csv,33.2385014673944,27.765467881724458,0.8353405435248409,0.7774431851869961,541.7118093333769,696.7863628556736
5,huila_2016-2017.csv,90.44028109445726,48.452920544677724,0.5357449131993821,0.7774431851869961,541.7118093333769,696.7863628556736
6,tolima_2016-2017.csv,131.52827402762824,67.76425675767487,0.5152067664435451,0.7774431851869961,541.7118093333769,696.7863628556736
7,santander_norte_2016-2017.csv,132.83003493870723,84.9003640796856,0.6391654125428923,0.7774431851869961,541.7118093333769,696.7863628556736
8,santander_2016-2017.csv,56.64696627250914,60.98865963717141,1.0766447640598416,0.7774431851869961,541.7118093333769,696.7863628556736
9,valle_cauca_2016-2017.csv,141.6112547601619,160.56108640033133,1.1338158585789213,0.7774431851869961,541.7118093333769,696.7863628556736
