Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
31/01/2016,0.45,834.0,1088.766818013916,254.766818013916,1295.0,461.0
07/02/2016,1.0,572.0,932.9503914575196,360.9503914575196,834.0,262.0
14/02/2016,0.61,453.00000000000006,434.5500262934876,-18.44997370651248,572.0,118.99999999999994
21/02/2016,0.41,416.0,449.09410567810056,33.09410567810056,453.00000000000006,37.00000000000006
28/02/2016,0.44,290.0,448.5069328831482,158.50693288314818,416.0,126.0
06/03/2016,0.12,264.0,294.5138080295563,30.513808029556287,290.0,26.0
13/03/2016,0.58,197.0,353.4499172088623,156.4499172088623,264.0,67.0
20/03/2016,0.26,118.0,274.0023191506195,156.00231915061948,197.0,79.0
27/03/2016,0.2,117.0,167.36925724147795,50.36925724147795,118.0,1.0
03/04/2016,0.2,112.0,87.69377124979019,-24.30622875020981,117.0,5.0
10/04/2016,0.53,85.0,108.42304907775879,23.42304907775879,112.0,27.0
17/04/2016,0.2,73.0,124.87267576560974,51.87267576560974,85.0,12.0
24/04/2016,0.42,55.00000000000001,80.75484936668396,25.75484936668395,73.0,17.999999999999993
01/05/2016,0.31,62.0,55.94734392686844,-6.052656073131558,55.00000000000001,-6.999999999999993
08/05/2016,0.0,73.0,48.68306294178009,-24.316937058219906,62.0,-11.0
15/05/2016,0.0,111.0,49.351831566085814,-61.648168433914186,73.0,-38.0
22/05/2016,0.0,-26.0,80.47625175632477,106.47625175632477,111.0,137.0
29/05/2016,0.0,36.0,93.54583536434174,57.54583536434174,-26.0,-62.0
05/06/2016,0.13,28.0,20.835553945293427,-7.164446054706573,36.0,8.0
12/06/2016,0.29,25.0,26.80311486931801,1.8031148693180086,28.0,3.0
19/06/2016,0.0,18.0,29.960424132070543,11.960424132070543,25.0,7.0
26/06/2016,0.0,16.0,9.663747231910229,-6.336252768089771,18.0,2.0
03/07/2016,0.02,17.0,9.523477900011539,-7.476522099988461,16.0,-1.0
10/07/2016,0.0,21.0,14.51691702618122,-6.48308297381878,17.0,-4.0
17/07/2016,1.0,20.0,17.7962937707901,-2.2037062292098994,21.0,1.0
24/07/2016,0.42,7.0,23.03256763019562,16.03256763019562,20.0,13.0
31/07/2016,0.14,10.0,2.371701267012358,-7.628298732987642,7.0,-3.0
07/08/2016,0.0,7.0,2.3466677004319427,-4.653332299568057,10.0,3.0
14/08/2016,0.0,6.000000000000001,7.401542372474671,1.4015423724746698,7.0,0.9999999999999991
21/08/2016,1.0,6.000000000000001,3.4668050710952283,-2.5331949289047726,6.000000000000001,0.0
28/08/2016,0.83,4.0,12.222138949775696,8.222138949775696,6.000000000000001,2.000000000000001
04/09/2016,0.0,10.0,2.321014132474065,-7.678985867525935,4.0,-6.0
11/09/2016,1.0,30.000000000000004,1.2520599146589637,-28.74794008534104,10.0,-20.000000000000004
18/09/2016,0.0,31.0,26.862255050668715,-4.137744949331285,30.000000000000004,-0.9999999999999964
25/09/2016,0.0,25.0,24.809955847702028,-0.1900441522979719,31.0,6.0
02/10/2016,0.0,1.0,16.814100081562994,15.814100081562994,25.0,24.0
09/10/2016,0.0,3.0000000000000004,13.325417204437256,10.325417204437256,1.0,-2.0000000000000004
