Date,Searches,Observed,Predicted,error
01/02/2016,0.51,46.0,12.415301388520003,33.58469861147999
08/02/2016,0.46,46.0,9.838827699704469,36.16117230029553
15/02/2016,0.48,48.0,28.861890530455113,19.138109469544887
22/02/2016,0.55,83.0,56.376025445079804,26.623974554920196
29/02/2016,0.57,83.0,84.58223800309896,-1.582238003098965
07/03/2016,0.59,83.0,108.60710153496265,-25.607101534962652
14/03/2016,0.55,120.00000000000001,112.38714015634059,7.612859843659422
21/03/2016,0.57,121.0,121.64337754640579,-0.6433775464057874
28/03/2016,0.39,158.0,142.8728377510786,15.127162248921394
04/04/2016,0.41,158.0,119.90850578448773,38.09149421551227
11/04/2016,0.45,160.0,133.47399107408523,26.526008925914766
18/04/2016,0.34,264.0,112.58548341507911,151.41451658492088
25/04/2016,0.46,264.0,102.84896392643452,161.15103607356548
02/05/2016,0.39,264.0,182.3889764904499,81.61102350955011
09/05/2016,0.49,264.0,210.8043124165535,53.1956875834465
16/05/2016,0.92,206.0,280.17677316970827,-74.17677316970827
23/05/2016,0.52,206.0,358.51826339221003,-152.51826339221003
30/05/2016,0.72,206.0,255.4660957487583,-49.466095748758306
06/06/2016,0.35,206.0,131.4355987471819,74.5644012528181
13/06/2016,0.58,206.0,170.39099974894523,35.609000251054766
20/06/2016,0.63,206.0,164.751975627923,41.248024372077
27/06/2016,0.52,45.0,183.14075604615212,-138.14075604615212
04/07/2016,0.69,45.0,118.80313864223957,-73.80313864223957
11/07/2016,0.52,45.0,108.53087191386223,-63.53087191386223
18/07/2016,0.57,45.0,4.493208046044409,40.50679195395559
25/07/2016,0.48,45.0,91.29248239631653,-46.29248239631653
01/08/2016,0.5,49.0,79.26447189381122,-30.26447189381122
08/08/2016,0.39,81.0,79.90824604475497,1.091753955245025
15/08/2016,0.47,163.0,81.34981280665397,81.65018719334603
22/08/2016,0.27,21.0,133.02879675285817,-112.02879675285817
29/08/2016,0.21,21.0,99.60621025614738,-78.60621025614738
05/09/2016,0.43,21.0,11.621804691463709,9.378195308536291
12/09/2016,0.58,21.0,9.395759828974306,11.604240171025694
19/09/2016,0.39,21.0,4.805263984389603,16.194736015610395
26/09/2016,0.31,1.0,0.41671641765385864,0.5832835823461413
03/10/2016,0.15,20.0,9.444462534950674,10.555537465049326
10/10/2016,0.2,21.0,-6.871013863103092,27.87101386310309
17/10/2016,0.59,30.000000000000004,-3.931591232188046,33.93159123218805
24/10/2016,0.47,30.000000000000004,9.956408180388808,20.043591819611194
31/10/2016,0.37,17.0,5.5738629301473495,11.42613706985265
07/11/2016,0.21,17.0,15.478839101314545,1.521160898685455
