,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Alagoas_2016-2017.csv,66.32218824089887,77.38671440787479,0.9326409022252962,1.088233320701927,1.1668299321908195,1.2395801885766295
1,Bahia_2016-2017.csv,721.6623100840991,665.8833844632936,1.4830647008249986,1.368435248126382,0.9227077196059952,1.2395801885766295
2,Ceara_2016-2017.csv,54.103736337837944,123.28071026610819,0.915745450968587,2.086616512276097,2.2785988290404022,1.2395801885766295
3,Goias_2016-2017.csv,141.928805090037,141.18165808034797,0.9899660426208986,0.9847546257561638,0.9947357619954945,1.2395801885766295
4,Maranhao_2016-2017.csv,55.348340313962474,63.381609985876864,1.082446088758396,1.23955254013489,1.1451402088363591,1.2395801885766295
5,MatoGrosso_2016-2017.csv,259.17150180322443,250.37135748987333,1.5276559110258627,1.4757844962112106,0.9660450927199835,1.2395801885766295
6,MinasGerais_2016-2017.csv,243.04622891078787,211.51375194224747,1.7130703706312724,1.4908190226079008,0.8702614020803645,1.2395801885766295
7,Para_2016-2017.csv,59.62510428690661,92.30080416982105,1.1759428899410038,1.8203821309403225,1.5480191653113782,1.2395801885766295
8,RioDeJaneiro_2016-2017.csv,631.4485533360609,781.7497942923975,1.0372784576575473,1.2841778108661863,1.2380261070553842,1.2395801885766295
9,SaoPaulo_2016-2017.csv,626.4894578652753,792.7833579173442,1.0614059689993256,1.3431430930762005,1.2654376669301113,1.2395801885766295
