Date,Searches,Observed,LSTM-Prediction,error,Naive-Prediction,NaiveError
01/02/2016,0.5,4297.0,1573.8486728182268,2723.151327181773,3520.0,-777.0
08/02/2016,0.4,4297.0,2045.9064148157215,2251.0935851842787,3520.0,-777.0
15/02/2016,0.49,4298.000000000001,2230.962589228735,2067.037410771266,3521.0,-777.0000000000009
22/02/2016,0.37,4012.0,2091.0782182196617,1920.9217817803383,4297.0,285.0
29/02/2016,0.47,4012.0,1883.9841437087632,2128.0158562912366,4297.0,285.0
07/03/2016,0.47,4012.0,1811.1228309622193,2200.8771690377807,4298.000000000001,286.0000000000009
14/03/2016,0.41,3539.0000000000005,1884.8651178394032,1654.1348821605973,4012.0,472.99999999999955
21/03/2016,0.49,3540.0000000000005,1596.149015905237,1943.8509840947634,4012.0,471.99999999999955
28/03/2016,0.37,3260.0,1530.7192155926657,1729.2807844073343,4012.0,752.0
04/04/2016,0.34,3260.0,1481.4087475335073,1778.5912524664927,3539.0000000000005,279.00000000000045
11/04/2016,0.28,3262.0,1463.346412535534,1798.653587464466,3540.0000000000005,278.00000000000045
18/04/2016,0.27,1879.0,1554.8253728727723,324.1746271272277,3260.0,1381.0
25/04/2016,0.2,1879.0,941.3720355093241,937.6279644906759,3260.0,1381.0
02/05/2016,0.22,1879.0,904.2351161309051,974.7648838690949,3262.0,1383.0
09/05/2016,0.15,1881.0,848.8213702496768,1032.1786297503231,1879.0,-2.0
16/05/2016,0.33,979.0,847.0148034548092,131.98519654519077,1879.0,900.0
23/05/2016,0.16,979.0,492.320093244946,486.679906755054,1879.0,900.0
30/05/2016,0.18,979.0,463.16526825351474,515.8347317464852,1881.0,902.0
06/06/2016,0.14,979.0,421.4489821254802,557.5510178745199,979.0,0.0
13/06/2016,0.12,979.0,396.80990215535047,582.1900978446495,979.0,0.0
20/06/2016,0.17,979.0,366.95150202224136,612.0484979777586,979.0,0.0
27/06/2016,0.2,-464.0,362.2582236188042,-826.2582236188042,979.0,1443.0
04/07/2016,0.17,-464.0,111.92095493964851,-575.9209549396485,979.0,1443.0
11/07/2016,0.19,-464.0,133.7946668975222,-597.7946668975222,979.0,1443.0
18/07/2016,0.23,-464.0,0.4496061671123514,-464.44960616711234,-464.0,0.0
25/07/2016,0.21,-464.0,5.684639726924747,-469.68463972692473,-464.0,0.0
01/08/2016,0.31,-464.0,5.540862550131977,-469.540862550132,-464.0,0.0
08/08/2016,0.2,1303.0,5.774518941481579,1297.2254810585184,-464.0,-1767.0
15/08/2016,0.22,2606.0,12.171684815415032,2593.828315184585,-464.0,-3070.0
22/08/2016,0.2,76.00000000000001,431.1241348330343,-355.1241348330343,-464.0,-540.0
29/08/2016,0.19,76.00000000000001,843.9208575727702,-767.9208575727702,1303.0,1227.0
05/09/2016,0.19,66.0,315.02017893024447,-249.02017893024447,2606.0,2540.0
12/09/2016,0.34,66.0,158.41377604207634,-92.41377604207634,76.00000000000001,10.000000000000014
19/09/2016,0.21,66.0,0.4496061671123514,65.55039383288765,76.00000000000001,10.000000000000014
26/09/2016,0.21,0.0,0.4496061671123514,-0.4496061671123514,66.0,66.0
03/10/2016,0.1,33.0,0.4496061671123514,32.55039383288765,66.0,33.0
10/10/2016,0.2,34.00000000000001,0.4496061671123514,33.55039383288766,66.0,31.999999999999993
17/10/2016,0.33,102.0,0.4496061671123514,101.55039383288765,0.0,-102.0
24/10/2016,0.3,103.0,63.417060950304865,39.582939049695135,33.0,-70.0
31/10/2016,0.16,63.00000000000001,14.760276247093454,48.239723752906556,34.00000000000001,-29.0
07/11/2016,0.17,64.0,4.750539554838817,59.24946044516118,102.0,38.0
14/11/2016,0.54,79.0,40.48175715632468,38.51824284367532,103.0,24.0
21/11/2016,0.25,65.0,0.4496061671123514,64.55039383288765,63.00000000000001,-1.999999999999993
28/11/2016,0.18,62.0,1.4459456027351785,60.55405439726482,64.0,2.0
05/12/2016,0.16,64.0,44.06648674884975,19.933513251150252,79.0,15.0
12/12/2016,0.22,60.0,0.4496061671123514,59.55039383288765,65.0,5.0
19/12/2016,0.27,41.0,0.4496061671123514,40.55039383288765,62.0,21.0
26/12/2016,0.26,22.000000000000004,0.4496061671123514,21.550393832887654,64.0,42.0
02/01/2017,0.15,6.000000000000001,0.4496061671123514,5.550393832887649,60.0,54.0
09/01/2017,0.31,6.000000000000001,0.4496061671123514,5.550393832887649,41.0,35.0
16/01/2017,0.19,6.000000000000001,0.4496061671123514,5.550393832887649,22.000000000000004,16.000000000000004
23/01/2017,0.12,6.000000000000001,0.4496061671123514,5.550393832887649,6.000000000000001,0.0
30/01/2017,0.26,30.0,96.33312080861985,-66.33312080861985,6.000000000000001,-24.0
06/02/2017,0.31,30.0,0.4496061671123514,29.55039383288765,6.000000000000001,-24.0
13/02/2017,0.34,30.0,0.4496061671123514,29.55039383288765,6.000000000000001,-24.0
20/02/2017,0.23,34.00000000000001,0.4496061671123514,33.55039383288766,30.0,-4.000000000000007
