,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Alagoas_2016-2017.csv,64.91143847859809,76.82415579154214,0.9472558345756003,1.1210987079554067,1.1835226208532075,1.206785590864459
1,Bahia_2016-2017.csv,572.4852224266642,785.8058419393861,1.5476454551262904,2.124332283607493,1.3726220540828868,1.206785590864459
2,Ceara_2016-2017.csv,54.34511709967437,91.22474301704209,0.940159864217659,1.5781701574198472,1.6786189428891432,1.206785590864459
3,Goias_2016-2017.csv,138.13145539330338,159.96444211881888,1.0032760144627801,1.1618533047941169,1.158059485171934,1.206785590864459
4,Maranhao_2016-2017.csv,51.82663407939975,90.58803907229958,1.0973987133162577,1.9181488299526435,1.7479051202421585,1.206785590864459
5,MatoGrosso_2016-2017.csv,241.27876678018947,285.82338562807087,2.4412267004984227,2.891923271714079,1.184618893085037,1.206785590864459
6,MinasGerais_2016-2017.csv,202.8619204357649,241.80276152480837,1.7772404517945442,2.1183948580117784,1.191957371819192,1.206785590864459
7,Para_2016-2017.csv,48.850181229812925,64.69843592743108,1.1697031792870536,1.5491849629624328,1.324425709355323,1.206785590864459
8,RioDeJaneiro_2016-2017.csv,619.8111285315442,453.85392895664836,1.2855852428593377,0.9413640488558973,0.7322455310409133,1.206785590864459
9,SaoPaulo_2016-2017.csv,614.7074067198871,303.5918047425677,1.3259788839136508,0.6548746900024255,0.4938801801047924,1.206785590864459
