Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
14/02/2016,0.51,881.0,241.57529707356454,-639.4247029264354,412.99999999999994,-468.00000000000006
21/02/2016,0.58,980.0,464.76384657517434,-515.2361534248257,636.0,-344.0
28/02/2016,0.3,1243.0,645.6401260237884,-597.3598739762116,854.9999999999999,-388.0000000000001
06/03/2016,0.26,1257.0,700.3546832670688,-556.6453167329312,881.0,-376.0
13/03/2016,0.77,1044.0,764.1562965328026,-279.84370346719743,980.0,-64.0
20/03/2016,0.3,952.0,949.6207605330849,-2.3792394669151236,1243.0,291.0
27/03/2016,0.46,1212.0,1011.7466756157685,-200.25332438423152,1257.0,45.0
03/04/2016,0.56,1525.0,876.5838667279053,-648.4161332720947,1044.0,-481.0
10/04/2016,0.7,1531.0,772.6775563876915,-758.3224436123085,952.0,-579.0
17/04/2016,0.5,1472.0,917.451596689949,-554.548403310051,1212.0,-260.0
24/04/2016,0.57,1247.0,1168.6877093366052,-78.31229066339483,1525.0,278.0
01/05/2016,0.28,1077.0,1233.62659049778,156.62659049777994,1531.0,454.0
08/05/2016,0.47,1164.0,1193.0104330463219,29.01043304632185,1472.0,308.0
15/05/2016,0.43,1260.0,1037.6961293021202,-222.3038706978798,1247.0,-13.0
22/05/2016,0.23,786.0,888.2259808090782,102.22598080907824,1077.0,291.0
29/05/2016,0.22,949.0,909.5133796665192,-39.4866203334808,1164.0,215.0
05/06/2016,0.36,858.9999999999999,991.9319306712913,132.9319306712914,1260.0,401.0000000000001
12/06/2016,0.27,809.0,714.4170498503971,-94.58295014960288,786.0,-23.0
19/06/2016,0.16,730.0,718.4456857505036,-11.554314249496429,949.0,219.0
26/06/2016,0.31,519.0,695.435072391119,176.43507239111898,858.9999999999999,339.9999999999999
03/07/2016,0.04,506.99999999999994,649.6430239178276,142.64302391782763,809.0,302.00000000000006
10/07/2016,0.31,301.0,587.739335619154,286.73933561915396,730.0,429.0
17/07/2016,0.57,268.0,437.3669930194187,169.36699301941871,519.0,251.0
24/07/2016,0.47,319.0,388.0736077959633,69.07360779596331,506.99999999999994,187.99999999999994
31/07/2016,0.16,198.0,264.8384948651409,66.83849486514089,301.0,103.0
07/08/2016,0.39,216.0,205.29328785406113,-10.706712145938866,268.0,52.0
14/08/2016,0.22,144.0,222.57776681916712,78.57776681916712,319.0,175.0
21/08/2016,0.33,110.0,165.3271140481329,55.3271140481329,198.0,88.0
28/08/2016,0.28,80.0,152.03451183087824,72.03451183087824,216.0,136.0
04/09/2016,0.31,188.0,116.69825334372044,-71.30174665627956,144.0,-44.0
11/09/2016,0.43,25.0,83.111403829211,58.111403829211,110.0,85.0
18/09/2016,0.33,106.0,62.8876005746305,-43.1123994253695,80.0,-26.0
25/09/2016,0.3,108.0,114.18697189361096,6.186971893610959,188.0,80.0
02/10/2016,0.15,72.0,50.795896323372126,-21.204103676627874,25.0,-47.0
09/10/2016,0.34,34.0,59.78806819653511,25.788068196535107,106.0,72.0
16/10/2016,0.51,72.0,72.93237990190983,0.932379901909826,108.0,36.0
23/10/2016,0.15,91.0,53.3923496751833,-37.6076503248167,72.0,-19.0
30/10/2016,0.08,46.0,32.26800768566728,-13.731992314332722,34.0,-12.0
06/11/2016,0.54,41.0,38.07254400611997,-2.927455993880031,72.0,31.0
13/11/2016,0.22,37.0,56.69190705726862,19.691907057268622,91.0,54.0
20/11/2016,0.1,-29.0,38.02492869489551,67.02492869489551,46.0,75.0
27/11/2016,0.43,96.0,27.871035070740582,-68.12896492925941,41.0,-55.0
04/12/2016,0.13,30.0,24.875452889585496,-5.124547110414504,37.0,7.0
11/12/2016,0.11,85.0,15.12588656704694,-69.87411343295307,-29.0,-114.0
18/12/2016,0.21,26.0,43.40930856502175,17.409308565021753,96.0,70.0
25/12/2016,0.04,20.0,28.715753130124213,8.715753130124213,30.0,10.0
01/01/2017,0.05,12.0,45.076328420385124,33.076328420385124,85.0,73.0
08/01/2017,0.0,15.0,29.057455408324003,14.057455408324003,26.0,11.0
15/01/2017,0.04,34.0,15.41666279050678,-18.58333720949322,20.0,-14.0
22/01/2017,0.02,44.0,12.454949735498131,-31.545050264501867,12.0,-32.0
29/01/2017,0.04,57.0,8.96574023333177,-48.03425976666823,15.0,-42.0
05/02/2017,0.02,52.0,14.74137972993195,-37.25862027006805,34.0,-18.0
12/02/2017,0.18,45.0,23.930788323094248,-21.069211676905752,44.0,-1.0
19/02/2017,0.15,35.0,32.92866600422621,-2.0713339957737915,57.0,22.0
26/02/2017,0.09,91.0,33.52560350925982,-57.47439649074018,52.0,-39.0
05/03/2017,0.0,17.0,28.967078159882426,11.967078159882426,45.0,28.0
12/03/2017,0.39,29.0,23.703424937018752,-5.296575062981248,35.0,6.0
19/03/2017,0.38,26.0,50.454059305610656,24.454059305610656,91.0,65.0
26/03/2017,0.0,29.0,25.948730492377877,-3.0512695076221235,17.0,-12.0
02/04/2017,0.23,0.0,16.600223349638284,16.600223349638284,29.0,29.0
09/04/2017,0.0,55.0,17.18028816180557,-37.81971183819443,26.0,-29.0
16/04/2017,0.33,-13.0,15.571492295808493,28.571492295808493,29.0,42.0
23/04/2017,0.14,28.0,10.163122596683055,-17.836877403316947,0.0,-28.0
30/04/2017,0.12,22.0,24.206927430496812,2.206927430496812,55.0,33.0
07/05/2017,0.42,20.0,12.655615439852774,-7.344384560147226,-13.0,-33.0
14/05/2017,0.06,25.0,8.882247764023841,-16.11775223597616,28.0,3.0
21/05/2017,0.33,11.0,11.08784364570588,0.08784364570587933,22.0,11.0
28/05/2017,0.38,31.0,9.713381875760854,-21.286618124239148,20.0,-11.0
04/06/2017,0.06,16.0,13.484966314737797,-2.5150336852622033,25.0,9.0
11/06/2017,0.0,18.0,9.259769454780669,-8.740230545219331,11.0,-7.0
18/06/2017,0.06,9.0,13.419443015851677,4.419443015851677,31.0,22.0
25/06/2017,0.0,8.0,10.861548551869392,2.861548551869392,16.0,8.0
02/07/2017,0.47,17.0,9.37182121159017,-7.62817878840983,18.0,1.0
09/07/2017,0.0,18.0,8.85379915544793,-9.14620084455207,9.0,-9.0
16/07/2017,0.0,15.0,5.987101552057564,-9.012898447942437,8.0,-7.0
23/07/2017,0.07,0.0,6.376032108965367,6.376032108965367,17.0,17.0
30/07/2017,0.0,27.0,8.315630785048008,-18.684369214951992,18.0,-9.0
06/08/2017,0.32,20.0,7.528637628695071,-12.471362371304929,15.0,-5.0
13/08/2017,0.17,18.0,6.51011034687534,-11.48988965312466,0.0,-18.0
20/08/2017,0.0,9.0,9.466227585393936,0.46622758539393594,27.0,18.0
27/08/2017,0.17,-19.0,9.63077483785823,28.63077483785823,20.0,39.0
03/09/2017,0.0,-6.0,9.184739454882145,15.184739454882145,18.0,24.0
10/09/2017,0.0,17.0,8.17473170055151,-8.82526829944849,9.0,-8.0
17/09/2017,0.48,12.0,7.060078740623147,-4.939921259376853,-19.0,-31.0
24/09/2017,0.94,14.0,2.4648162372864784,-11.535183762713523,-6.0,-20.0
01/10/2017,0.0,9.0,2.266610561102554,-6.733389438897445,17.0,8.0
08/10/2017,0.12,6.0,4.1143835384555905,-1.8856164615444095,12.0,6.0
15/10/2017,0.22,12.0,7.271910642428399,-4.728089357571601,14.0,2.0
22/10/2017,0.0,5.0,6.394193764475286,1.3941937644752862,9.0,4.0
29/10/2017,0.27,3.0,4.10570864800252,1.10570864800252,6.0,3.0
05/11/2017,0.0,6.0,5.055020698201507,-0.9449793017984929,12.0,6.0
12/11/2017,0.0,11.0,3.959272523712516,-7.0407274762874845,5.0,-6.0
19/11/2017,0.29,69.0,3.1135989133557676,-65.88640108664423,3.0,-66.0
26/11/2017,0.21,-12.0,3.095524907305613,15.095524907305613,6.0,18.0
03/12/2017,0.14,24.0,3.086617316129953,-20.913382683870047,11.0,-13.0
10/12/2017,0.01,8.0,31.59720540296495,23.59720540296495,69.0,61.0
17/12/2017,0.1,-49.0,16.250879413440526,65.25087941344053,-12.0,37.0
24/12/2017,0.0,3.0,8.640502304632813,5.640502304632813,24.0,21.0
