Date,Searches,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
26/09/2016,0.3,1.0,220.89532846203565,211.24024050887704,67.15696537055105,115.11534521893859,65,65,65,67,219.89532846203565,210.24024050887704,66.15696537055105,114.11534521893859
03/10/2016,0.28,69.0,60.44640568615228,156.53386181228996,217.25688379001974,161.82970858698607,1,65,65,65,-8.553594313847718,87.53386181228996,148.25688379001974,92.82970858698607
10/10/2016,0.31,69.0,99.5101877413994,144.16289566854894,435.49041437796353,354.0422200581169,69,1,65,65,30.510187741399406,75.16289566854894,366.49041437796353,285.0422200581169
17/10/2016,0.76,136.0,70.70252323480814,9.58122769003015,153.4273212441367,358.84321318761823,69,69,1,65,-65.29747676519186,-126.41877230996985,17.427321244136692,222.84321318761823
24/10/2016,0.81,137.0,-32.48081140097216,76.70111687877953,122.40165494619131,172.546519459157,136,69,69,1,-169.48081140097216,-60.29888312122047,-14.598345053808686,35.546519459157
31/10/2016,0.32,95.99999999999999,347.45300039720536,188.17239263377905,112.68721857874095,141.54722108822705,137,136,69,69,251.45300039720536,92.17239263377907,16.687218578740968,45.54722108822706
07/11/2016,0.25,97.0,343.65733593143466,642.8358294551658,43.686510437798205,160.24538304929138,96,137,136,69,246.65733593143466,545.8358294551658,-53.313489562201795,63.24538304929138
14/11/2016,0.45,91.0,-8.097416726702265,552.3026541410851,630.8593944483184,263.4336450942564,97,96,137,136,-99.09741672670226,461.3026541410851,539.8593944483184,172.4336450942564
21/11/2016,0.25,99.0,192.8405126298499,300.39416196737886,589.195984475236,525.444794030149,91,97,96,137,93.84051262984991,201.39416196737886,490.19598447523595,426.44479403014896
28/11/2016,0.43,124.0,357.4658251166773,420.3741199135709,249.748297695117,366.76818831323624,99,91,97,96,233.4658251166773,296.3741199135709,125.748297695117,242.76818831323624
05/12/2016,0.15,93.99999999999999,236.90529718398332,609.8009051682377,249.80246032563568,156.55899502888323,124,99,91,97,142.90529718398335,515.8009051682377,155.8024603256357,62.558995028883245
12/12/2016,0.26,81.99999999999999,475.579980132935,812.287926800313,687.2392356290769,289.61755452676294,94,124,99,91,393.579980132935,730.287926800313,605.2392356290769,207.61755452676294
19/12/2016,0.32,68.0,379.6137497052455,763.1673780535698,724.859087867632,555.5031698913693,82,94,124,99,311.6137497052455,695.1673780535698,656.859087867632,487.50316989136934
26/12/2016,0.35,29.0,328.8467740595746,707.2112529056835,733.7221502419901,580.8679998678255,68,82,94,124,299.8467740595746,678.2112529056835,704.7221502419901,551.8679998678255
02/01/2017,0.24,14.0,235.1893972453022,430.41024864901067,574.3145593711472,491.77436886193755,29,68,82,94,221.1893972453022,416.41024864901067,560.3145593711472,477.77436886193755
09/01/2017,0.21,14.0,140.90960748022138,191.02539684924602,363.62968246415375,383.37180580615757,14,29,68,82,126.90960748022138,177.02539684924602,349.62968246415375,369.37180580615757
16/01/2017,0.13,14.0,68.5518817564851,75.4991491478163,245.6523882386899,309.48940477712154,14,14,29,68,54.5518817564851,61.4991491478163,231.6523882386899,295.48940477712154
23/01/2017,0.21,16.0,26.607202462734133,6.596729101104103,128.47014691906153,204.41752338813066,14,14,14,29,10.607202462734133,-9.403270898895897,112.47014691906153,188.41752338813066
30/01/2017,0.31,89.0,34.764915929927376,13.102564079880715,47.42589040032476,108.49298044269443,16,14,14,14,-54.235084070072624,-75.89743592011928,-41.57410959967524,19.49298044269443
06/02/2017,0.55,89.0,10.435461523975134,13.441295451695918,34.37275360784367,38.972139103913605,89,16,14,14,-78.56453847602486,-75.55870454830408,-54.62724639215633,-50.027860896086395
13/02/2017,0.53,89.0,53.274878298144635,58.861160975143314,26.67569459365219,45.45987014112532,89,89,16,14,-35.725121701855365,-30.138839024856686,-62.32430540634781,-43.54012985887468
20/02/2017,0.34,66.0,118.49906455786169,118.23675718817651,100.87465250992179,33.95882151181668,89,89,89,16,52.499064557861686,52.23675718817651,34.87465250992179,-32.04117848818332
27/02/2017,0.3,66.0,317.7284902341366,189.75677304749252,78.66240408136069,180.65752428838016,66,89,89,89,251.7284902341366,123.75677304749252,12.662404081360691,114.65752428838016
06/03/2017,0.15,66.0,230.1356817573929,444.2190670903659,254.25692968865752,216.20642874686004,66,66,89,89,164.1356817573929,378.2190670903659,188.25692968865752,150.20642874686004
13/03/2017,0.05,77.0,237.6327336887002,337.33642341825964,586.456683370645,393.24703805458546,66,66,66,89,160.6327336887002,260.33642341825964,509.456683370645,316.24703805458546
20/03/2017,0.18,78.0,117.76419235260248,229.24851945406436,333.43287269960166,404.49782917332885,77,66,66,66,39.76419235260248,151.24851945406436,255.43287269960166,326.49782917332885
27/03/2017,0.15,107.99999999999999,114.87742109359026,334.6693391543603,367.22545188557865,338.89417067086697,78,77,66,66,6.8774210935902715,226.66933915436027,259.22545188557865,230.89417067086697
03/04/2017,0.18,107.99999999999999,16.71229944808066,322.31283284156325,445.48304472253085,368.916108855629,108,78,77,66,-91.28770055191933,214.31283284156325,337.48304472253085,260.916108855629
10/04/2017,0.15,108.99999999999999,106.95627814328253,346.53042476976873,398.88525631034133,425.2036851568413,108,108,78,77,-2.043721856717454,237.53042476976873,289.88525631034133,316.2036851568413
17/04/2017,0.14,26.999999999999996,217.45469354565262,453.75388510240316,333.48774871836423,310.2660833626747,109,108,108,78,190.45469354565262,426.75388510240316,306.48774871836423,283.2660833626747
24/04/2017,0.23,26.999999999999996,437.26371463227036,771.502752631507,539.5954900683952,399.8893777016592,27,109,108,108,410.26371463227036,744.502752631507,512.5954900683952,372.8893777016592
01/05/2017,0.19,26.999999999999996,244.79685281417488,581.4362227501059,647.2791772783852,396.48596701800346,27,27,109,108,217.79685281417488,554.4362227501059,620.2791772783852,369.48596701800346
08/05/2017,0.11,26.999999999999996,96.67212809504211,157.97238176813244,416.7081823561549,490.1952565460253,27,27,27,109,69.67212809504211,130.97238176813244,389.7081823561549,463.1952565460253
15/05/2017,0.21,40.99999999999999,43.26982768133074,-56.03361923238218,4.590959169063903,177.7445222923994,27,27,27,27,2.269827681330746,-97.03361923238216,-36.40904083093609,136.7445222923994
22/05/2017,0.12,40.99999999999999,51.81981322264522,16.96460794984713,-36.375771736193,1.0856900202068687,41,27,27,27,10.81981322264523,-24.03539205015286,-77.375771736193,-39.914309979793124
29/05/2017,0.28,40.99999999999999,45.927372663968505,30.366831676184088,50.875342063722314,-13.157795649514869,41,41,27,27,4.927372663968512,-10.633168323815905,9.875342063722321,-54.15779564951486
05/06/2017,0.19,40.99999999999999,56.63704508069873,34.153373003835526,67.28255828549236,77.6662945887822,41,41,41,27,15.637045080698734,-6.846626996164467,26.282558285492364,36.6662945887822
12/06/2017,0.04,40.99999999999999,52.724887973098156,28.03220919895634,58.851525660848914,87.41612598833441,41,41,41,41,11.724887973098163,-12.967790801043652,17.85152566084892,46.41612598833442
19/06/2017,0.2,46.0,39.40781810887605,28.46843467760563,61.426660582309964,111.03761801672816,41,41,41,41,-6.59218189112395,-17.53156532239437,15.426660582309964,65.03761801672816
26/06/2017,0.26,34.0,53.47170943144292,20.119933298680337,53.6079574400273,98.06203704426407,46,41,41,41,19.471709431442918,-13.880066701319663,19.6079574400273,64.06203704426407
03/07/2017,0.08,34.0,52.36972123366356,49.12331083968758,76.16051949894458,131.43575672502934,34,46,41,41,18.36972123366356,15.123310839687583,42.16051949894458,97.43575672502934
10/07/2017,0.31,34.0,45.82292073525548,37.41025557139203,96.63643124483704,136.31556096347688,34,34,46,41,11.82292073525548,3.410255571392028,62.63643124483704,102.31556096347688
17/07/2017,0.5,34.0,60.535707260685264,0.8796814443957434,28.2142260936895,119.7903704473704,34,34,34,46,26.535707260685264,-33.12031855560426,-5.785773906310499,85.7903704473704
24/07/2017,0.16,34.0,58.96647720115185,25.02564359098539,32.56179011265949,94.79224946629525,34,34,34,34,24.966477201151847,-8.97435640901461,-1.4382098873405127,60.792249466295246
31/07/2017,0.13,34.0,40.66450637654871,25.880195820164232,64.07228374987154,99.36613819214762,34,34,34,34,6.664506376548708,-8.119804179835768,30.072283749871545,65.36613819214762
07/08/2017,0.67,86.0,48.59802844208896,-3.2453168749770893,34.676096807059345,74.33256730295182,34,34,34,34,-37.40197155791104,-89.24531687497709,-51.323903192940655,-11.667432697048184
14/08/2017,0.11,172.0,14.059370910521299,20.276382541671694,39.05863742848813,82.24133571102858,86,34,34,34,-157.9406290894787,-151.7236174583283,-132.94136257151186,-89.75866428897142
21/08/2017,0.13,22.0,-125.43444214512765,88.78949896390259,94.58916246685803,111.39905891430796,172,86,34,34,-147.43444214512766,66.78949896390259,72.58916246685803,89.39905891430796
28/08/2017,0.28,22.0,203.10501706337334,189.95105244591832,8.843198970441707,116.60927166172505,22,172,86,34,181.10501706337334,167.95105244591832,-13.156801029558293,94.60927166172505
04/09/2017,0.11,50.0,267.5457246842122,536.5774919565154,363.57597713379147,195.33254239389657,22,22,172,86,217.5457246842122,486.57749195651536,313.57597713379147,145.33254239389657
11/09/2017,0.17,50.0,94.91022376063168,302.79983516989944,505.5528957409358,426.43411524953603,50,22,22,172,44.91022376063168,252.79983516989944,455.5528957409358,376.43411524953603
18/09/2017,0.08,50.0,51.68806504759937,-65.06296508959413,-150.77727598406315,11.842721584379598,50,50,22,22,1.6880650475993733,-115.06296508959413,-200.77727598406315,-38.157278415620404
25/09/2017,0.2,2.0,51.30959429219693,41.55670355459869,-66.5524099908483,-82.74136599399328,50,50,50,22,49.30959429219693,39.55670355459869,-68.5524099908483,-84.74136599399328
02/10/2017,0.27,2.0,64.11564495069712,76.45541865077317,87.537996480003,-7.700787153716162,2,50,50,50,62.11564495069712,74.45541865077317,85.537996480003,-9.700787153716162
09/10/2017,0.22,2.0,59.59534723016799,33.84037848481998,96.33260102095485,113.87897022421122,2,2,50,50,57.59534723016799,31.84037848481998,94.33260102095485,111.87897022421122
16/10/2017,0.23,20.0,19.54209110761106,10.538331194147169,30.58776481422305,156.1274683093405,2,2,2,50,-0.4579088923889394,-9.461668805852831,10.58776481422305,136.1274683093405
23/10/2017,0.22,21.0,9.78024414645061,-17.283478775871842,-17.61914852314025,50.41429661908686,20,2,2,2,-11.21975585354939,-38.28347877587184,-38.619148523140254,29.414296619086862
30/10/2017,0.42,9.0,26.415831493302733,3.8846327828147635,-15.262959770538806,3.177907973804399,21,20,2,2,17.415831493302733,-5.115367217185236,-24.262959770538806,-5.822092026195601
06/11/2017,0.45,9.0,46.085799730136095,12.644042932108343,18.610561543112993,-16.219754025425093,9,21,20,2,37.085799730136095,3.644042932108343,9.610561543112993,-25.219754025425093
13/11/2017,0.33,1.0,28.255579746828676,8.313278406007253,19.52143485954851,21.03668063562423,9,9,21,20,27.255579746828676,7.313278406007253,18.52143485954851,20.03668063562423
20/11/2017,0.25,23.999999999999996,16.28877548127413,8.609005271118843,18.140973731556834,33.293038214179575,1,9,9,21,-7.711224518725867,-15.390994728881154,-5.859026268443163,9.293038214179578
27/11/2017,0.26,19.0,7.768397266957648,2.7230675206654893,22.834062316164673,29.487788737131655,24,1,9,9,-11.231602733042351,-16.276932479334512,3.8340623161646725,10.487788737131655
04/12/2017,0.3,29.999999999999996,24.59925006569773,-9.451664266481288,10.845700921239555,36.852658058244586,19,24,1,9,-5.400749934302265,-39.45166426648129,-19.15429907876044,6.8526580582445895
