,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Alagoas_2016-2017.csv,66.32218824089887,53.5992868533787,0.9326409022252962,0.7537279540294322,0.8081652351199965,0.7947427192076634
1,Bahia_2016-2017.csv,721.6623100840991,393.0855269491754,1.4830647008249986,0.8078172592324783,0.544694549592547,0.7947427192076634
2,Ceara_2016-2017.csv,54.103736337837944,54.91312226343242,0.915745450968587,0.9294449018681135,1.0149598896560574,0.7947427192076634
3,Goias_2016-2017.csv,141.928805090037,99.76473412540118,0.9899660426208986,0.6958678963906986,0.7029209754997393,0.7947427192076634
4,Maranhao_2016-2017.csv,55.348340313962474,51.971093021144775,1.082446088758396,1.0163973490465352,0.938981959103736,0.7947427192076634
5,MatoGrosso_2016-2017.csv,259.17150180322443,144.44951494425203,1.5276559110258627,0.8514406630901419,0.557351074247064,0.7947427192076634
6,MinasGerais_2016-2017.csv,243.04622891078787,181.96030548989913,1.7130703706312724,1.2825165375438805,0.7486654135937618,0.7947427192076634
7,Para_2016-2017.csv,59.62510428690661,53.40353528517655,1.1759428899410038,1.0532393757189176,0.8956552097285592,0.7947427192076634
8,RioDeJaneiro_2016-2017.csv,631.4485533360609,528.9885799682908,1.0372784576575473,0.868967797058106,0.8377382087163635,0.7947427192076634
9,SaoPaulo_2016-2017.csv,626.4894578652753,562.7721450834784,1.0614059689993256,0.9534553318958041,0.8982946768188091,0.7947427192076634
