Date,Predicted,Observed,error
2016-01-10,13.094733986439312,0,13.094733986439312
2016-01-16,5.843503941652358,0,5.843503941652358
2016-01-23,6.531122894331635,0,6.531122894331635
2016-01-30,7.251635891961724,0,7.251635891961724
2016-02-01,2.735012119579675,0,2.735012119579675
2016-02-04,2.7737615343846986,0,2.7737615343846986
2016-02-07,11.536090025939306,0,11.536090025939306
2016-02-13,5.9624563625202125,0,5.9624563625202125
2016-02-20,5.005373171700311,0,5.005373171700311
2016-02-27,4.969323239664585,1,3.9693232396645852
2016-03-09,8.706269393947686,0,8.706269393947686
2016-03-12,5.0616936007218625,0,5.0616936007218625
2016-03-19,5.02564366946746,0,5.02564366946746
2016-03-26,4.98959373823406,0,4.98959373823406
2016-04-06,7.377884053473252,0,7.377884053473252
2016-04-16,4.618291590463295,1,3.6182915904632953
2016-04-23,4.6480297509983055,1,3.6480297509983055
2016-04-30,4.0198870140445955,1,3.0198870140445955
2016-05-03,3.6926377595953097,2,1.6926377595953097
2016-05-11,8.776548568723673,0,8.776548568723673
2016-05-14,4.605668057706247,1,3.6056680577062474
2016-05-21,3.8130550937392353,3,0.8130550937392353
2016-05-28,3.9414753885513303,1,2.9414753885513303
2016-06-02,1.700396090210747,4,-2.299603909789253
2016-06-08,6.724494242340745,5,1.7244942423407448
2016-06-18,4.260948183070384,6,-1.7390518169296163
2016-06-25,3.6328054438718715,10,-6.367194556128128
2016-07-05,1.9537444599882159,2,-0.04625554001178411
2016-07-16,3.5575496983688035,2,1.5575496983688035
2016-07-23,3.6201819030907014,4,-0.3798180969092986
2016-07-30,4.274906917015529,6,-1.725093082984471
2016-08-10,7.847382848710297,8,-0.15261715128970277
2016-08-13,3.8738666061900826,4,-0.1261333938099174
2016-08-20,4.495697574697877,3,1.4956975746978767
2016-08-27,4.19649528410869,13,-8.803504715891311
2016-09-01,0.01466733262984743,22,-21.98533266737015
2016-09-04,10.02696953343203,28,-17.97303046656797
2016-09-07,5.762434473222711,15,-9.237565526777288
2016-09-17,4.483074031819715,11,-6.516925968180285
2016-09-24,4.216765786747264,35,-30.783234213252737
2016-10-09,10.340130553942119,17,-6.659869446057881
2016-10-12,5.450608639173173,21,-15.549391360826828
2016-10-15,3.2862648689943756,24,-20.713735131005624
2016-10-22,3.316003027625905,23,-19.683996972374096
2016-10-29,4.003620832687055,0,4.003620832687055
2016-11-06,9.14331870586814,0,9.14331870586814
2016-11-19,4.059937505511181,7,-2.940062494488819
2016-11-26,2.7739126137774845,4,-1.2260873862225155
2016-12-03,5.172020757182652,7,-1.8279792428173476
2016-12-11,9.522261552092324,6,3.522261552092324
2016-12-17,4.014414904414774,1,3.0144149044147737
2016-12-24,4.965185066884022,4,0.9651850668840218
2016-12-31,2.527868598822394,2,0.5278685988223941
2017-01-04,5.116678350244296,0,5.116678350244296
2017-01-07,4.070731570906859,0,4.070731570906859
2017-01-14,1.9952495977649423,1,0.9952495977649423
2017-01-21,2.255244816541151,0,2.255244816541151
2017-01-28,2.5481340821297263,3,-0.45186591787027375
2017-02-09,-0.5184543748729018,0,-0.5184543748729018
2017-02-12,8.44123785029954,0,8.44123785029954
2017-02-18,2.5715567104889767,1,1.5715567104889767
2017-02-25,1.9434127178194687,0,1.9434127178194687
2017-03-06,-0.3724675382137508,0,-0.3724675382137508
2017-03-18,0.8484378200499914,1,-0.15156217995000865
2017-03-25,0.7794925923790539,0,0.7794925923790539
2017-04-02,7.596786759802161,0,7.596786759802161
2017-04-03,-0.9771888984499024,1,-1.9771888984499024
2017-04-11,-0.6395749589975832,0,-0.6395749589975832
2017-04-15,1.5923723029962051,0,1.5923723029962051
2017-04-22,1.2931687606171431,0,1.2931687606171431
2017-04-29,0.43476645396510816,0,0.43476645396510816
2017-05-08,1.4740787844067758,0,1.4740787844067758
2017-05-13,0.29687599858958746,1,-0.7031240014104125
2017-05-20,0.2279307699564297,0,0.2279307699564297
2017-05-27,0.5866081257598383,0,0.5866081257598383
2017-06-05,-2.0911066251053527,0,-2.0911066251053527
2017-06-17,2.254733002119127,2,0.25473300211912697
2017-06-24,1.001602154895384,0,1.001602154895384
2017-07-01,0.17609389211762516,0,0.17609389211762516
2017-07-10,-1.0542828808433817,0,-1.0542828808433817
2017-07-15,2.406574671553611,0,2.406574671553611
2017-07-22,2.8968282072235647,0,2.8968282072235647
2017-07-29,2.8278829786305377,0,2.8278829786305377
2017-08-04,0.24827727628374707,0,0.24827727628374707
2017-08-07,0.5777908115987846,0,0.5777908115987846
2017-08-19,2.2263187518559286,0,2.2263187518559286
2017-08-26,2.552102062227541,0,2.552102062227541
2017-09-09,1.8221187948151472,0,1.8221187948151472
2017-09-12,-2.4195223479231474,0,-2.4195223479231474
2017-09-16,-0.1217869968348112,0,-0.1217869968348112
2017-09-23,0.36846653832561016,0,0.36846653832561016
2017-09-30,-0.3583595899032247,0,-0.3583595899032247
2017-10-06,0.12118088871795585,0,0.12118088871795585
2017-10-14,-0.7922964527170498,0,-0.7922964527170498
2017-10-21,-0.7954535919056794,0,-0.7954535919056794
2017-10-28,-0.8315047760407724,0,-0.8315047760407724
2017-11-02,-4.552816993282156,0,-4.552816993282156
2017-11-03,-0.6480107020420774,1,-1.6480107020420776
2017-11-11,-1.1009714140766507,1,-2.1009714140766507
2017-11-18,-0.873870238563986,1,-1.873870238563986
2017-11-25,-1.4033320970640624,0,-1.4033320970640624
2017-12-08,2.29666764810904,0,2.29666764810904
2017-12-16,-1.2154392448801907,0,-1.2154392448801907
2017-12-23,-0.2975631252897146,0,-0.2975631252897146
