,Predicted,Observed,error
0,-304.0153671900694,0.0,-304.0153671900694
1,44.89326977979717,0.0,44.89326977979717
2,-3.371887447014139,0.0,-3.371887447014139
3,381.92463943294035,1.9999999999999998,379.92463943294035
4,216.23044936276264,7.999999999999999,208.23044936276264
5,-116.13763087506098,7.999999999999999,-124.13763087506098
6,534.2123587426356,8.999999999999998,525.2123587426356
7,45.30894309522093,30.999999999999996,14.308943095220936
8,430.63655877703553,30.999999999999996,399.63655877703553
9,346.20020656708954,31.999999999999996,314.20020656708954
10,1167.0601104927357,22.0,1145.0601104927357
11,-21.209844710718684,22.0,-43.209844710718684
12,79.81521741374723,5.999999999999999,73.81521741374723
13,-46.60191540417712,5.999999999999999,-52.60191540417712
14,231.11741431321127,7.999999999999999,223.11741431321127
15,11.085774657917694,0.0,11.085774657917694
16,-106.01242515810472,0.0,-106.01242515810472
17,44.76588141514841,0.0,44.76588141514841
18,189.2916672112502,0.0,189.2916672112502
19,-14.64369590278904,78.0,-92.64369590278903
20,-212.13610313970884,78.0,-290.13610313970884
21,-75.57278131307054,78.0,-153.57278131307055
22,363.05444161641225,78.0,285.05444161641225
23,301.9832584244634,78.0,223.98325842446337
24,180.82461654371082,83.0,97.82461654371082
25,-191.84289170921318,208.0,-399.8428917092132
26,-204.53851034500104,208.0,-412.53851034500104
27,146.10677354878695,208.0,-61.89322645121305
28,-150.2269751395713,208.0,-358.2269751395713
29,-255.32098592226274,208.0,-463.3209859222627
30,-260.9090364178054,212.0,-472.9090364178054
31,102.43186578292674,16.999999999999996,85.43186578292674
32,-243.65486306477354,35.99999999999999,-279.6548630647735
33,-277.67318793937113,0.0,-277.67318793937113
34,-254.8309640786554,0.0,-254.8309640786554
35,-121.8291908847012,30.999999999999996,-152.8291908847012
36,-12.648704288243918,30.999999999999996,-43.64870428824391
37,-122.33617517002304,30.999999999999996,-153.33617517002304
38,-177.67720582036324,0.0,-177.67720582036324
39,-43.32494118413202,0.0,-43.32494118413202
40,265.3664689748082,0.0,265.3664689748082
41,-59.39755409555938,38.0,-97.39755409555937
42,-43.662898826757626,38.0,-81.66289882675763
43,-70.57365511171332,0.0,-70.57365511171332
44,-685.0611510117618,0.0,-685.0611510117618
45,327.9751137007901,22.0,305.9751137007901
46,39.078909937339226,0.0,39.078909937339226
47,-193.9513355123851,0.0,-193.9513355123851
48,63.440651881892265,-24.999999999999996,88.44065188189226
49,-136.26280730039812,19.0,-155.26280730039812
50,-422.42302670601026,0.9999999999999999,-423.42302670601026
51,55.30358703721404,-0.9999999999999999,56.30358703721404
