Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.86,8,416.99999999999994,605.3541084899903,300.49115775592804,436.3159682191086,298.6516299274063,846,159,615,873,188.35410848999032,-116.5088422440719,19.31596821910864,-118.34837007259364
28/02/2016,1.0,9,42.0,483.4007518008423,636.5625291707611,681.2375055108643,656.3611175995636,417,846,159,615,441.4007518008423,594.5625291707611,639.2375055108643,614.3611175995636
06/03/2016,0.91,10,589.0,296.25111648620606,411.2725605070114,431.6903416743088,266.6075461680603,42,417,846,159,-292.74888351379394,-177.7274394929886,-157.3096583256912,-322.3924538319397
13/03/2016,1.0,11,345.0,437.9992205247879,279.28509577583316,352.60445144504547,468.67630980003355,589,42,417,846,92.99922052478792,-65.71490422416684,7.60445144504547,123.67630980003355
20/03/2016,0.21,12,90.0,307.73830753944395,461.72169984451295,508.3590111101532,586.4650231900024,345,589,42,417,217.73830753944395,371.72169984451295,418.3590111101532,496.4650231900024
27/03/2016,0.19,13,281.99999999999994,194.2551486540222,243.85984146572113,239.26134422275544,207.95153784914018,90,345,589,42,-87.74485134597774,-38.14015853427881,-42.7386557772445,-74.04846215085976
03/04/2016,0.68,14,236.0,269.43299580234526,199.77580041309358,221.8066871813774,254.00469615276336,282,90,345,589,33.43299580234526,-36.22419958690642,-14.193312818622587,18.00469615276336
10/04/2016,0.54,15,163.0,159.85971995546342,245.10625829048158,294.49176783191683,308.08064709575655,236,282,90,345,-3.1402800445365813,82.10625829048158,131.49176783191683,145.08064709575655
17/04/2016,0.28,16,193.0,126.68196713813782,137.17468125429153,143.14387975725174,180.16300741081238,163,236,282,90,-66.31803286186218,-55.82531874570847,-49.85612024274826,-12.836992589187616
24/04/2016,0.64,17,137.0,147.62350499500275,153.5102008736229,115.74288199438095,111.63652640310288,193,163,236,282,10.623504995002747,16.510200873622892,-21.25711800561905,-25.363473596897123
01/05/2016,0.14,18,124.0,119.61341411491394,128.85017585962296,152.4941413681984,124.63537021274567,137,193,163,236,-4.386585885086063,4.850175859622965,28.4941413681984,0.63537021274567
08/05/2016,0.29,19,89.0,81.94310935042381,90.57532415052414,101.42041700770378,85.68638221376419,124,137,193,163,-7.056890649576189,1.575324150524139,12.420417007703776,-3.3136177862358096
15/05/2016,0.19,20,122.0,98.8270437772274,94.10492690122604,99.8449633857727,105.71374318090439,89,124,137,193,-23.172956222772598,-27.895073098773963,-22.1550366142273,-16.286256819095613
22/05/2016,0.06,21,79.0,61.98796336148262,70.69117097816468,76.64741591101647,92.7429687974167,122,89,124,137,-17.01203663851738,-8.308829021835322,-2.3525840889835337,13.742968797416694
29/05/2016,0.11,22,89.0,55.259275353055,57.44216008670807,84.63077705029488,83.82308267026902,79,122,89,124,-33.740724646945,-31.55783991329193,-4.369222949705119,-5.176917329730983
05/06/2016,0.11,23,55.99999999999999,50.75093603247166,43.78131430609703,64.63963773020744,78.62813026702881,89,79,122,89,-5.249063967528336,-12.218685693902962,8.639637730207447,22.628130267028816
12/06/2016,0.06,24,23.0,47.21323478226185,41.40812826435566,53.331785463957786,52.94835911723137,56,89,79,122,24.21323478226185,18.40812826435566,30.331785463957786,29.94835911723137
19/06/2016,0.05,25,48.0,38.91807469675541,40.88225293747902,47.79567537497997,46.28229681892872,23,56,89,79,-9.081925303244589,-7.1177470625209835,-0.20432462502002835,-1.717703181071279
26/06/2016,0.46,26,43.0,48.287917754273415,45.322866373496055,42.651610558199884,38.339169643001554,48,23,56,89,5.2879177542734155,2.322866373496055,-0.34838944180011566,-4.660830356998446
03/07/2016,0.0,27,26.0,-6.912181389457584,33.25207300248623,28.761166272883415,30.201547532997132,43,48,23,56,-32.91218138945759,7.252073002486227,2.7611662728834148,4.201547532997132
10/07/2016,0.08,28,26.0,-8.62818737466097,-24.332965835490228,-10.262565806599856,8.411208360171319,26,43,48,23,-34.62818737466097,-50.33296583549023,-36.26256580659985,-17.58879163982868
17/07/2016,0.24,29,32.0,-9.874736824102401,-19.032652356562615,-20.4281342863822,-25.636152738890647,26,26,43,48,-41.8747368241024,-51.032652356562615,-52.4281342863822,-57.636152738890644
24/07/2016,0.0,30,18.0,-5.343505056604743,-24.39999837836981,-16.471221528685092,-17.602651076228618,32,26,26,43,-23.34350505660474,-42.39999837836981,-34.47122152868509,-35.60265107622862
31/07/2016,0.13,31,22.0,-4.316167416915298,-19.163853420729637,-20.08442483463049,-17.838785123758317,18,32,26,26,-26.3161674169153,-41.16385342072964,-42.08442483463049,-39.83878512375831
07/08/2016,0.92,32,17.0,1.9441405820375681,-11.250760698667765,-16.37211731611252,-23.504726381464003,22,18,32,26,-15.055859417962433,-28.250760698667765,-33.37211731611252,-40.504726381464
14/08/2016,0.94,33,3.0,1.2773523709994554,-9.62230588934779,-11.632768464945554,-18.285579207305908,17,22,18,32,-1.7226476290005446,-12.62230588934779,-14.632768464945554,-21.285579207305908
21/08/2016,0.0,34,9.0,3.822090955799222,-5.231908522418737,-9.72270613044858,-15.236324584443569,3,17,22,18,-5.177909044200778,-14.231908522418738,-18.72270613044858,-24.23632458444357
