Date,Predicted,Observed,error
2016-01-05,107.05496555271564,5,102.05496555271564
2016-01-17,77.60763434521337,10,67.60763434521337
2016-01-24,89.52105960137985,0,89.52105960137985
2016-01-31,121.95209333725845,104,17.952093337258447
2016-02-10,42.85627480158254,82,-39.14372519841746
2016-02-14,92.56139689827977,125,-32.43860310172023
2016-02-21,126.27478118590986,96,30.27478118590986
2016-02-28,97.15298950396847,108,-10.84701049603153
2016-03-01,74.76848996109649,136,-61.23151003890351
2016-03-04,171.6588636718809,149,22.65886367188091
2016-03-07,67.6071144676191,134,-66.3928855323809
2016-03-13,79.30344784464093,58,21.303447844640928
2016-03-20,81.59924415416876,153,-71.40075584583124
2016-03-27,68.50683410393836,158,-89.49316589606164
2016-04-09,96.89406242614787,214,-117.10593757385213
2016-04-12,133.42553632099228,158,-24.57446367900772
2016-04-17,118.99414099367826,197,-78.00585900632174
2016-04-24,98.84880302472945,205,-106.15119697527055
2016-05-06,185.9092777380763,293,-107.0907222619237
2016-05-15,115.35382091732478,276,-160.64617908267522
2016-05-22,82.3849776483357,183,-100.6150223516643
2016-05-29,59.033763337219284,119,-59.966236662780716
2016-06-03,126.48670957770648,243,-116.51329042229352
2016-06-11,24.585815687712234,167,-142.41418431228777
2016-06-19,83.23288436460957,132,-48.767115635390425
2016-06-26,109.8933407285931,85,24.893340728593103
2016-07-02,60.96726675954307,82,-21.032733240456928
2016-07-08,121.9363094176444,41,80.9363094176444
2016-07-17,43.04557413782293,59,-15.954425862177068
2016-07-24,106.25302060768723,23,83.25302060768723
2016-07-31,105.34294057759882,11,94.34294057759882
2016-08-05,182.41351579892574,12,170.41351579892574
2016-08-14,103.52278052192943,10,93.52278052192943
2016-08-21,38.49517399429332,12,26.495173994293317
2016-08-28,37.58509397291589,7,30.585093972915892
2016-09-10,12.754775325935583,11,1.754775325935583
2016-09-18,34.85485390902816,8,26.854853909028158
2016-09-25,33.94477389942101,4,29.94477389942101
2016-10-01,10.024535283808092,8,2.024535283808092
2016-10-04,88.87357667952354,2,86.87357667952354
2016-10-07,110.10526912403279,2,108.10526912403279
2016-10-16,31.214533869747516,4,27.214533869747516
2016-10-23,30.304453859700317,12,18.304453859700317
2016-10-30,29.394373849487298,4,25.394373849487298
2016-11-09,7.363153913963352,0,7.363153913963352
2016-11-12,4.564055221333945,0,4.564055221333945
2016-11-13,27.574213827052546,0,27.574213827052546
2016-11-20,26.664133812631693,4,22.664133812631693
2016-11-27,25.75405379804502,11,14.754053798045021
2016-12-06,58.882897561734836,7,51.882897561734836
2016-12-18,23.023823123930363,4,19.023823123930363
2016-12-25,22.11374857483717,2,20.11374857483717
2017-01-01,21.20367402588073,0,21.20367402588073
2017-01-10,33.81491988885022,3,30.81491988885022
2017-01-15,19.383530453258764,2,17.383530453258764
2017-01-22,18.473458666840035,1,17.473458666840035
2017-01-29,17.563386880611965,4,13.563386880611965
2017-02-04,-6.356844684758983,3,-9.356844684758983
2017-02-07,30.17463274620208,0,30.17463274620208
2017-02-19,14.833171528245135,2,12.833171528245135
2017-02-26,13.923426107459491,1,12.923426107459491
2017-03-09,15.721062919919476,1,14.721062919919476
2017-03-12,12.103935266083067,1,11.103935266083067
2017-03-19,11.194189856325938,2,9.194189856325938
2017-03-26,10.284444446568795,1,9.284444446568795
2017-04-06,12.082081276273474,0,12.082081276273474
2017-04-16,7.5552082173264345,1,6.5552082173264345
2017-04-23,70.76298930536962,0,70.76298930536962
2017-04-30,5.735717393975779,1,4.735717393975779
2017-05-02,80.80995373290597,3,77.80995373290597
2017-05-03,-15.385279130340429,0,-15.385279130340429
2017-05-11,7.53335422187272,1,6.53335422187272
2017-05-14,3.916226572458541,5,-1.083773427541459
2017-05-21,3.0064811758315066,-2,5.006481175831507
2017-05-28,2.096735779204465,2,0.09673577920446519
2017-06-08,3.8943726294751357,0,3.8943726294751357
2017-06-18,-0.6325004083575259,0,-0.6325004083575259
2017-06-25,-1.5422458035224516,-3,1.4577541964775484
2017-07-05,-23.57298771605895,1,-24.57298771605895
2017-07-16,-4.271481988739453,3,-7.271481988739453
2017-07-23,-5.181227388055959,1,-6.181227388055959
2017-07-30,-6.0909727873434125,0,-6.0909727873434125
2017-08-01,7.430438115199139,1,6.430438115199139
2017-08-10,-4.293335938216776,1,-5.293335938216776
2017-08-13,-7.910463581773426,1,-8.910463581773426
2017-08-20,-8.820208978745908,3,-11.820208978745908
2017-08-27,-9.729954375527752,1,-10.729954375527752
2017-09-04,-3.3696321473334088,2,-5.369632147333409
2017-09-07,-7.932317525736083,5,-12.932317525736083
2017-09-17,-12.459190566175867,3,-15.459190566175867
2017-09-24,-13.368935963040641,1,-14.368935963040641
2017-10-09,56.199167368276754,1,55.199167368276754
2017-10-12,-12.48104450996589,1,-13.48104450996589
2017-10-15,-16.098172153688758,0,-16.098172153688758
2017-10-22,-17.00791755047061,0,-17.00791755047061
2017-10-29,-17.9176629473063,0,-17.9176629473063
2017-11-06,-11.557340719019372,3,-14.557340719019372
2017-11-19,-20.646899137900572,1,-21.646899137900572
2017-11-26,-21.556644534736275,-1,-20.556644534736275
2017-12-02,-45.47659633959446,-2,-43.47659633959446
2017-12-03,-22.466389931737794,3,-25.466389931737794
2017-12-11,-16.10606770348103,0,-16.10606770348103
2017-12-17,-24.28588072543826,1,-25.28588072543826
2017-12-24,-25.195626122303015,0,-25.195626122303015
