Date,Observed,Predicted,error
02/01/2017,0.0,8.696277570619584,8.696277570619584
09/01/2017,0.0,4.423213133025169,4.423213133025169
16/01/2017,0.0,3.4520372509932518,3.4520372509932518
23/01/2017,2.000000024911165,4.522204539828301,2.5222045149171355
30/01/2017,8.00000009964466,2.599815222144127,-5.400184877500534
06/02/2017,8.00000009964466,5.182432488985062,-2.817567610659599
13/02/2017,8.99999980061531,7.520137376289368,-1.4798624243259422
20/02/2017,30.999999202480318,9.473738979377746,-21.52626022310257
27/02/2017,30.999999202480318,19.111367874298097,-11.888631328182221
06/03/2017,32.00000039857864,19.632651116466523,-12.36734928211212
13/03/2017,22.00000039861679,17.870483667755128,-4.129516730861663
20/03/2017,22.00000039861679,9.962474288749695,-12.037526109867096
27/03/2017,6.000000199327469,10.36796487602234,4.3679646766948705
03/04/2017,6.000000199327469,3.3582700694847105,-2.6417301298427587
10/04/2017,8.00000009964466,3.3637350103354455,-4.636265089309215
17/04/2017,0.0,3.970975385398865,3.970975385398865
24/04/2017,0.0,1.624069856146574,1.624069856146574
01/05/2017,0.0,2.4480931540203095,2.4480931540203095
08/05/2017,0.0,1.9391222882795334,1.9391222882795334
15/05/2017,77.99999760749817,1.7625477095174789,-76.2374498979807
22/05/2017,77.99999760749817,23.00992724899292,-54.99007035850525
29/05/2017,77.99999760749817,27.26784953184128,-50.732148075656895
05/06/2017,77.99999760749817,22.91484310918808,-55.08515449831009
12/06/2017,77.99999760749817,20.052038417129516,-57.94795919036866
19/06/2017,82.99999960098266,19.267822021522523,-63.73217757946014
26/06/2017,207.9999936199951,21.151609136066437,-186.84838448392867
03/07/2017,207.9999936199951,53.753045574874875,-154.24694804512023
10/07/2017,207.9999936199951,66.17376493457795,-141.82622868541716
17/07/2017,207.9999936199951,69.87202105751038,-138.12797256248473
24/07/2017,207.9999936199951,81.82462989578246,-126.17536372421264
31/07/2017,211.99999840438844,82.33700815750122,-129.6629902468872
07/08/2017,17.000000398635866,84.23347594825745,67.23347554962159
14/08/2017,35.99999920246124,31.97104475921631,-4.028954443244931
21/08/2017,0.0,11.699171739091874,11.699171739091874
28/08/2017,0.0,3.3713653944396973,3.3713653944396973
04/09/2017,30.999999202480318,1.1592721638679504,-29.840727038612368
11/09/2017,30.999999202480318,8.255472067594528,-22.74452713488579
18/09/2017,30.999999202480318,11.571048267860412,-19.428950934619905
25/09/2017,0.0,10.789428410654068,10.789428410654068
02/10/2017,0.0,1.4758713055837154,1.4758713055837154
09/10/2017,0.0,1.413410976305008,1.413410976305008
16/10/2017,38.000001594657896,1.3783380220484733,-36.62166357260942
23/10/2017,38.000001594657896,12.502558661785125,-25.497442932872772
30/10/2017,0.0,16.082043835487365,16.082043835487365
06/11/2017,0.0,3.7173917637062073,3.7173917637062073
13/11/2017,22.00000039861679,3.5298539120578765,-18.470146486558914
20/11/2017,0.0,9.27102857205391,9.27102857205391
27/11/2017,0.0,4.588926605958939,4.588926605958939
04/12/2017,-24.99999999990463,4.046635075600148,29.046635075504778
11/12/2017,19.000000797328948,2.5069829938101766,-16.49301780351877
18/12/2017,1.0000000124555826,7.460694588446617,6.460694575991035
25/12/2017,-1.0000000124555826,6.4716795905256275,7.47167960298121
