,File,NaiveRMSE,LSTMRMSE,NaiveRelativeRMSE,LSTMRelativeRMSE,LSTM-Naive-Ratio,Average-Ratio
0,Chiapas_2016-2017.csv,19.087157662388236,18.243724067050845,2.468605724335545,2.3595216460052426,0.9558114618081979,0.9724073262534316
1,Colima_2016-2017.csv,5.66413931915557,6.1091282741086,1.9692527382010405,2.1239621598155347,1.0785625017110931,0.9724073262534316
2,Guerrero_2016-2017.csv,16.992721304122764,15.078502602768994,1.9979320806059493,1.7728663666285969,0.8873506681422861,0.9724073262534316
3,Hidalgo_2016-2017.csv,5.043113095174611,4.126894933695648,1.791875348834935,1.4663326321189665,0.8183229001238093,0.9724073262534316
4,NuevoLeon_2016-2017.csv,47.526660993116685,55.67477525093235,5.2566546366389035,6.1578713789514685,1.1714430192980685,0.9724073262534316
5,Oaxaca_2016-2017.csv,13.573017502519892,12.584771000235028,2.692398154896584,2.496365617633533,0.9271903611631391,0.9724073262534316
6,QuintanaRoo_2016-2017.csv,8.421254406155645,9.648828812084167,2.201783497027217,2.5227396085503075,1.1457709679250643,0.9724073262534316
7,Tabasco_2016-2017.csv,5.9456299467691,5.6332045258492975,1.813604103259757,1.718304525180446,0.9474529320329502,0.9724073262534316
8,Veracruz_2016-2017.csv,36.989131867193905,28.025647238169306,1.8139260824660308,1.3743618716392432,0.7576724790079645,0.9724073262534316
9,Yucatan_2016-2017.csv,30.405506826244892,31.45437431774609,3.519491840269397,3.640900129858438,1.0344959713217428,0.9724073262534316
