,predictions_incidence,observed_incidence,predicted_cases,observed_cases,error
0,-0.1413992886374874,0.0,-3.789558909193004,0.0,-3.789558909193004
1,-0.13466352809451765,0.14925144801889226,-3.6090377649795915,4.0,-7.6090377649795915
2,0.0859259602783417,0.18656431002361532,2.302850965103272,5.0,-2.697149034896728
3,-0.04831196331896208,0.14925144801889226,-1.2947804248531445,4.0,-5.294780424853144
4,0.1111835344176826,0.1119385860141692,2.9797643076430047,3.0000000000000004,-0.020235692356995738
5,0.5338606187090523,0.0,14.307683464256273,0.0,14.307683464256273
6,0.4848749637262869,0.07462572400944613,12.994847826599617,2.0,10.994847826599617
7,-0.06379316986102786,0.037312862004723064,-1.7096831074751895,1.0,-2.7096831074751897
8,0.35494442479490346,0.07462572400944613,9.512656111717579,2.0,7.512656111717579
9,0.7314735832807541,0.1119385860141692,19.603791936093355,3.0000000000000004,16.603791936093355
10,-0.06046057948571565,0.07462572400944613,-1.6203683190547684,2.0,-3.6203683190547684
11,1.1550647823899591,0.07462572400944613,30.956209744611684,2.0,28.956209744611684
12,-0.05550068027544856,0.037312862004723064,-1.4874409866609344,1.0,-2.4874409866609346
13,0.9725409338073002,0.0,26.064495767818507,0.0,26.064495767818507
14,-0.05147058848789429,0.1119385860141692,-1.3794328744168471,3.0000000000000004,-4.379432874416848
15,0.696524914433728,0.0,18.66715328203883,0.0,18.66715328203883
16,0.3718747846788721,0.14925144801889226,9.96639669805549,4.0,5.96639669805549
17,0.5601890460036353,0.1119385860141692,15.013296110406287,3.0000000000000004,12.013296110406287
18,-0.04424245388994616,0.037312862004723064,-1.185715903656652,1.0,-2.185715903656652
19,-0.04258110936412822,0.037312862004723064,-1.1411911892134756,1.0,-2.1411911892134756
20,1.9169323624282046,0.0,51.37457325534448,0.0,51.37457325534448
21,-0.03952851888045196,0.1119385860141692,-1.0593805126888536,3.0000000000000004,-4.059380512688854
22,-0.03809532739836975,0.0,-1.0209703933605427,0.0,-1.0209703933605427
23,-0.03669234307420404,0.0,-0.9833698382493287,0.0,-0.9833698382493287
24,-0.03535552752024888,0.0,-0.9475426333089534,0.0,-0.9475426333089534
25,1.0381714276316367,-0.07462572400944613,27.823419910813193,-2.0,29.823419910813193
26,-0.032813831987063835,0.07462572400944613,-0.8794241509244255,2.0,-2.8794241509244256
27,0.06162621040068165,0.0,1.6516077054845324,0.0,1.6516077054845324
28,0.2026377674044751,0.07462572400944613,5.430775247924568,2.0,3.4307752479245677
29,-0.029340032959390493,0.0,-0.7863249127251786,0.0,-0.7863249127251786
30,0.5777755806725311,-0.07462572400944613,15.484622450011909,-2.0,17.48462245001191
31,-0.02723196947467015,0.1119385860141692,-0.7298279470286446,3.0000000000000004,-3.729827947028645
32,1.5121797679325149,0.037312862004723064,40.52703777429625,1.0,39.52703777429625
33,1.1401909106095505,0.0,30.5575838826093,0.0,30.5575838826093
34,0.8147852584858636,0.07462572400944613,21.836578989377124,2.0,19.836578989377124
35,-0.023459170001921346,-0.037312862004723064,-0.6287153743111928,-1.0,0.37128462568880716
36,0.4902044438435411,0.1119385860141692,13.137680078828877,3.0000000000000004,10.137680078828877
37,1.1903113238915917,0.037312862004723064,31.90083150793745,1.0,30.90083150793745
38,-0.020976702159674947,0.0,-0.562184218327174,0.0,-0.562184218327174
39,-0.020208997036107026,0.0,-0.5416094062564532,0.0,-0.5416094062564532
40,2.4513189335669066,0.037312862004723064,65.69635246035585,1.0,64.69635246035585
41,-0.018756882603614085,0.0,-0.502692144098725,0.0,-0.502692144098725
42,-0.01807043875770529,-0.1119385860141692,-0.4842951675863924,-3.0000000000000004,2.515704832413608
43,-0.01740910807866447,0.0,-0.46657123424252006,0.0,-0.46657123424252006
44,-0.016771986148513572,0.14925144801889226,-0.44949610529448464,4.0,-4.449496105294485
45,0.17031641533413647,0.2985028960377845,4.564549760685145,8.0,-3.4354502393148554
46,1.1965180163635099,-0.26119003403306146,32.067173410928774,-7.000000000000001,39.067173410928774
47,-0.014997131397614109,0.037312862004723064,-0.40192927027993114,1.0,-1.401929270279931
48,-0.014448279133438553,0.0,-0.3872198045705979,0.0,-0.3872198045705979
49,-0.013919512483646632,0.0,-0.373048641561848,0.0,-0.373048641561848
50,0.872344216267505,0.0,23.379182657097804,0.0,23.379182657097804
51,1.4322587655059045,0.037312862004723064,38.3851221416521,1.0,37.3851221416521
