Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
20/02/2016,0.15,8,0.0,2.9256618310332296,7.410369087076187,6.788204938797951,14.22816252883911,0,0,0,0,2.9256618310332296,7.410369087076187,6.788204938797951,14.22816252883911
27/02/2016,0.12,9,0.0,-3.7616510881924627,-0.29821424887001513,8.558085039758682,1.7187093689084052,0,0,0,0,-3.7616510881924627,-0.29821424887001513,8.558085039758682,1.7187093689084052
05/03/2016,0.15,10,0.0,0.4136180689573288,-3.611137716486454,1.4884456518661975,-2.42017033895731,0,0,0,0,0.4136180689573288,-3.611137716486454,1.4884456518661975,-2.42017033895731
12/03/2016,0.28,11,0.0,1.4773333709287644,-0.5205094538789987,-0.451602288659811,3.5834548516488076,0,0,0,0,1.4773333709287644,-0.5205094538789987,-0.451602288659811,3.5834548516488076
19/03/2016,0.1,12,0.0,6.713680603866577,-1.5225791170221568,-0.37722747537493706,8.26320470402956,0,0,0,0,6.713680603866577,-1.5225791170221568,-0.37722747537493706,8.26320470402956
26/03/2016,0.11,13,0.0,4.537664619197845,2.2971390077346565,-0.3732956663644314,4.165017769978046,0,0,0,0,4.537664619197845,2.2971390077346565,-0.3732956663644314,4.165017769978046
02/04/2016,0.12,14,0.0,5.061347403020859,2.974742120780349,3.493389038435221,9.76432879979372,0,0,0,0,5.061347403020859,2.974742120780349,3.493389038435221,9.76432879979372
09/04/2016,0.23,15,0.0,0.8852886800336838,2.5354810894483326,3.8566427242195607,10.254192228348256,0,0,0,0,0.8852886800336838,2.5354810894483326,3.8566427242195607,10.254192228348256
16/04/2016,0.08,16,0.0,1.7630356713056565,0.033266849898695945,3.4495578357756136,8.384103635342122,0,0,0,0,1.7630356713056565,0.033266849898695945,3.4495578357756136,8.384103635342122
23/04/2016,0.2,17,0.0,-1.0772287022066116,1.9003680614370109,1.5552772506582737,5.205111703264714,0,0,0,0,-1.0772287022066116,1.9003680614370109,1.5552772506582737,5.205111703264714
30/04/2016,0.13,18,0.0,2.4167626185750963,2.4776345210260153,4.530027190810442,7.4783930447125435,0,0,0,0,2.4167626185750963,2.4776345210260153,4.530027190810442,7.4783930447125435
07/05/2016,0.08,19,0.0,0.12292357646465302,2.719911463212371,4.555067489405871,6.152023136160373,0,0,0,0,0.12292357646465302,2.719911463212371,4.555067489405871,6.152023136160373
14/05/2016,0.15,20,1.0,1.4313630932855606,1.7400686505407095,3.7337420337212084,4.729553529379368,0,0,0,0,0.43136309328556055,0.7400686505407095,2.7337420337212084,3.729553529379368
21/05/2016,0.09,21,0.0,3.899501654744148,1.6192551601690055,1.1625792434966564,2.661632540743351,1,0,0,0,3.899501654744148,1.6192551601690055,1.1625792434966564,2.661632540743351
28/05/2016,0.14,22,0.0,1.334308287396431,0.47788624880731106,2.738043060730696,4.7039029383492466,0,1,0,0,1.334308287396431,0.47788624880731106,2.738043060730696,4.7039029383492466
04/06/2016,0.08,23,0.0,2.2983323201608656,1.9574304040807486,0.7617323066008092,-0.6727901943325997,0,0,1,0,2.2983323201608656,1.9574304040807486,0.7617323066008092,-0.6727901943325997
11/06/2016,0.1,24,0.0,0.5014055842256546,-0.6553474643999339,1.8624404845011235,0.48540600518465044,0,0,0,1,0.5014055842256546,-0.6553474643999339,1.8624404845011235,0.48540600518465044
18/06/2016,0.04,25,0.0,0.8568215894174576,-3.6956899189853667,2.0372251863348483,-0.837166358692646,0,0,0,0,0.8568215894174576,-3.6956899189853667,2.0372251863348483,-0.837166358692646
25/06/2016,0.02,26,0.0,-1.614356228365898,-2.177520546236634,-0.4245053045594692,-2.0899784829568864,0,0,0,0,-1.614356228365898,-2.177520546236634,-0.4245053045594692,-2.0899784829568864
