,File,NaiveRMSE,GRURMSE,NaiveRelativeRMSE,GRURelativeRMSE,GRU-Naive-Ratio,Average-Ratio
0,Chiapas_2016-2017.csv,16.264993083306244,15.37574147967078,2.1686657444408324,2.0500988639561037,0.9453272682576079,0.7313484775856167
1,Guerrero_2016-2017.csv,13.666016244685206,13.734636923682666,1.6564868175376009,1.664804475597899,1.0050212642637644,0.7313484775856167
2,Yucatan_2016-2017.csv,34.112167917035116,26.208314645070292,4.070664429240467,3.1274838478604163,0.7682981248454234,0.7313484775856167
3,NuevoLeon_2016-2017.csv,44.160615937733475,33.24621650731333,5.001202257953961,3.765143432311815,0.7528476630441598,0.7313484775856167
4,Veracruz_2016-2017.csv,30.309899372977142,12.736868619663488,1.5238762882341448,0.6403654409081693,0.42022140895060417,0.7313484775856167
