Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,0.55,8,165.0,86.70248302021027,-40.71498499889374,-64.05979788902283,67.67359046165467,213,179,126,98,-78.29751697978973,-205.71498499889373,-229.05979788902283,-97.32640953834533
28/02/2016,0.3,9,218.0,108.72096494918823,-87.07330306671143,-124.96155185115815,79.92708032627105,165,213,179,126,-109.27903505081177,-305.07330306671145,-342.96155185115816,-138.07291967372896
06/03/2016,0.23,10,218.0,113.82900215133667,-96.34127397304535,-144.36471147190093,81.98147417236328,218,165,213,179,-104.17099784866333,-314.34127397304536,-362.36471147190093,-136.01852582763672
13/03/2016,0.75,11,144.0,116.83129780830383,-77.52776488929749,-100.62124816497803,138.08011430664064,218,218,165,213,-27.16870219169617,-221.5277648892975,-244.62124816497803,-5.919885693359362
20/03/2016,0.4,12,201.00000000000003,127.67812107757568,-128.57075145874023,-186.9648290120697,87.32133234699249,144,218,218,165,-73.32187892242435,-329.57075145874023,-387.96482901206974,-113.67866765300754
27/03/2016,0.15,13,235.00000000000003,120.27343633384704,-97.31607350738525,-152.62771228904725,153.98772499389648,201,144,218,218,-114.72656366615298,-332.3160735073853,-387.6277122890473,-81.01227500610355
03/04/2016,1.0,14,245.00000000000003,112.73063260520935,-76.37112610992432,-92.48546606239319,178.07316037399292,235,201,144,218,-132.26936739479066,-321.3711261099244,-337.48546606239324,-66.92683962600711
10/04/2016,0.5,15,210.0,124.09225299903869,-123.750411720047,-184.85870242790222,74.61944624774932,245,235,201,144,-85.90774700096131,-333.750411720047,-394.85870242790224,-135.38055375225068
17/04/2016,0.08,16,183.00000000000003,142.13974535491943,-97.50205650531768,-167.7362387335968,162.69681181175233,210,245,235,201,-40.8602546450806,-280.5020565053177,-350.7362387335968,-20.303188188247702
24/04/2016,0.64,17,185.00000000000003,144.4105677816391,-111.14706809848785,-170.0673014264679,205.106545908432,183,210,245,235,-40.58943221836094,-296.14706809848786,-355.0673014264679,20.10654590843197
01/05/2016,0.41,18,153.00000000000003,135.60427695495605,-101.21810443157196,-147.38546149742126,147.27401104610442,185,183,210,245,-17.39572304504398,-254.218104431572,-300.38546149742126,-5.725988953895609
08/05/2016,0.49,19,195.00000000000003,130.92801513786316,-99.4822936761856,-142.6595204835129,133.08112564594268,153,185,183,210,-64.07198486213687,-294.48229367618563,-337.6595204835129,-61.91887435405735
15/05/2016,0.67,20,202.00000000000003,121.42093502109527,-97.44099115562439,-147.5950510522461,131.16243053970337,195,153,185,183,-80.57906497890475,-299.44099115562443,-349.59505105224616,-70.83756946029666
22/05/2016,0.28,21,92.00000000000001,121.74092992141723,-71.15895878099441,-104.59587727325439,157.76823944755554,202,195,153,185,29.74092992141722,-163.15895878099442,-196.59587727325442,65.76823944755553
29/05/2016,0.25,22,156.00000000000003,138.0260438318634,-101.21689430904388,-156.92571914016725,123.34689086250305,92,202,195,153,-17.973956168136624,-257.21689430904394,-312.9257191401673,-32.65310913749698
05/06/2016,0.2,23,105.0,129.08453098026277,-83.88431850700378,-133.29805844429015,149.7428168524933,156,92,202,195,24.08453098026277,-188.8843185070038,-238.29805844429015,44.74281685249329
12/06/2016,0.0,24,96.00000000000001,113.97282338027954,-39.36071120845795,-35.058831048488614,158.65481921607972,105,156,92,202,17.97282338027952,-135.36071120845796,-131.05883104848863,62.6548192160797
19/06/2016,0.1,25,56.00000000000001,112.78688496757508,-102.03235187625884,-152.28603602676392,34.97799119657517,96,105,156,92,56.78688496757507,-158.03235187625884,-208.28603602676392,-21.02200880342484
26/06/2016,0.0,26,65.0,105.78775628746033,-31.23601960381508,-42.315037425060275,130.10056635650633,56,96,105,156,40.787756287460326,-96.23601960381508,-107.31503742506027,65.10056635650633
03/07/2016,0.03,27,114.00000000000001,92.39616452037811,-58.48617979558945,-63.380722047481534,115.53507322883605,65,56,96,105,-21.603835479621907,-172.48617979558946,-177.38072204748156,1.5350732288360405
10/07/2016,0.26,28,46.00000000000001,75.58330425756455,-25.00366168624878,-26.688060569381715,43.64662600189209,114,65,56,96,29.583304257564542,-71.00366168624879,-72.68806056938172,-2.3533739981079194
17/07/2016,0.87,29,29.000000000000004,80.02803388141632,-31.09161852449417,-37.360830173597336,67.64158180402755,46,114,65,56,51.02803388141632,-60.09161852449417,-66.36083017359734,38.64158180402755
24/07/2016,0.73,30,36.0,98.81328843765259,-37.85698728580475,-56.040068370399474,62.34620479990006,29,46,114,65,62.81328843765259,-73.85698728580475,-92.04006837039947,26.346204799900057
31/07/2016,0.12,31,45.0,76.06166935995103,-1.8264430311000348,30.419707158374788,95.94886424053192,36,29,46,114,31.061669359951026,-46.826443031100034,-14.580292841625212,50.94886424053192
07/08/2016,0.75,32,38.00000000000001,54.355756579418184,-15.496583861379623,-7.874822502658367,16.789767091236115,45,36,29,46,16.355756579418177,-53.496583861379634,-45.874822502658375,-21.210232908763892
14/08/2016,0.0,33,25.000000000000004,37.96927198825836,16.14970509578228,4.765011584489345,21.335168366689683,38,45,36,29,12.96927198825836,-8.850294904217723,-20.234988415510657,-3.664831633310321
21/08/2016,0.0,34,24.000000000000004,62.6603553584671,30.261607400360106,42.68576121181488,63.182559899711606,25,38,45,36,38.6603553584671,6.261607400360102,18.685761211814874,39.182559899711606
28/08/2016,0.87,35,22.0,61.877859878749845,26.113009427280424,60.26676966831207,42.47413186712265,24,25,38,45,39.877859878749845,4.113009427280424,38.26676966831207,20.47413186712265
04/09/2016,0.0,36,23.000000000000004,36.913252146816255,21.90988947537422,52.306822036094665,-1.0089345010113717,22,24,25,38,13.913252146816252,-1.090110524625782,29.306822036094662,-24.008934501011375
11/09/2016,0.92,37,32.0,20.65124974313736,35.16214067552566,50.85453290468216,22.4894121118927,23,22,24,25,-11.34875025686264,3.162140675525663,18.85453290468216,-9.510587888107299
18/09/2016,0.0,38,55.0,15.44907623860836,64.6480641191864,59.68465489433289,30.79349750562668,32,23,22,24,-39.550923761391644,9.648064119186401,4.684654894332887,-24.20650249437332
