,File,NaiveRMSE,NNRMSE,NN-Naive-Ratio,Average-Ratio,TotalNN-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,16.264993083306244,17.919718897736267,1.1017354145774811,1.0749812208623328,148.89961832971616,138.51369255573718
1,Guerrero_2016-2017.csv,13.666016244685206,20.207697847870215,1.4786824108839405,1.0749812208623328,148.89961832971616,138.51369255573718
2,Yucatan_2016-2017.csv,34.112167917035116,29.69477926546479,0.870504018908621,1.0749812208623328,148.89961832971616,138.51369255573718
3,NuevoLeon_2016-2017.csv,44.160615937733475,35.26797006344525,0.798629487260167,1.0749812208623328,148.89961832971616,138.51369255573718
4,Veracruz_2016-2017.csv,30.309899372977142,45.809452255199645,1.5113693282677527,1.0749812208623328,148.89961832971616,138.51369255573718
