,File,NaiveRMSE,GRURMSE,NaiveRelativeRMSE,GRURelativeRMSE,GRU-Naive-Ratio,Average-Ratio
0,MinasGerais_2016-2017.csv,278.6631964995258,268.8040350932703,2.8263779042741124,2.7263800706765924,0.9646197936071106,0.7488201294768082
1,MatoGrosso_2016-2017.csv,352.23561302533466,248.7306679106099,4.184977580499026,2.9552158563636817,0.7061485514604109,0.7488201294768082
2,Bahia_2016-2017.csv,831.2353507481099,860.131024875612,2.5968496752845374,2.6871222099013554,1.034762325858129,0.7488201294768082
3,SaoPaulo_2016-2017.csv,741.5692819959576,604.4625921404435,1.7382227529937475,1.4168475643491203,0.8151127707360167,0.7488201294768082
4,RioDeJaneiro_2016-2017.csv,745.582413564501,226.35629640937194,1.674133688127242,0.5082613195326684,0.3035966142591823,0.7488201294768082
