Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
31/01/2016,0.82,1119.0,900.1968862495422,-218.80311375045778,1816.0,697.0
07/02/2016,0.63,883.0,958.183440287857,75.18344028785702,1119.0,236.0
14/02/2016,0.62,587.0,997.202987688446,410.202987688446,883.0,296.0
21/02/2016,0.57,543.0,835.1191413059234,292.11914130592345,587.0,44.0
28/02/2016,0.3,268.0,634.5394828293992,366.53948282939916,543.0,275.0
06/03/2016,0.24,240.00000000000003,436.6448017313767,196.64480173137665,268.0,27.99999999999997
13/03/2016,0.43,241.0,321.02820292066576,80.02820292066576,240.00000000000003,-0.9999999999999716
20/03/2016,0.15,70.0,254.44232060733796,184.44232060733796,241.0,171.0
27/03/2016,0.32,108.0,159.67766095662117,51.67766095662117,70.0,-38.0
03/04/2016,0.23,95.0,128.01161170681954,33.01161170681954,108.0,13.0
10/04/2016,0.48,59.0,98.1988184832573,39.1988184832573,95.0,36.0
17/04/2016,0.09,80.0,73.811310451293,-6.1886895487070035,59.0,-21.0
24/04/2016,0.51,82.00000000000001,73.59844439797878,-8.401555602021233,80.0,-2.000000000000014
01/05/2016,0.18,15.000000000000002,70.83624747966766,55.83624747966766,82.00000000000001,67.00000000000001
08/05/2016,0.06,202.0,47.16414341362953,-154.83585658637048,15.000000000000002,-187.0
15/05/2016,0.15,254.00000000000003,104.23633276800156,-149.76366723199845,202.0,-52.00000000000003
22/05/2016,0.0,-71.0,158.99276339574814,229.99276339574814,254.00000000000003,325.0
29/05/2016,0.08,71.0,88.77224235297203,17.77224235297203,-71.0,-142.0
05/06/2016,0.06,43.0,83.62587194120407,40.62587194120407,71.0,28.0
12/06/2016,0.25,44.0,47.500353863725664,3.500353863725664,43.0,-1.0
19/06/2016,0.05,33.0,34.408163916089535,1.408163916089535,44.0,11.0
26/06/2016,0.57,17.0,38.0105475686121,21.010547568612097,33.0,16.0
03/07/2016,0.02,33.0,26.28931475295901,-6.710685247040988,17.0,-16.0
10/07/2016,0.15,46.0,26.75865375835538,-19.24134624164462,33.0,-13.0
17/07/2016,0.0,44.0,31.239130890719892,-12.760869109280108,46.0,2.0
24/07/2016,0.2,23.0,36.10091061173677,13.100910611736772,44.0,21.0
31/07/2016,0.07,26.0,31.348117430832385,5.348117430832385,23.0,-3.0
07/08/2016,0.37,21.000000000000004,28.006550935561656,7.006550935561652,26.0,4.9999999999999964
14/08/2016,0.39,10.0,22.038598882555963,12.038598882555963,21.000000000000004,11.000000000000004
21/08/2016,0.0,24.0,15.375357438602448,-8.624642561397552,10.0,-14.0
28/08/2016,0.4,22.0,17.29074949763894,-4.7092505023610585,24.0,2.0
04/09/2016,0.19,115.0,17.11180800188303,-97.88819199811697,22.0,-93.0
11/09/2016,0.46,74.0,54.84156282697201,-19.15843717302799,115.0,41.0
18/09/2016,0.35,6.0,63.246636606235505,57.246636606235505,74.0,68.0
25/09/2016,0.0,6.0,45.41204530776977,39.41204530776977,6.0,0.0
02/10/2016,0.43,-3.0,27.699983867616652,30.699983867616652,6.0,9.0
09/10/2016,0.0,9.0,7.212455319923162,-1.787544680076838,-3.0,-12.0
16/10/2016,0.0,3.0,3.9892482136791942,0.9892482136791942,9.0,6.0
23/10/2016,0.32,30.000000000000004,2.7548998091717065,-27.245100190828296,3.0,-27.000000000000004
30/10/2016,0.0,10.0,12.799004583115577,2.799004583115577,30.000000000000004,20.000000000000004
06/11/2016,0.0,6.0,12.218912588108777,6.218912588108777,10.0,4.0
13/11/2016,0.0,11.0,10.228372082613111,-0.7716279173868887,6.0,-5.0
20/11/2016,0.0,-3.0,9.583819226261378,12.583819226261378,11.0,14.0
27/11/2016,1.0,5.0,3.6011481075626612,-1.3988518924373388,-3.0,-8.0
04/12/2016,0.0,6.0,2.975107213670164,-3.024892786329836,5.0,-1.0
11/12/2016,0.52,32.00000000000001,3.6235818545717002,-28.376418145428307,6.0,-26.000000000000007
18/12/2016,1.0,1.0000000000000002,12.894206999012232,11.894206999012232,32.00000000000001,31.000000000000007
25/12/2016,0.0,4.000000000000001,8.809042840201855,4.809042840201854,1.0000000000000002,-3.000000000000001
01/01/2017,0.27,0.0,7.999212209302187,7.999212209302187,4.000000000000001,4.000000000000001
08/01/2017,0.01,1.0000000000000002,2.8596991124653814,1.8596991124653812,0.0,-1.0000000000000002
15/01/2017,0.09,0.0,0.7025261975740641,0.7025261975740641,1.0000000000000002,1.0000000000000002
22/01/2017,0.0,5.0,0.23713879970407115,-4.762861200295929,0.0,-5.0
29/01/2017,0.0,2.0000000000000004,1.4821321381764114,-0.517867861823589,5.0,2.9999999999999996
05/02/2017,0.0,3.0,1.4680791273775697,-1.5319208726224303,2.0000000000000004,-0.9999999999999996
12/02/2017,0.0,1.0000000000000002,1.9568486732143164,0.9568486732143162,3.0,1.9999999999999998
19/02/2017,0.0,4.000000000000001,1.448684041178599,-2.5513159588214016,1.0000000000000002,-3.000000000000001
26/02/2017,0.38,1.0000000000000002,1.9226099769358338,0.9226099769358336,4.000000000000001,3.000000000000001
05/03/2017,0.75,3.0,1.074775934567973,-1.925224065432027,1.0000000000000002,-1.9999999999999998
12/03/2017,0.0,0.0,1.2580710293523967,1.2580710293523967,3.0,3.0
19/03/2017,0.56,4.000000000000001,0.7744297223657369,-3.225570277634264,0.0,-4.000000000000001
26/03/2017,1.0,0.0,0.8086287220149487,0.8086287220149487,4.000000000000001,4.000000000000001
02/04/2017,0.0,0.0,0.30303608812458815,0.30303608812458815,0.0,0.0
09/04/2017,0.0,3.0,0.32276349470600485,-2.6772365052939953,0.0,-3.0
16/04/2017,0.38,0.0,0.44057379753246906,0.44057379753246906,3.0,3.0
23/04/2017,0.21,0.0,0.2543439804405719,0.2543439804405719,0.0,0.0
30/04/2017,0.0,0.0,0.2543439804405719,0.2543439804405719,0.0,0.0
07/05/2017,1.0,0.0,0.23676642916003243,0.23676642916003243,0.0,0.0
14/05/2017,0.0,1.0000000000000002,0.25116981574203817,-0.7488301842579621,0.0,-1.0000000000000002
21/05/2017,0.0,6.0,0.2543439804405719,-5.745656019559428,1.0000000000000002,-5.0
28/05/2017,0.0,-5.0,1.463506843355745,6.463506843355745,6.0,11.0
04/06/2017,0.0,1.0000000000000002,0.2543439804405719,-0.7456560195594284,-5.0,-6.0
11/06/2017,0.55,4.000000000000001,0.4420038357739523,-3.5579961642260485,1.0000000000000002,-3.000000000000001
18/06/2017,0.0,5.0,0.7154536624696851,-4.2845463375303146,4.000000000000001,-0.9999999999999991
25/06/2017,0.56,-13.0,1.9527153753268718,14.952715375326871,5.0,18.0
02/07/2017,0.0,2.0000000000000004,0.2543439804405719,-1.7456560195594286,-13.0,-15.0
09/07/2017,0.0,0.0,0.2543439804405719,0.2543439804405719,2.0000000000000004,2.0000000000000004
16/07/2017,0.0,3.0,0.23649062344444916,-2.7635093765555507,0.0,-3.0
23/07/2017,0.31,0.0,0.232484268912822,0.232484268912822,3.0,3.0
30/07/2017,0.32,0.0,0.37131994698770343,0.37131994698770343,0.0,0.0
06/08/2017,0.0,2.0000000000000004,0.2543439804405719,-1.7456560195594286,0.0,-2.0000000000000004
13/08/2017,0.0,0.0,0.48364201405130325,0.48364201405130325,2.0000000000000004,2.0000000000000004
20/08/2017,0.99,1.0000000000000002,0.2543439804405719,-0.7456560195594284,0.0,-1.0000000000000002
27/08/2017,0.69,-3.0,0.2543439804405719,3.254343980440572,1.0000000000000002,4.0
03/09/2017,0.0,20.0,0.2543439804405719,-19.745656019559426,-3.0,-23.0
10/09/2017,0.0,-16.000000000000004,6.3478263710781935,22.3478263710782,20.0,36.0
17/09/2017,0.0,0.0,0.2543439804405719,0.2543439804405719,-16.000000000000004,-16.000000000000004
24/09/2017,1.0,0.0,0.932031199106872,0.932031199106872,0.0,0.0
01/10/2017,0.12,0.0,0.2449622174613364,0.2449622174613364,0.0,0.0
08/10/2017,0.0,0.0,0.20943559030856007,0.20943559030856007,0.0,0.0
15/10/2017,0.0,0.0,0.21175401739614083,0.21175401739614083,0.0,0.0
22/10/2017,0.0,0.0,0.2543439804405719,0.2543439804405719,0.0,0.0
29/10/2017,0.0,0.0,0.2543439804405719,0.2543439804405719,0.0,0.0
05/11/2017,1.0,0.0,0.2503796457506157,0.2503796457506157,0.0,0.0
12/11/2017,0.1,2.0000000000000004,0.2438615955867991,-1.7561384044132013,0.0,-2.0000000000000004
19/11/2017,0.0,-2.0000000000000004,0.43578363659121094,2.4357836365912116,2.0000000000000004,4.000000000000001
26/11/2017,0.28,0.0,0.22446792351711542,0.22446792351711542,-2.0000000000000004,-2.0000000000000004
03/12/2017,0.0,1.0000000000000002,0.2543439804405719,-0.7456560195594284,0.0,-1.0000000000000002
10/12/2017,0.04,4.000000000000001,0.24445936823826284,-3.755540631761738,1.0000000000000002,-3.000000000000001
17/12/2017,0.0,4.000000000000001,0.7808635055754334,-3.2191364944245677,4.000000000000001,0.0
24/12/2017,0.65,3.0,2.0255420235152544,-0.9744579764847456,4.000000000000001,1.0000000000000009
