Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
20/02/2016,0.09,8,0.0,1.3451441365242005,2.181602911001444,2.5604540167146923,5.158968910900354,0,0,0,0,1.3451441365242005,2.181602911001444,2.5604540167146923,5.158968910900354
27/02/2016,0.1,9,0.0,-2.3366843183755877,-0.5995829402598739,2.9329106622987986,-0.6943990013802052,0,0,0,0,-2.3366843183755877,-0.5995829402598739,2.9329106622987986,-0.6943990013802052
05/03/2016,0.41,10,1.0,0.07022787979960442,-1.8962698254454136,0.5689288467460871,-0.7032214325416088,0,0,0,0,-0.9297721202003956,-2.8962698254454136,-0.4310711532539129,-1.7032214325416088
12/03/2016,1.0,11,0.0,2.2766205445790293,-0.9675196871057152,-0.32202034354627135,2.0750634350287913,1,0,0,0,2.2766205445790293,-0.9675196871057152,-0.32202034354627135,2.0750634350287913
19/03/2016,0.18,12,0.0,8.221522875545025,-0.7833011996510625,-0.5664728572314978,3.6347870292270184,0,1,0,0,8.221522875545025,-0.7833011996510625,-0.5664728572314978,3.6347870292270184
26/03/2016,0.19,13,0.0,3.4047610000920296,3.8543145151877405,0.34404643988907335,1.9019520450460912,0,0,1,0,3.4047610000920296,3.8543145151877405,0.34404643988907335,1.9019520450460912
02/04/2016,0.32,14,0.0,3.776380303516388,4.278116725022793,3.255144446003437,6.404569625873566,0,0,0,1,3.776380303516388,4.278116725022793,3.255144446003437,6.404569625873566
09/04/2016,0.2,15,0.0,0.9876076004719734,2.4002866301822663,4.209558175692559,7.08993668209076,0,0,0,0,0.9876076004719734,2.4002866301822663,4.209558175692559,7.08993668209076
16/04/2016,0.14,16,1.0,0.9978027588057518,-0.8152629710581899,2.3509778489810227,3.4394007673323155,0,0,0,0,-0.002197241194248245,-1.81526297105819,1.3509778489810227,2.4394007673323155
23/04/2016,0.17,17,1.0,0.8741373870491982,1.4914512081572413,0.1295397945767641,2.2364034932005405,1,0,0,0,-0.1258626129508018,0.4914512081572413,-0.8704602054232359,1.2364034932005405
30/04/2016,0.0,18,1.0,0.34263284499406815,1.3547509959599375,2.214371150699258,8.173828637080193,1,1,0,0,-0.6573671550059319,0.35475099595993753,1.2143711506992578,7.173828637080193
