Date,Searches,Observed,Predicted,error
30/01/2016,0.3,0.0,-0.2732260377755389,0.2732260377755389
06/02/2016,0.65,0.0,-0.14923370600072666,0.14923370600072666
13/02/2016,0.87,0.0,0.19485541849052535,-0.19485541849052535
20/02/2016,0.28,0.0,0.40806005146279933,-0.40806005146279933
27/02/2016,0.43,0.0,0.0844003880193457,-0.0844003880193457
05/03/2016,1.0,0.0,0.0623972226832062,-0.0623972226832062
12/03/2016,0.43,0.0,0.6925803816989065,-0.6925803816989065
19/03/2016,0.27,0.0,-0.009148810493038036,0.009148810493038036
26/03/2016,0.0,0.0,-0.07278625430418179,0.07278625430418179
02/04/2016,1.0,0.0,-0.40046830272916706,0.40046830272916706
09/04/2016,0.3,0.0,0.43979694677311926,-0.43979694677311926
16/04/2016,0.21,0.0,-0.5212979247365147,0.5212979247365147
23/04/2016,0.54,0.0,0.008922743679094128,-0.008922743679094128
30/04/2016,0.0,0.0,0.22721423103138805,-0.22721423103138805
07/05/2016,0.0,0.0,-0.18351228144951165,0.18351228144951165
14/05/2016,0.0,0.0,-0.04320445222884882,0.04320445222884882
21/05/2016,0.0,0.0,-0.2239502154579386,0.2239502154579386
28/05/2016,0.0,0.0,-0.09898338992316276,0.09898338992316276
04/06/2016,0.21,0.0,-0.09898338992316276,0.09898338992316276
11/06/2016,0.18,1.0,-0.1333809834654443,1.1333809834654442
18/06/2016,0.26,0.0,0.7723049642752856,-0.7723049642752856
25/06/2016,0.15,4.0,-0.09981226403890178,4.099812264038902
02/07/2016,0.2,6.0,3.623793810340762,2.376206189659238
09/07/2016,0.17,10.0,5.297919482591748,4.702080517408252
16/07/2016,0.0,8.0,6.349582433536649,1.650417566463351
23/07/2016,0.12,5.0,5.567513799294829,-0.5675137992948294
30/07/2016,0.0,6.0,3.423256271469593,2.576743728530407
06/08/2016,0.38,2.0,5.642329229956865,-3.6423292299568653
13/08/2016,0.13,2.0,1.912860706357658,0.08713929364234207
20/08/2016,0.4,8.0,1.3991136476926505,6.6008863523073495
27/08/2016,0.65,13.0,7.2543755733549595,5.7456244266450405
03/09/2016,0.91,29.0,8.96368736051321,20.036312639486788
10/09/2016,0.89,12.0,19.5832061571002,-7.5832061571002
17/09/2016,0.99,13.0,8.30303625844717,4.69696374155283
24/09/2016,1.0,14.0,10.621272167325019,3.378727832674981
01/10/2016,1.0,11.0,12.276533842694759,-1.276533842694759
08/10/2016,0.78,25.0,8.456802124166488,16.543197875833513
15/10/2016,1.0,13.0,18.48909264227152,-5.489092642271519
22/10/2016,0.84,25.0,9.865526986324786,15.134473013675214
29/10/2016,0.7,23.0,23.186310107946397,-0.18631010794639735
05/11/2016,0.48,18.0,19.512698269975186,-1.5126982699751856
12/11/2016,0.68,11.0,16.28153275015354,-5.281532750153541
19/11/2016,0.22,7.0,11.971853458350896,-4.971853458350896
26/11/2016,0.52,3.0,6.532286123228073,-3.532286123228073
03/12/2016,0.24,3.0,3.1437687214702366,-0.14376872147023656
10/12/2016,0.0,3.0,2.212965835940838,0.787034164059162
17/12/2016,0.41,0.0,2.777243864992261,-2.777243864992261
24/12/2016,0.84,1.0,-0.2986395007185638,1.2986395007185638
31/12/2016,0.0,1.0,0.1884384302710183,0.8115615697289817
07/01/2017,0.31,0.0,1.0804674492165447,-1.0804674492165447
14/01/2017,0.91,0.0,0.02898935454080347,-0.02898935454080347
21/01/2017,0.49,0.0,-0.02830848467044998,0.02830848467044998
28/01/2017,1.0,0.0,-0.09668183912159875,0.09668183912159875
04/02/2017,0.45,0.0,0.4516260787785053,-0.4516260787785053
11/02/2017,0.0,0.0,0.22793957371339202,-0.22793957371339202
18/02/2017,0.0,0.0,-0.2577085371723399,0.2577085371723399
25/02/2017,0.0,0.0,-0.43710981921162456,0.43710981921162456
04/03/2017,0.76,0.0,-0.19934901390923188,0.19934901390923188
11/03/2017,0.55,0.0,-0.13198205719441175,0.13198205719441175
18/03/2017,0.0,0.0,-0.5090258133221418,0.5090258133221418
25/03/2017,0.62,0.0,0.08621971947504208,-0.08621971947504208
01/04/2017,0.67,0.0,0.32382184281796217,-0.32382184281796217
08/04/2017,0.0,0.0,-0.16025782314976678,0.16025782314976678
15/04/2017,0.0,0.0,0.09321514569725842,-0.09321514569725842
22/04/2017,0.0,0.0,-0.26699160402268174,0.26699160402268174
