Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
31/01/2016,79,615.0,334.4911567347336,-280.5088432652664,872.9999999999999,257.9999999999999
07/02/2016,93,159.0,484.7895034477997,325.7895034477997,615.0,456.0
14/02/2016,69,846.0,345.6098459148407,-500.3901540851593,159.0,-687.0
21/02/2016,86,416.99999999999994,532.57618384758,115.57618384758001,846.0,429.00000000000006
28/02/2016,100,42.0,484.5475423082733,442.5475423082733,416.99999999999994,374.99999999999994
06/03/2016,91,589.0,272.54182576766965,-316.45817423233035,42.0,-547.0
13/03/2016,100,345.0,389.7512076903534,44.7512076903534,589.0,244.0
20/03/2016,21,90.0,343.1797588485718,253.1797588485718,345.0,255.0
27/03/2016,19,281.99999999999994,213.93087626441957,-68.06912373558038,90.0,-191.99999999999994
03/04/2016,68,236.0,256.4335744877624,20.433574487762428,281.99999999999994,45.99999999999994
10/04/2016,54,163.0,218.10599523460388,55.10599523460388,236.0,73.0
17/04/2016,28,193.0,170.65021173511505,-22.34978826488495,163.0,-30.0
24/04/2016,64,137.0,182.10320912376403,45.10320912376403,193.0,56.0
01/05/2016,14,124.0,155.3495943986702,31.349594398670206,137.0,13.0
08/05/2016,29,89.0,128.76384558626174,39.76384558626174,124.0,35.0
15/05/2016,19,122.0,110.91905709719659,-11.080942902803415,89.0,-33.0
22/05/2016,6,79.0,101.02467838995933,22.024678389959334,122.0,43.0
29/05/2016,11,89.0,89.59472076234817,0.5947207623481745,79.0,-10.0
05/06/2016,11,55.99999999999999,80.154281083498,24.154281083498013,89.0,33.00000000000001
12/06/2016,6,23.0,71.38339794605255,48.383397946052554,55.99999999999999,32.99999999999999
19/06/2016,5,48.0,46.80875300833225,-1.1912469916677466,23.0,-25.0
26/06/2016,46,43.0,42.50746935427189,-0.49253064572810956,48.0,5.0
03/07/2016,0,26.0,37.78327413200378,11.783274132003783,43.0,17.0
10/07/2016,8,26.0,29.50782979654312,3.5078297965431204,26.0,0.0
17/07/2016,24,32.0,27.91327989934206,-4.086720100657939,26.0,-6.0
24/07/2016,0,18.0,26.559556277308463,8.559556277308463,32.0,14.0
31/07/2016,13,22.0,21.20166857768774,-0.7983314223122591,18.0,-4.0
07/08/2016,92,17.0,19.405918645448686,2.4059186454486863,22.0,5.0
14/08/2016,94,3.0,17.866550688302517,14.866550688302517,17.0,14.0
21/08/2016,0,9.0,10.53399228901863,1.5339922890186308,3.0,-6.0
28/08/2016,0,13.999999999999998,8.565315721298456,-5.434684278701543,9.0,-4.999999999999998
04/09/2016,19,52.0,8.87595042428255,-43.12404957571745,13.999999999999998,-38.0
11/09/2016,47,26.999999999999996,21.217596969754695,-5.782403030245302,52.0,25.000000000000004
18/09/2016,0,3.0,25.451992457170487,22.451992457170487,26.999999999999996,23.999999999999996
25/09/2016,45,9.999999999999998,16.867571227238177,6.867571227238178,3.0,-6.999999999999998
02/10/2016,0,12.0,15.347658807156085,3.347658807156085,9.999999999999998,-2.0000000000000018
09/10/2016,51,6.0,10.174764070796966,4.174764070796966,12.0,6.0
16/10/2016,0,4.999999999999999,6.042502598397136,1.042502598397137,6.0,1.0000000000000009
23/10/2016,0,37.0,5.417304396103621,-31.58269560389638,4.999999999999999,-32.0
30/10/2016,0,9.0,14.805170140492915,5.8051701404929155,37.0,28.0
06/11/2016,95,11.0,13.754879197627305,2.7548791976273055,9.0,-2.0
13/11/2016,0,13.999999999999998,10.910648901237249,-3.0893510987627497,11.0,-2.9999999999999982
20/11/2016,0,3.0,13.57902222821355,10.57902222821355,13.999999999999998,10.999999999999998
27/11/2016,0,3.0,6.68272768068552,3.6827276806855203,3.0,0.0
04/12/2016,20,2.0,4.484105937416554,2.4841059374165537,3.0,1.0
11/12/2016,0,30.0,3.131672258284986,-26.868327741715014,2.0,-28.0
18/12/2016,96,6.999999999999999,9.970458267912864,2.970458267912865,30.0,23.0
25/12/2016,0,4.999999999999999,10.290559687050582,5.290559687050583,6.999999999999999,2.0
01/01/2017,0,1.0,7.000258867081404,6.000258867081404,4.999999999999999,3.999999999999999
08/01/2017,1,6.0,6.645786670647859,0.6457866706478592,1.0,-5.0
15/01/2017,9,6.0,2.920668069613874,-3.079331930386126,6.0,0.0
22/01/2017,0,13.0,3.405486614509225,-9.594513385490774,6.0,-7.0
29/01/2017,0,2.0,5.762113037853837,3.7621130378538368,13.0,11.0
05/02/2017,20,4.0,4.937252155606151,0.937252155606151,2.0,-2.0
12/02/2017,0,4.0,3.538305196146369,-0.4616948038536308,4.0,0.0
