Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
31/01/2016,45,834.0,6.533700821845532,-827.4662991781545,1295.0,461.0
07/02/2016,100,572.0,6.511056575033665,-565.4889434249664,834.0,262.0
14/02/2016,61,453.00000000000006,6.151989909958839,-446.8480100900412,572.0,118.99999999999994
21/02/2016,41,416.0,6.529016825871468,-409.47098317412855,453.00000000000006,37.00000000000006
28/02/2016,44,290.0,6.564030125975608,-283.4359698740244,416.0,126.0
06/03/2016,12,264.0,6.609041916236878,-257.3909580837631,290.0,26.0
13/03/2016,58,197.0,6.632388246207237,-190.36761175379277,264.0,67.0
20/03/2016,26,118.0,6.6367390968394275,-111.36326090316058,197.0,79.0
27/03/2016,20,117.0,6.631937398688793,-110.36806260131121,118.0,1.0
03/04/2016,20,112.0,6.622760070500374,-105.37723992949962,117.0,5.0
10/04/2016,53,85.0,6.612316927676201,-78.3876830723238,112.0,27.0
17/04/2016,20,73.0,6.608706705944538,-66.39129329405546,85.0,12.0
24/04/2016,42,55.00000000000001,6.607429878239632,-48.39257012176037,73.0,17.999999999999993
01/05/2016,31,62.0,6.604951937680244,-55.39504806231976,55.00000000000001,-6.999999999999993
08/05/2016,0,73.0,6.599588573002816,-66.40041142699718,62.0,-11.0
15/05/2016,0,111.0,6.596133222556114,-104.40386677744388,73.0,-38.0
22/05/2016,0,-26.0,6.581334410881996,32.58133441088199,111.0,137.0
29/05/2016,0,36.0,6.5922084400367735,-29.407791559963226,-26.0,-62.0
05/06/2016,13,28.0,6.600356734576225,-21.399643265423776,36.0,8.0
12/06/2016,29,25.0,6.611851625504494,-18.388148374495508,28.0,3.0
19/06/2016,0,18.0,4.721234602453709,-13.278765397546291,25.0,7.0
26/06/2016,0,16.0,6.514121649842262,-9.485878350157737,18.0,2.0
03/07/2016,2,17.0,6.464399707567692,-10.535600292432308,16.0,-1.0
10/07/2016,0,21.0,6.435627376089096,-14.564372623910904,17.0,-4.0
17/07/2016,100,20.0,6.341290802359581,-13.65870919764042,21.0,1.0
24/07/2016,42,7.0,6.30310436170578,-0.6968956382942197,20.0,13.0
31/07/2016,14,10.0,6.342753475606441,-3.6572465243935586,7.0,-3.0
07/08/2016,0,7.0,6.39273973154068,-0.6072602684593198,10.0,3.0
14/08/2016,0,6.000000000000001,6.322893470339775,0.3228934703397739,7.0,0.9999999999999991
21/08/2016,100,6.000000000000001,5.857236127152443,-0.1427638728475582,6.000000000000001,0.0
28/08/2016,83,4.0,5.967584326796532,1.9675843267965316,6.000000000000001,2.000000000000001
04/09/2016,0,10.0,5.677872120553255,-4.322127879446745,4.0,-6.0
11/09/2016,100,30.000000000000004,5.536442630650997,-24.463557369349004,10.0,-20.000000000000004
18/09/2016,0,31.0,5.523782763501406,-25.476217236498595,30.000000000000004,-0.9999999999999964
25/09/2016,0,25.0,5.752455033965111,-19.247544966034887,31.0,6.0
02/10/2016,0,1.0,6.240239009714126,5.240239009714126,25.0,24.0
09/10/2016,0,3.0000000000000004,6.480211033287048,3.480211033287048,1.0,-2.0000000000000004
16/10/2016,0,1.0,6.48272063642025,5.48272063642025,3.0000000000000004,2.0000000000000004
23/10/2016,0,36.0,6.384781412444115,-29.615218587555887,1.0,-35.0
30/10/2016,0,7.0,4.334178222126961,-2.665821777873039,36.0,29.0
06/11/2016,100,4.0,5.388950446180105,1.3889504461801048,7.0,3.0
13/11/2016,100,9.0,6.0067529955554,-2.9932470044445996,4.0,-5.0
20/11/2016,0,4.0,6.506270019853115,2.5062700198531154,9.0,5.0
27/11/2016,99,11.0,5.620100313044786,-5.379899686955214,4.0,-7.0
04/12/2016,0,9.0,5.472976033915281,-3.5270239660847187,11.0,2.0
11/12/2016,0,31.0,5.8361564244771005,-25.1638435755229,9.0,-22.0
18/12/2016,0,8.0,5.653163955750466,-2.3468360442495344,31.0,23.0
25/12/2016,18,26.0,6.0748392306423185,-19.92516076935768,8.0,-18.0
01/01/2017,100,4.0,6.212561101982594,2.212561101982594,26.0,22.0
08/01/2017,3,3.0000000000000004,6.478710502614975,3.4787105026149745,4.0,0.9999999999999996
15/01/2017,0,2.0,6.142239213857651,4.142239213857651,3.0000000000000004,1.0000000000000004
22/01/2017,0,1.0,6.415942891612053,5.415942891612053,2.0,1.0
29/01/2017,0,4.0,4.631907942713499,0.6319079427134993,1.0,-3.0
05/02/2017,0,3.0000000000000004,4.080935106066465,1.0809351060664647,4.0,0.9999999999999996
12/02/2017,51,3.0000000000000004,3.778056775650978,0.7780567756509775,3.0000000000000004,0.0
19/02/2017,0,1.0,3.960200893894434,2.960200893894434,3.0000000000000004,2.0000000000000004
26/02/2017,0,0.0,4.71287602712512,4.71287602712512,1.0,1.0
05/03/2017,0,0.0,4.168692059293986,4.168692059293986,0.0,0.0
12/03/2017,0,2.0,3.6016428949511052,1.6016428949511052,0.0,-2.0
19/03/2017,0,1.0,2.687521674474478,1.6875216744744779,2.0,1.0
26/03/2017,0,0.0,2.5280052834391595,2.5280052834391595,1.0,1.0
02/04/2017,0,0.0,2.7941092551612856,2.7941092551612856,0.0,0.0
09/04/2017,0,2.0,3.20179724391222,1.2017972439122202,0.0,-2.0
16/04/2017,69,1.0,2.687521674474478,1.6875216744744779,2.0,1.0
23/04/2017,0,0.0,2.5280052834391595,2.5280052834391595,1.0,1.0
30/04/2017,53,1.0,2.7941092551612856,1.7941092551612856,0.0,-1.0
07/05/2017,0,1.0,3.241586086127758,2.241586086127758,1.0,0.0
14/05/2017,0,1.0,2.756963549542427,1.756963549542427,1.0,0.0
21/05/2017,0,5.0,2.622630778154731,-2.377369221845269,1.0,-4.0
28/05/2017,100,-4.0,3.134064459513426,7.134064459513426,5.0,9.0
04/06/2017,0,0.0,3.245276840927601,3.245276840927601,-4.0,-4.0
11/06/2017,0,1.0,3.28600867718935,2.28600867718935,0.0,-1.0
18/06/2017,0,2.0,3.268680301194191,1.2686803011941912,1.0,-1.0
25/06/2017,0,-3.0000000000000004,1.6177826894426346,4.617782689442635,2.0,5.0
02/07/2017,0,1.0,2.5833204882097243,1.5833204882097243,-3.0000000000000004,-4.0
09/07/2017,0,2.0,2.752480542080402,0.7524805420804022,1.0,-1.0
16/07/2017,0,2.0,2.5293325303512812,0.5293325303512812,2.0,0.0
23/07/2017,0,0.0,1.939128560193777,1.939128560193777,2.0,2.0
30/07/2017,0,-2.0,3.282075634868145,5.282075634868145,0.0,2.0
06/08/2017,0,0.0,3.3596750967526434,3.3596750967526434,-2.0,-2.0
13/08/2017,0,1.0,2.75273797257185,1.75273797257185,0.0,-1.0
20/08/2017,0,0.0,2.0326718487858773,2.0326718487858773,1.0,1.0
27/08/2017,0,-1.0,1.904885486613512,2.9048854866135123,0.0,1.0
03/09/2017,0,1.0,2.4530737375569345,1.4530737375569345,-1.0,-2.0
10/09/2017,0,10.0,2.549566979969144,-7.4504330200308555,1.0,-9.0
17/09/2017,0,0.0,2.569194162070751,2.569194162070751,10.0,10.0
24/09/2017,0,0.0,3.2540955560517313,3.2540955560517313,0.0,0.0
01/10/2017,0,1.0,4.76191343832016,3.7619134383201596,0.0,-1.0
08/10/2017,0,0.0,5.583140797126293,5.583140797126293,1.0,1.0
15/10/2017,82,1.0,2.3965482997339964,1.3965482997339964,0.0,-1.0
22/10/2017,46,0.0,2.520713771263957,2.520713771263957,1.0,1.0
29/10/2017,100,0.0,2.7193673405635357,2.7193673405635357,0.0,0.0
