State,Model,Error
Colima,LSTM,0.19985829847827555
Colima,LSTM,0.2360898755256087
Colima,LSTM,0.3284231692180037
Colima,LSTM,0.4121976524237543
Colima,LSTM,0.37609537375047797
Colima,LSTM,0.4292718206647784
Colima,LSTM,0.418523575374484
Colima,LSTM,0.3555959644019604
Colima,LSTM,0.4145779613025487
Colima,LSTM,0.3997923742823303
Colima,LSTM,0.2724758157547563
Colima,LSTM,0.27241039819624274
Colima,LSTM,0.302036312081106
Colima,LSTM,0.3939776568293572
Colima,LSTM,0.24809986628126354
Colima,LSTM,0.2352761171316728
Colima,LSTM,0.22968353852462026
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,-0.8063404561312869
Colima,LSTM,0.19713744205813852
Colima,LSTM,-3.768025510707498
Colima,LSTM,-5.553689365515858
Colima,LSTM,-9.136548900364339
Colima,LSTM,-6.548146264522523
Colima,LSTM,-2.4594085368931298
Colima,LSTM,-2.9285674751937387
Colima,LSTM,1.2330011650204658
Colima,LSTM,0.5160927643314004
Colima,LSTM,-6.07422798025161
Colima,LSTM,-11.17050622457266
Colima,LSTM,-27.10727333888561
Colima,LSTM,-8.466314457170665
Colima,LSTM,-7.220742310723662
Colima,LSTM,-6.874477449637653
Colima,LSTM,-3.3033572533130653
Colima,LSTM,-19.37539908210337
Colima,LSTM,-6.9082874907016745
Colima,LSTM,-18.54036729027331
Colima,LSTM,-16.02755894882381
Colima,LSTM,-9.816862469762565
Colima,LSTM,-3.452024099874497
Colima,LSTM,1.242616300830245
Colima,LSTM,3.954592466244101
Colima,LSTM,2.133316341805458
Colima,LSTM,0.3316388833701609
Colima,LSTM,2.111823984533548
Colima,LSTM,0.4024804026931523
Colima,LSTM,0.17693242497071626
Colima,LSTM,0.917800768212974
Colima,LSTM,0.5506528949383647
Colima,LSTM,0.6678900093145669
Colima,LSTM,0.44728859524913134
Colima,LSTM,0.422939035361819
Colima,LSTM,0.5172060551267117
Colima,LSTM,0.41515484931450336
Colima,LSTM,0.3732277318811044
Colima,LSTM,0.21879521116390824
Colima,LSTM,0.1953483817894012
Colima,LSTM,0.2241776799131185
Colima,LSTM,0.2805760939337313
Colima,LSTM,0.36533072770331054
Colima,LSTM,0.3000231787899509
Colima,LSTM,0.27073251333273946
Colima,LSTM,0.33035496111400425
Colima,LSTM,0.2476392143281177
Colima,LSTM,0.19352058499958366
Colima,LSTM,0.1938109764298424
Colima,LSTM,0.19894799023289236
Colima,LSTM,0.2129784800477326
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.1935023825440556
Colima,LSTM,0.19427960354909304
Colima,LSTM,0.20099970107171689
Colima,LSTM,0.2167186209863052
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.1935369592608884
Colima,LSTM,0.19366148843262346
Colima,LSTM,0.19814448562394826
Colima,LSTM,0.21133620522823185
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.1936425176056102
Colima,LSTM,0.1935454113472253
Colima,LSTM,0.19483349340762945
Colima,LSTM,0.2020595768010244
Colima,LSTM,0.1938162490479648
Colima,LSTM,0.19800654969457535
Colima,LSTM,0.19388980074599385
Colima,LSTM,-1.7971944082528353
Colima,LSTM,0.22419606783762572
Colima,LSTM,0.2689989612799138
Colima,LSTM,0.36925909316018224
Colima,LSTM,0.421652304575406
Colima,LSTM,0.19371169753484427
Colima,LSTM,-0.8063122648464516
Colima,LSTM,0.194067586010322
Colima,LSTM,0.200821756833978
Colima,LSTM,0.21696873915251344
Colima,LSTM,0.256551820140332
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19375234173685316
Colima,LSTM,0.19347472117058934
Colima,LSTM,0.1952316158192232
Colima,LSTM,0.20448325892537836
Colima,LSTM,0.2234557816550136
Colima,LSTM,0.19347472117058934
Colima,LSTM,0.1952316158192232
Colima,LSTM,0.22093515224568547
Colima,LSTM,0.2761481810292229
Colima,LSTM,0.2323044536605477
Colima,LSTM,0.2645523425040767
Colima,LSTM,0.19375234173685316
Colima,Naive,0.0
Colima,Naive,0.0
Colima,Naive,0.0
