Date,Searches,WeekNumber,Cases,Week1-Prediction,Week2-Prediction,Week3-Prediction,Week4-Prediction,Naive-1Week,Naive-2Week,Naive-3Week,Naive-4Week,Week1-Error,Week2-Error,Week3-Error,Week4-Error
21/02/2016,1.0,8,107.99999999999999,54.930994204654695,-12.272436808423995,-28.41487747379303,80.63567413951874,96,125,82,104,-53.06900579534529,-120.27243680842398,-136.414877473793,-27.364325860481244
28/02/2016,0.56,9,136.0,57.77742719207764,-72.256198074646,-103.97688761528015,47.26910483104706,108,96,125,82,-78.22257280792236,-208.256198074646,-239.97688761528013,-88.73089516895294
06/03/2016,0.0,10,149.0,57.01079601129532,-37.36220972852707,-59.998474953002926,45.22406383323669,136,108,96,125,-91.98920398870467,-186.36220972852706,-208.99847495300293,-103.7759361667633
13/03/2016,0.31,11,134.0,61.39000866569519,-64.43719841125488,-94.7439667282486,73.89767920307159,149,136,108,96,-72.60999133430481,-198.43719841125488,-228.7439667282486,-60.10232079692841
20/03/2016,0.36,12,58.0,72.18266533294678,-64.49251793041229,-110.7499017041397,62.897497855682374,134,149,136,108,14.182665332946783,-122.49251793041229,-168.7499017041397,4.897497855682374
27/03/2016,0.17,13,153.0,78.79567636375427,-66.76907556892395,-110.42419163368226,115.07810169883729,58,134,149,136,-74.20432363624573,-219.76907556892394,-263.42419163368226,-37.92189830116271
03/04/2016,0.52,14,158.0,61.5519493006134,-66.70000945178985,-100.51044702697754,100.22917885116577,153,58,134,149,-96.4480506993866,-224.70000945178987,-258.51044702697754,-57.77082114883423
10/04/2016,0.66,15,214.0,58.38923918273926,-35.066092761440274,-42.87184551773071,81.56935503948212,158,153,58,134,-155.61076081726074,-249.06609276144027,-256.8718455177307,-132.4306449605179
17/04/2016,1.0,16,158.0,71.86457639816284,-97.93854828594208,-162.90122434181214,33.066625611076354,214,158,153,58,-86.13542360183716,-255.9385482859421,-320.90122434181217,-124.93337438892365
24/04/2016,0.7,17,197.0,93.13173281272888,-46.63033332788467,-100.02303426963806,136.90397369941712,158,214,158,153,-103.86826718727112,-243.63033332788467,-297.02303426963806,-60.09602630058288
01/05/2016,0.39,18,205.0,96.06752208625794,-105.26222172016143,-170.5409471562195,142.08226684822083,197,158,214,158,-108.93247791374206,-310.26222172016145,-375.5409471562195,-62.917733151779174
08/05/2016,1.0,19,293.0,95.39861616394043,-61.20204331413269,-104.17170587028504,112.05254482902527,205,197,158,214,-197.60138383605957,-354.2020433141327,-397.17170587028505,-180.94745517097473
15/05/2016,1.0,20,276.0,98.03940426071166,-113.82064150676727,-182.44593610900878,102.1206413879013,293,205,197,158,-177.96059573928835,-389.8206415067673,-458.4459361090088,-173.8793586120987
22/05/2016,0.5,21,182.99999999999997,118.74505769798279,-86.51861980419159,-160.6805437007141,126.54608208686828,276,293,205,197,-64.25494230201718,-269.51861980419153,-343.6805437007141,-56.45391791313169
29/05/2016,0.15,22,119.0,139.0358521334076,-140.93202604125977,-246.0752805418396,174.03842976547242,183,276,293,205,20.035852133407587,-259.93202604125975,-365.07528054183956,55.038429765472415
05/06/2016,0.87,23,243.0,131.41114044082641,-111.40631195529937,-197.11057840042113,199.73630098724365,119,183,276,293,-111.58885955917359,-354.4063119552994,-440.1105784004211,-43.26369901275635
12/06/2016,0.32,24,167.0,95.38956054153442,-98.34859393894196,-144.17290548828126,184.7640394746399,243,119,183,276,-71.61043945846558,-265.348593938942,-311.17290548828123,17.7640394746399
19/06/2016,0.57,25,132.0,95.75213896057129,-84.55310104007721,-127.83316341018677,85.02140996936798,167,243,119,183,-36.24786103942871,-216.5531010400772,-259.8331634101868,-46.97859003063202
26/06/2016,1.0,26,85.0,106.51098661113738,-137.46739385803224,-244.13057883163452,103.91131593502044,132,167,243,119,21.510986611137383,-222.46739385803224,-329.1305788316345,18.91131593502044
03/07/2016,0.0,27,82.0,99.03257216972351,-44.77673852148056,-89.28352159664153,242.64243821624757,85,132,167,243,17.032572169723508,-126.77673852148055,-171.28352159664155,160.64243821624757
10/07/2016,0.0,28,41.0,78.25465051460266,-87.56334085487366,-121.410184479599,132.27372246757508,82,85,132,167,37.25465051460266,-128.56334085487367,-162.410184479599,91.27372246757508
17/07/2016,0.0,29,58.99999999999999,66.11693478538513,-49.67214544782639,-80.05710688877106,39.73073768228531,41,82,85,132,7.1169347853851335,-108.67214544782638,-139.05710688877105,-19.269262317714684
24/07/2016,1.0,30,23.0,56.93295641014099,-51.63291884824753,-80.76294234630585,101.72628670825958,59,41,82,85,33.93295641014099,-74.63291884824753,-103.76294234630585,78.72628670825958
31/07/2016,1.0,31,11.0,47.2064633108902,-19.774557672758103,-27.429990156440734,83.17757103244782,23,59,41,82,36.2064633108902,-30.774557672758103,-38.42999015644074,72.17757103244782
07/08/2016,0.0,32,11.999999999999998,45.529140409698485,-37.20914455535889,-57.41199339660645,50.85094341838837,11,23,59,41,33.529140409698485,-49.20914455535889,-69.41199339660645,38.85094341838837
14/08/2016,1.0,33,10.0,33.45813171279907,-4.243362596743107,-5.151675686604976,50.245188904876706,12,11,23,59,23.458131712799073,-14.243362596743108,-15.151675686604976,40.245188904876706
21/08/2016,0.0,34,11.999999999999998,24.08245220182419,-10.472519679727554,-11.880429316196441,30.536051645412446,10,12,11,23,12.082452201824191,-22.472519679727554,-23.88042931619644,18.53605164541245
28/08/2016,0.0,35,7.0,11.602164384527207,1.8070602437615395,-2.7591313401186466,8.761938441591262,12,10,12,11,4.602164384527207,-5.19293975623846,-9.759131340118646,1.761938441591262
04/09/2016,1.0,36,11.0,11.485077804245948,14.507703664140701,13.028910157504082,30.064486227283478,7,12,10,12,0.4850778042459485,3.507703664140701,2.0289101575040824,19.064486227283478
11/09/2016,0.0,37,8.0,8.588872036352157,14.830238827943802,19.954354608163833,14.329285127716064,11,7,12,10,0.5888720363521571,6.830238827943802,11.954354608163833,6.329285127716064
18/09/2016,0.0,38,4.0,7.32912414387703,21.65506440205574,19.112868374452592,-1.9930104728925229,8,11,7,12,3.3291241438770296,17.65506440205574,15.112868374452592,-5.993010472892523
25/09/2016,0.0,39,8.0,11.410111425628662,22.896398515787126,13.257307129487991,-5.266931766636372,4,8,11,7,3.4101114256286618,14.896398515787126,5.257307129487991,-13.266931766636372
02/10/2016,0.0,40,2.0,6.659198869168758,23.570178973588945,10.087317501335145,-0.5315013416421414,8,4,8,11,4.659198869168758,21.570178973588945,8.087317501335145,-2.5315013416421412
09/10/2016,0.0,41,2.0,23.87005128657341,22.514549705076217,9.17662578092575,-0.38908434309363366,2,8,4,8,21.87005128657341,20.514549705076217,7.17662578092575,-2.3890843430936335
16/10/2016,0.0,42,4.0,25.07567279932976,11.701665755119324,8.378331364855766,2.1072174570286273,2,2,8,4,21.07567279932976,7.701665755119324,4.378331364855766,-1.8927825429713727
23/10/2016,0.0,43,11.999999999999998,19.179918731794356,13.222028783679008,10.68776237438202,0.6877333482277393,4,2,2,8,7.179918731794357,1.2220287836790096,-1.3122376256179784,-11.312266651772259
30/10/2016,0.0,44,4.0,-1.4224259538519382,8.24164551472187,9.400578223519325,12.00482430044651,12,4,2,2,-5.422425953851938,4.241645514721871,5.400578223519325,8.00482430044651
06/11/2016,0.0,45,0.0,1.2515023556602,3.8559989153861998,11.298506148324012,15.917805821800233,4,12,4,2,1.2515023556602,3.8559989153861998,11.298506148324012,15.917805821800233
13/11/2016,0.0,46,0.0,3.9296136641764643,4.7305696989941595,17.077948666324616,13.161393675355912,0,4,12,4,3.9296136641764643,4.7305696989941595,17.077948666324616,13.161393675355912
20/11/2016,0.0,47,0.0,4.092665006535054,3.4397568405795096,13.532403103203773,8.699464334874152,0,0,4,12,4.092665006535054,3.4397568405795096,13.532403103203773,8.699464334874152
