Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
30/01/2016,98,11.0,3.704811214875877,-7.2951887851241235,11.0,0.0
06/02/2016,89,10.0,2.5899504554708304,-7.410049544529169,11.0,1.0
13/02/2016,70,9.0,5.661780655808747,-3.338219344191253,10.0,1.0
20/02/2016,38,3.0,8.822622556943298,5.822622556943298,9.0,6.0
27/02/2016,58,15.0,7.872109049243331,-7.127890950756669,3.0,-12.0
05/03/2016,67,3.0,6.864253564022779,3.8642535640227793,15.0,12.0
12/03/2016,81,7.0,5.952328814737797,-1.0476711852622032,3.0,-4.0
19/03/2016,100,6.0,5.24781417114228,-0.7521858288577201,7.0,1.0
26/03/2016,65,14.0,7.257923434752822,-6.742076565247178,6.0,-8.0
02/04/2016,45,10.0,3.997529456914663,-6.002470543085337,14.0,4.0
09/04/2016,67,11.0,6.327411857542992,-4.672588142457008,10.0,-1.0
16/04/2016,100,1.0,7.714377985177636,6.714377985177636,11.0,10.0
23/04/2016,99,5.0,9.477630770326853,4.4776307703268525,1.0,-4.0
30/04/2016,73,3.0,6.431958002255857,3.4319580022558567,5.0,2.0
07/05/2016,100,0.0,4.517184664986133,4.517184664986133,3.0,3.0
14/05/2016,100,1.0,1.751819806085676,0.751819806085676,0.0,-1.0
21/05/2016,100,0.0,2.185967830414027,2.185967830414027,1.0,1.0
28/05/2016,100,10.0,1.1186515042782574,-8.881348495721742,0.0,-10.0
04/06/2016,100,7.0,0.8325645145009458,-6.1674354854990545,10.0,3.0
11/06/2016,100,0.0,1.9029539263518154,1.9029539263518154,7.0,7.0
18/06/2016,100,58.99999999999999,3.062692680916339,-55.93730731908365,0.0,-58.99999999999999
25/06/2016,100,43.0,8.776085898296238,-34.22391410170376,58.99999999999999,15.999999999999993
02/07/2016,59,45.0,14.807672119623422,-30.192327880376578,43.0,-2.0
09/07/2016,44,55.00000000000001,24.13983656646967,-30.86016343353034,45.0,-10.000000000000007
