Week,Acre,Amapá,Amazonas,Pará,Rondonia,Roraima,Tocantins,Alagoas,Bahia,Ceará,Maranhao,Paraíba,Pernambuco,Piauí,Rio Grande do Norte,Sergipe,Espírito Santo,Minas Gerais,Rio de Janeiro,Sao Paulo,Paraná,Rio Grande do Sul,Santa Catarina,Distrito Federal,Goiás,Mato Grosso,Mato Grosso do Sul
2016-SE1,1.6045045710446169,0.4308418608110626,83.67010232680599,0.0431978432462472,-9.760650564145012,0.31532304993485194,-18.816371747668267,1.87974154502293,316.19874344456156,15.368881934084627,-19.292602135681726,-26.42759061215504,24.105513462480722,-0.37615046219286796,-34.694744961423915,6.9775752646239955,136.470456704735,-139.03745588866337,3123.1706048449682,20.919130200801558,4.647598321219962,2.8792238862743433,1.5110953617273577,1.184718356994855,-11.842685876564243,1455.7814515746547,75.97789871852203
2016-SE2,1.534834857014872,0.9769472869370208,101.72336744226865,63.84773261441541,2.7464498119516634,0.271774349978284,10.22787608411058,16.79324718167431,1053.2329144815203,21.12296064469487,12.402465954772758,-6.6425302040516705,24.368504487493574,0.04128317926904407,-0.5649149871413073,9.992525088207996,138.32348556824502,70.6541813704456,3387.890201614988,59.139710066933844,15.715866107073321,3.45974129542478,2.003698453909119,4.561572785664952,32.21910470781192,1676.9271505248846,81.82596623950732
2016-SE3,1.4651651429851276,1.523052713062979,119.77663255773129,127.65226738558457,15.253550188048338,0.2282256500217159,39.272123915889416,31.706752818325683,1790.267085518479,26.877039355305115,44.09753404522724,13.142530204051681,24.631495512506405,0.45871682073095593,33.564914987141314,13.007474911792002,140.17651443175492,280.34581862955434,3652.6097983850104,97.36028993306613,26.784133892926675,4.040258704575219,2.49630154609088,7.938427214335045,76.28089529218803,1898.0728494751147,87.67403376049265
2016-SE4,1.3954954289553836,2.0691581391889375,137.82989767319407,191.45680215675378,27.76065056414501,0.18467695006514817,68.31637174766827,46.620258454977076,2527.301256555439,32.63111806591539,75.79260213568173,32.92759061215503,24.8944865375193,0.876150462192868,67.69474496142391,16.022424735376006,142.02954329526506,490.03745588866343,3917.329395155033,135.58086979919847,37.85240167878004,4.6207761137256576,2.9889046382726434,11.315281643005148,120.34268587656427,2119.218548425346,93.522101281478
2016-SE5,1.3258257149256396,2.615263565314896,155.8831627886567,255.2613369279229,40.26775094024168,0.14112825010858,97.36061957944708,61.533764091628456,3264.3354275923975,38.38519677652562,107.4876702261362,52.71265102025839,25.157477562532122,1.2935841036547795,101.8245749357065,19.03737455896001,143.88257215877502,699.7290931477721,4182.048991925054,173.80144966533072,48.92066946463339,5.201293522876096,3.4815077304544033,14.692136071675236,164.40447646094037,2340.3642473755754,99.3701688024633
2016-SE6,1.5041040005972617,3.3298015498494564,171.17984082496832,314.71058113272784,52.18323421089221,0.509497477879119,130.26991160748395,87.8537353744087,3985.913065752902,44.98173921364611,140.56626998883812,80.88736317446336,26.16920128058551,1.6962340523000154,137.19182549554824,21.25710514391821,148.37928957041208,922.836042493476,4396.956836907822,214.45913079875294,58.43706927810223,5.965651732462128,3.9827405484241076,18.157104778007998,224.755289141322,2489.784408661646,105.4788242156323
2016-SE7,3.1700702844770987,5.054934884835648,169.93699638637497,348.02808193934925,60.54901484886611,3.3493742720123008,186.36946881306898,182.61250053396284,4614.7515066547,56.633064009828274,181.94605978502568,159.39998580527825,31.673321156882366,2.010181844045205,179.98359956874526,18.70552029712178,168.7381382708129,1226.4348643587518,4312.994171167124,269.73941953591634,58.64226125726438,7.833054744661776,4.535751721121489,22.150759150316766,382.8402343977376,2208.8513439627786,113.1510069819044
2016-SE8,5.083984568058298,6.948500778230439,165.93756486863026,376.9902921796056,68.3231783813938,6.601168993872587,246.334070214912,288.7777313396457,5228.133414680047,69.12685253252062,224.7093812534606,246.3022601821947,37.9261737262197,2.3093459429737155,224.0127942275011,15.35871621169953,191.74067551934058,1543.4489983106223,4179.219753639154,327.45680954036925,57.295585264041904,9.884298557297,5.097392619606808,26.23252780028818,557.2142017501585,1856.1927415997416,121.08377764036004
2016-SE9,6.4430436788707866,8.450266669972386,162.84764445614633,394.30166827990934,73.50933905372563,9.124198032710815,287.0880033000593,379.51753031910835,5611.787992914717,82.0804273701421,265.5373573701529,315.6919119282966,41.78601753037151,2.405673361268155,270.58354814639404,12.341274750851582,206.27325295635706,1775.9754215083303,4034.296890740814,375.78279969654864,55.18816173610196,11.512583802177076,5.439355678728095,29.09841985572865,713.5032238461647,1504.8005372689258,126.89992108809963
2016-SE10,4.472971753070915,7.601232551797175,165.2147906752234,341.70803954048506,63.16748256488057,7.2746329734165975,212.57792648502868,377.70473834124596,4617.078592405236,97.79272009733728,294.7532613763865,280.00582788950874,31.28780874340879,1.2849806957581293,332.40365762610486,11.300009037448888,169.98607152430236,1501.5755801810474,3822.483355620032,367.7603907630821,48.516252999856135,10.603117640525923,4.463251701665097,24.669052343983168,761.2825744036768,1161.0067211313326,120.01630127154033
2016-SE11,1.9480446545023185,6.360398431969102,168.49144799956048,277.46357666110634,50.237623215839335,4.6963022311003115,118.85718135330217,360.4665145371632,3392.6418621050834,113.96479913946143,322.03382003087745,226.80712121990587,18.39659119126037,-0.038548650385973104,396.76532636595266,10.58810594862041,125.22893028073622,1142.6880280995974,3599.521375128861,350.34658198134093,41.08359672889253,9.270692911119568,3.2674698852380573,19.023808237706703,790.976979704772,818.4793030259425,111.0160542442643
2016-SE12,1.0519553454976815,6.639601568030898,192.50855200043952,223.53642333889366,44.762376784160665,3.3036977688996885,73.14281864669783,359.5334854628368,2601.3581378949166,127.03520086053857,341.96617996912255,201.19287878009413,10.60340880873963,3.038548650385973,371.23467363404734,9.41189405137959,91.77106971926378,894.3119719004026,3479.478624871139,361.65341801865907,33.91640327110747,8.729307088880432,2.7325301147619427,17.976191762293297,806.023020295228,575.5206969740575,99.9839457557357
2016-SE13,1.784703826056969,8.438841959982511,237.26610267786054,179.92657957384426,46.74174326984371,3.0968195868147106,75.43483836521386,374.9056511182671,2243.227419774703,137.00392526056817,354.55034119112133,203.16310057007195,7.90826159584617,10.516272598073954,255.81169943038913,7.771373345726317,69.61248983988389,756.4474115834419,3462.355104846829,401.6808988750345,27.014672626500555,8.978960173808446,2.858432390236736,21.526202917742694,806.4206961750388,432.13090297565213,86.91997580595284
2016-SE14,2.34496820441084,9.714277123511636,274.57132445907564,138.65560165030774,47.591850948129036,2.9266276031531504,77.04012761137596,386.07410007135377,1883.731134436326,150.8706553292874,360.42300160874674,202.86665935114456,5.364298477524073,17.44044214161906,154.14803904004293,6.198346204493191,50.08038441811391,625.9441230665489,3383.7099454372437,428.9166975987182,20.63085021015138,9.152408839157644,2.9895564438077002,24.16192049323928,794.212248036566,299.49407265150876,73.90400390411378
2016-SE15,1.870327969532191,7.846880916505853,267.1625728630638,111.41781877584799,41.666405782027255,2.976552810032139,74.52503402341017,372.02024881037914,1516.041445788971,188.12541941014445,326.0266572001319,188.9702400787835,3.7274399266297564,21.043285260306988,135.04026152956794,5.030280449780491,46.3071257420022,539.6084653500093,2935.9349497159274,379.4024035262473,17.354477163348065,8.86863098703391,3.152011165955564,21.311876589018027,706.3670557883952,231.3750243728391,61.176020289933376
2016-SE16,1.2232036324481186,5.455679481077624,252.30149237084697,86.51890174290156,34.61170180852787,3.0631642153345666,71.32320996308954,353.76268084706226,1146.986189923453,229.27818915969146,284.9188119871437,172.8071577975179,2.2417654703068024,24.09257397485206,129.69179783240725,3.9297082594879953,45.160341523501074,460.6340794335374,2426.638314609314,317.0964273210848,14.59601234480283,8.508648715331361,3.319687666199613,17.547539104843963,605.9157395219408,174.00893976842417,48.49603472369631
2016-SE17,0.5760792953640461,3.064478045649352,237.44041187863013,61.61998470995377,27.55699783502814,3.149775620636973,68.1213859027689,335.5051128837449,777.9309340579202,270.43095890923814,243.81096677415644,156.64407551625118,0.7560910139837347,27.1418626893971,124.34333413524519,2.8291360691953855,44.01355730499904,381.65969351705644,1917.3416795027006,254.79045111592131,11.837547526257254,8.148666443628798,3.4873641664436192,13.783201620669672,505.4644232554865,116.64285516400196,35.81604915745925
2016-SE18,1.1764378314579602,2.804399282285871,217.56945975389135,52.30054148352565,22.97264801325025,3.043305702651196,59.899087969839684,319.87121601834133,546.9723720672409,284.57638487477334,207.69607739350613,146.6684588593671,1.5071627718384661,26.524644357272535,110.32576815141874,2.1997139048537235,38.92660789074898,298.01280704176133,1624.8516824467006,194.34701189741918,9.120767590727269,7.07000886414869,3.083838250122014,10.617831257912883,427.77434186677146,71.56695769778526,27.66000721688124
2016-SE19,3.024279240729875,4.675443190987153,192.68863599663155,58.56057206361902,20.85865234319374,2.7437544613772644,46.65631616430187,306.8609902508515,454.1105039513859,271.71446705629705,176.5741438451937,142.88030782686383,4.494980743870997,22.240918978478305,87.63909988092882,2.0414417664628957,29.899493280750903,209.69342000764482,1549.1683234412849,135.76610966557473,6.445672538212648,5.272675976891151,2.109109917234754,8.051428016573482,372.8454953558012,38.781247369788616,24.0279089019632
