Week,Acre,Amapá,Amazonas,Pará,Rondonia,Roraima,Tocantins,Alagoas,Bahia,Ceará,Maranhao,Paraíba,Pernambuco,Piauí,Rio Grande do Norte,Sergipe,Espírito Santo,Minas Gerais,Rio de Janeiro,Sao Paulo,Paraná,Rio Grande do Sul,Santa Catarina,Distrito Federal,Goiás,Mato Grosso,Mato Grosso do Sul
2017-SE1,1.5270088399634467,-0.20511925666816655,-9.806108738981363,-7.7589694278076085,3.1911031270929024,-17.270450180193865,-14.041591468099567,2.6161644794964083,-24.056827074522634,-15.089230035997307,-8.678724301355162,0.5405594617080778,-0.0664690498439164,0.13432037568722943,-1.702707945342968,-0.14019126538232426,2.102376333095095,6.955089771725321,13.358140437945258,-5.226592054544671,3.213349623409342,2.1159386500582276,3.4074364556957213,-2.5622625681505538,2.924623677434977,-1.2654031385009719,-0.8308236406204769
2017-SE2,1.5090029466544825,-0.06837308555605548,-0.9353695796604544,-1.7529898092692022,2.8970343756976344,-5.256816726731287,-0.5138638226998538,2.205388159832136,1.6477243084924638,-4.696410011999102,-2.7262414337850522,0.5135198205693592,0.14451031671869458,0.044773458562409774,-0.06756931511432285,0.28660291153922524,3.3674587776983644,9.818363257241776,4.6193801459817525,2.257802648485111,4.071116541136447,2.5386462166860753,2.80247881856524,-0.5207541893835175,8.474874559144993,-0.08846771283365729,-0.11027454687349247
2017-SE3,1.4909970533455166,0.06837308555605554,7.935369579660453,4.252989809269202,2.6029656243023647,6.756816726731291,13.013863822699859,1.794611840167863,27.35227569150754,5.696410011999106,3.226241433785056,0.4864801794306406,0.35548968328130537,-0.0447734585624098,1.5675693151143233,0.7133970884607745,4.632541222301635,12.681636742758222,-4.1193801459817525,9.742197351514887,4.928883458863551,2.961353783313923,2.197521181434759,1.5207541893835175,14.025125440855003,1.0884677128336575,0.6102745468734926
2017-SE4,1.4729911600365542,0.2051192566681665,16.806108738981365,10.258969427807608,2.3088968729070984,18.770450180193862,26.54159146809956,1.3838355205035926,53.05682707452263,16.089230035997304,9.178724301355158,0.45944053829192244,0.5664690498439164,-0.1343203756872294,3.2027079453429677,1.1401912653823245,5.897623666904906,15.54491022827468,-12.858140437945258,17.226592054544675,5.786650376590661,3.384061349941774,1.59256354430428,3.5622625681505538,19.575376322565027,2.2654031385009716,1.3308236406204768
2017-SE5,1.45498526672759,0.3418654277802775,25.676847898302263,16.264949046346008,2.0148281215118296,30.784083633656437,40.069319113499276,0.9730592008393195,78.76137845753772,26.4820500599955,15.131207168925258,0.43240089715320407,0.7774484164065272,-0.22386729281204887,4.8378465755716125,1.566985442303873,7.162706111508175,18.408183713791132,-21.596900729908754,24.710986757574446,6.644417294317762,3.80676891656962,0.9876059071737977,5.603770946917587,25.125627204275034,3.4423385641682858,2.0513727343674613
2017-SE6,2.2913195822790797,0.5412966214838145,32.58728026063765,24.73617466547849,2.9249506911888137,38.309589169190446,53.62025339482152,0.7081885874500298,99.31061989370181,34.47213561155136,20.166904468774682,0.7146852817874341,0.9922851886460919,-0.20894280662457898,6.315323470533503,1.8847419683725044,8.396303481852069,22.736527021760608,-20.334885125692608,31.463587640402807,7.112567252474349,4.041873211020533,0.4773210689177656,6.985741772678637,39.11725205732334,5.857293771001511,2.514614552076296
2017-SE7,8.25369515099333,1.116837950735908,27.73587184106009,47.9988762881755,11.060221187299357,18.906327197153118,67.3104274916792,1.3187522117106507,88.92800164876047,28.04581432845314,19.70188836230006,2.852913821059362,1.2302663949473809,0.43281009943662785,6.8468299538948845,1.5482725893236227,9.440990406639756,35.85528926444826,40.93178585560136,33.82542560202275,5.243015453207889,3.1513578724098465,0.5350730239084367,4.4104872804037765,103.75712073840162,15.700367664830203,1.4340127135562426
2017-SE8,15.07041092856803,1.7550643025794268,20.924156624496987,73.72682391146657,20.399683004482135,-4.985062692812832,81.02380822445934,2.0752215422462506,73.39007345696803,19.216758572912553,18.320086688104738,5.300466386104237,1.4721050069256219,1.1790344088101241,7.220674701989502,1.1027655594218206,10.454192257168046,50.43912132958894,112.19923273307501,35.455469743441256,2.9838466943708966,2.0732392616222164,0.6874977777735545,1.175695235122923,176.83836339081807,26.78146133982481,0.09610359899803633
2017-SE9,20.035862248539615,2.151082658504189,15.408294271955953,92.52540324539405,27.826096547776636,-23.584301721852462,88.26923708260426,2.998905026299017,60.56809684345069,14.925135211581349,16.6255233426063,7.2764570785438565,1.5870735237136904,1.8390613676779703,7.063012966722766,0.771505686346682,10.31159607179761,61.3486355964865,166.08889751814365,36.16812036768428,1.2608964014670576,0.9967471005564015,0.7821705766480083,-1.5949534289941631,226.72418180660105,35.68614778765741,-0.8278703437067749
2017-SE10,13.893726822892354,1.093853038916384,17.66754910354706,69.74777284313939,23.77422044774123,-10.430635585334706,56.70695469293639,4.9258734314547326,64.04182969958129,37.8581062155061,13.054389969288962,6.423076535351907,0.9408214693606878,1.9819042235119055,3.7163123312877318,1.1257287542314973,3.2342116710343447,50.212243073924554,115.71186974878134,31.376409888874463,2.755256904162046,-0.06998636217861787,0.5303316455784373,-1.58074180612876,137.43745480258087,31.53239087251778,0.7317667447087386
