Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
29/02/2016,0.47,375.7827997,44.14466661767855,-331.6381330823215,135.58086980000002,-240.20192989999998
07/03/2016,0.47,367.76039080000004,42.47976702678054,-325.2806237732195,173.80144969999998,-193.95894110000006
14/03/2016,0.41,350.34658199999996,40.5534962323156,-309.7930857676844,214.45913080000003,-135.88745119999993
21/03/2016,0.49,361.65341800000004,38.52517062175736,-323.1282473782427,269.7394195,-91.91399850000005
28/03/2016,0.37,401.68089889999993,37.06627224696234,-364.6146266530376,327.4568095000001,-74.22408939999985
04/04/2016,0.34,428.9166976,36.80332192360729,-392.1133756763927,375.7827997,-53.13389790000002
11/04/2016,0.28,379.40240350000005,39.56598191341817,-339.8364215865819,367.76039080000004,-11.64201270000001
18/04/2016,0.27,317.0964273,43.110766494962725,-273.9856608050373,350.34658199999996,33.25015469999994
25/04/2016,0.2,254.7904511,43.96629327820882,-210.82415782179118,361.65341800000004,106.86296690000003
02/05/2016,0.22,194.34701189999998,41.365708095756766,-152.98130380424323,401.68089889999993,207.33388699999995
09/05/2016,0.15,135.7661097,39.70881833799675,-96.05729136200324,428.9166976,293.1505879
16/05/2016,0.33,77.18520743000002,43.0912727651529,-34.09393466484712,379.40240350000005,302.21719607
23/05/2016,0.16,18.6043052,48.30849975445569,29.70419455445569,317.0964273,298.4921221
30/05/2016,0.18,-39.97659703000001,51.17143049098223,91.14802752098224,254.7904511,294.76704813000003
06/06/2016,0.14,-53.157244940000005,51.49202540626198,104.64927034626199,194.34701189999998,247.50425683999998
13/06/2016,0.12,-20.93763854,51.27317284294725,72.21081138294724,135.7661097,156.70374823999998
20/06/2016,0.17,11.28196787,51.58041915627346,40.298451286273455,77.18520743000002,65.90323956000002
27/06/2016,0.2,43.50157428000001,52.66476039681673,9.163186116816725,18.6043052,-24.897269080000008
04/07/2016,0.17,75.72118069000001,54.90160373565093,-20.81957695434908,-39.97659703000001,-115.69777772000002
11/07/2016,0.19,107.94078710000001,55.38865467574418,-52.55213242425583,-53.157244940000005,-161.09803204000002
18/07/2016,0.23,92.79333330000001,53.90644244518384,-38.88689085481617,-20.93763854,-113.73097184000001
25/07/2016,0.21,30.278819309999996,51.52692731340856,21.24810800340856,11.28196787,-18.996851439999993
01/08/2016,0.31,-32.23569467,49.39293843004972,81.62863310004971,43.50157428000001,75.73726895000001
08/08/2016,0.2,-94.75020866,47.21746573387429,141.9676743938743,75.72118069000001,170.47138935
15/08/2016,0.22,-86.24979134,45.01596779965907,131.26575913965908,107.94078710000001,194.19057844000002
22/08/2016,0.2,-6.734442696,45.51375339448214,52.24819609048214,92.79333330000001,99.52777599600002
29/08/2016,0.19,27.7344427,49.44424974367529,21.709807043675294,30.278819309999996,2.544376609999997
05/09/2016,0.19,17.15686484,54.23435170892894,37.07748686892894,-32.23569467,-49.39255951
12/09/2016,0.34,6.579286978,57.60498625647962,51.02569927847962,-94.75020866,-101.329495638
19/09/2016,0.21,1.711211071,57.73261945331097,56.021408382310966,-86.24979134,-87.961002411
