,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,20.468471690219896,17.356796133419856,0.8479771424123063,0.7221665612120612,1861.593946709398,2577.790286474852
1,Guerrero_2016-2017.csv,18.124568960391855,19.796859394948246,1.0922664940728188,0.7221665612120612,1861.593946709398,2577.790286474852
2,Yucatan_2016-2017.csv,38.766797434574514,31.311876415465832,0.8076983008026363,0.7221665612120612,1861.593946709398,2577.790286474852
3,NuevoLeon_2016-2017.csv,45.985504962614755,38.43773607372754,0.835866347558358,0.7221665612120612,1861.593946709398,2577.790286474852
4,Veracruz_2016-2017.csv,41.83972394746409,44.703111252984236,1.0684370506152372,0.7221665612120612,1861.593946709398,2577.790286474852
5,SaoPaulo_2016-2017.csv,91.24688932861062,111.22047456802676,1.2188960674317846,0.7221665612120612,1861.593946709398,2577.790286474852
6,MinasGerais_2016-2017.csv,279.707734308023,276.9010931267287,0.9899658077448672,0.7221665612120612,1861.593946709398,2577.790286474852
7,MatoGrosso_2016-2017.csv,370.81222649650175,212.3950270438222,0.5727832360075267,0.7221665612120612,1861.593946709398,2577.790286474852
8,Bahia_2016-2017.csv,819.9580825630521,658.2810795384383,0.802822843676059,0.7221665612120612,1861.593946709398,2577.790286474852
9,RioDeJaneiro_2016-2017.csv,850.8802867833996,451.18989316183627,0.530262482478562,0.7221665612120612,1861.593946709398,2577.790286474852
