Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,67,0.0,0.13960786309015005,0.13960786309015005,0.0,0.0
06/02/2016,30,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
13/02/2016,32,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
20/02/2016,15,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
27/02/2016,12,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
05/03/2016,15,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
12/03/2016,28,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
19/03/2016,10,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
26/03/2016,11,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
02/04/2016,12,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
09/04/2016,23,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
16/04/2016,8,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
23/04/2016,20,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
30/04/2016,13,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
07/05/2016,8,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
14/05/2016,15,1.0,0.07968660434411838,-0.9203133956558817,0.0,-1.0
21/05/2016,9,0.0,0.16454214721459895,0.16454214721459895,1.0,1.0
28/05/2016,14,0.0,0.23721432804509998,0.23721432804509998,0.0,0.0
04/06/2016,8,0.0,0.13124359071675687,0.13124359071675687,0.0,0.0
11/06/2016,10,0.0,0.09935702682103961,0.09935702682103961,0.0,0.0
18/06/2016,4,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
25/06/2016,2,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
02/07/2016,4,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
09/07/2016,1,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
16/07/2016,4,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
23/07/2016,2,1.0,0.07968660434411838,-0.9203133956558817,0.0,-1.0
30/07/2016,9,1.0,0.16454214721459895,-0.8354578527854011,1.0,0.0
06/08/2016,5,0.0,0.5999552251470089,0.5999552251470089,1.0,1.0
13/08/2016,2,1.0,0.5386893503220379,-0.4613106496779621,0.0,-1.0
20/08/2016,7,0.0,0.381651284981817,0.381651284981817,1.0,1.0
27/08/2016,5,0.0,0.1535054853241518,0.1535054853241518,0.0,0.0
03/09/2016,6,0.0,0.13124359071675687,0.13124359071675687,0.0,0.0
10/09/2016,4,4.0,0.09935702682103961,-3.9006429731789605,0.0,-4.0
17/09/2016,10,7.000000000000001,1.2763563481709361,-5.7236436518290645,4.0,-3.000000000000001
24/09/2016,11,23.0,4.292377028144598,-18.7076229718554,7.000000000000001,-16.0
01/10/2016,34,56.00000000000001,11.476365383794308,-44.5236346162057,23.0,-33.00000000000001
08/10/2016,57,28.999999999999996,28.86620661120415,-0.1337933887958478,56.00000000000001,27.00000000000001
15/10/2016,60,48.0,35.690539336404804,-12.309460663595196,28.999999999999996,-19.000000000000004
22/10/2016,95,143.0,39.89765736712456,-103.10234263287543,48.0,-95.0
29/10/2016,100,45.0,70.3456443222618,25.345644322261805,143.0,98.0
05/11/2016,96,53.0,72.67309827167512,19.673098271675116,45.0,-8.0
12/11/2016,77,10.0,67.37774949188233,57.37774949188233,53.0,43.0
19/11/2016,60,27.0,28.20076815211296,1.2007681521129605,10.0,-17.0
26/11/2016,50,2.0,24.830840128917693,22.830840128917693,27.0,25.0
03/12/2016,38,1.0,11.130402045550346,10.130402045550346,2.0,1.0
10/12/2016,42,303.0,8.108611527397633,-294.8913884726024,1.0,-302.0
17/12/2016,17,22.0,89.73292005069733,67.73292005069733,303.0,281.0
24/12/2016,32,2.0,96.24361739078522,94.24361739078522,22.0,20.0
31/12/2016,29,2.0,76.39969645101547,74.39969645101547,2.0,0.0
07/01/2017,2,0.0,7.5592812040066715,7.5592812040066715,2.0,2.0
14/01/2017,14,2.0,0.7341026993139088,-1.2658973006860912,0.0,-2.0
21/01/2017,28,3.0,0.9695965748423337,-2.030403425157666,2.0,-1.0
28/01/2017,19,1.0,1.6080681184083223,0.6080681184083223,3.0,2.0
04/02/2017,33,0.0,2.1084894153666496,2.1084894153666496,1.0,1.0
11/02/2017,13,0.0,0.9845399665385485,0.9845399665385485,0.0,0.0
18/02/2017,48,0.0,0.19116486734244972,0.19116486734244972,0.0,0.0
25/02/2017,18,0.0,0.09935702682103961,0.09935702682103961,0.0,0.0
04/03/2017,20,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
11/03/2017,31,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
18/03/2017,14,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
25/03/2017,12,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
01/04/2017,34,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
08/04/2017,22,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
15/04/2017,5,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
22/04/2017,20,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
29/04/2017,15,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
06/05/2017,30,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
13/05/2017,30,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
20/05/2017,20,0.0,0.07968660434411838,0.07968660434411838,0.0,0.0
