State,Model,Error
casanare,LSTM,-0.08082829222500333
casanare,LSTM,-0.9353495105671884
casanare,LSTM,-5.934119151753187
casanare,LSTM,-0.8391432953691484
casanare,LSTM,-2.8145305293774605
casanare,LSTM,-2.5146220992803574
casanare,LSTM,-3.2710584814333914
casanare,LSTM,-8.660235201849936
casanare,LSTM,1.7224208525657654
casanare,LSTM,-102.13777598349691
casanare,LSTM,-77.25614662087915
casanare,LSTM,-110.46843977064131
casanare,LSTM,-63.932700984916686
casanare,LSTM,-47.0812958453369
casanare,LSTM,-75.07493051139832
casanare,LSTM,-83.26956854175566
casanare,LSTM,-69.90969051200868
casanare,LSTM,10.158538747825617
casanare,LSTM,-83.52978171562194
casanare,LSTM,-90.96789455821991
casanare,LSTM,-152.28639643978119
casanare,LSTM,-98.53311924175263
casanare,LSTM,-123.70819143394472
casanare,LSTM,-131.32837531532286
casanare,LSTM,-216.72983588809964
casanare,LSTM,-202.28442532020568
casanare,LSTM,-108.89625250961305
casanare,LSTM,-45.943707075386044
casanare,LSTM,-168.4086880053711
casanare,LSTM,-91.14222888656616
casanare,LSTM,-58.5813312331009
casanare,LSTM,-14.896797992553715
casanare,LSTM,-6.7633669956207285
casanare,LSTM,28.81030971811295
casanare,LSTM,1.1671079234695438
casanare,LSTM,25.622037182636262
casanare,LSTM,26.98919226920605
casanare,LSTM,12.598510599451066
casanare,LSTM,8.937135331568719
casanare,LSTM,-4.797624730315209
casanare,LSTM,-2.414337624704838
casanare,LSTM,-6.814566614494322
casanare,LSTM,-4.013635240292548
casanare,LSTM,-0.3603238613939288
casanare,LSTM,-4.933738867801428
casanare,LSTM,1.2106536888146398
casanare,LSTM,0.1764652379918097
casanare,LSTM,-2.280967431737781
casanare,LSTM,-10.304140000987054
casanare,LSTM,-2.6695311572754385
casanare,LSTM,1.7435642352104188
casanare,LSTM,2.1501530556237696
casanare,LSTM,2.138473206304312
casanare,LSTM,-3.0325892965495584
casanare,LSTM,-10.315020599849223
casanare,LSTM,-5.9918654221993695
casanare,LSTM,-2.347383508845568
casanare,LSTM,0.5646929681551454
casanare,LSTM,2.9050625337266918
casanare,LSTM,-1.33132903537035
casanare,LSTM,-0.8405214818966389
casanare,LSTM,-0.0575606922233105
casanare,LSTM,-3.0921670232868195
casanare,LSTM,-1.8744196148699523
casanare,LSTM,1.109453220526576
casanare,LSTM,-0.8151273275482656
casanare,LSTM,0.365410000667572
casanare,LSTM,0.16128850858151902
casanare,LSTM,-0.19885274893999105
casanare,LSTM,-1.0896782515436412
casanare,LSTM,-0.16171203484058386
casanare,LSTM,0.8623595878255367
casanare,LSTM,-0.12796802895784387
casanare,LSTM,0.8701517486500742
casanare,LSTM,-0.25601285989344125
casanare,LSTM,-2.2704501816514133
casanare,LSTM,0.8696128600841759
casanare,LSTM,-0.0654704461175204
casanare,LSTM,-3.894918291056156
casanare,LSTM,3.0013060345321887
casanare,LSTM,-1.1509805172958971
casanare,LSTM,0.9851815655934809
casanare,LSTM,1.0049633330917358
casanare,LSTM,3.603141575755775
casanare,LSTM,-0.2468664135718346
casanare,LSTM,-2.4411770478060837
casanare,LSTM,-0.4375212153041364
casanare,LSTM,0.6214586058798433
casanare,LSTM,-0.060626822632551265
casanare,LSTM,-0.040101042613983166
casanare,LSTM,-0.2412007008671761
casanare,LSTM,-2.262375616874099
casanare,LSTM,-0.1454536510202289
casanare,LSTM,-1.09675731184721
casanare,LSTM,-4.027141128336191
casanare,LSTM,-1.845672092840076
casanare,LSTM,0.19085673888266075
casanare,LSTM,0.4505273062449693
casanare,LSTM,0.5620567376130818
casanare,LSTM,1.0015361377829313
casanare,LSTM,0.8070444770804047
casanare,LSTM,0.768804952942431
casanare,LSTM,-2.292781339281201
casanare,LSTM,-0.33011104685902604
casanare,LSTM,1.7525691343185306
casanare,LSTM,2.835584840848744
casanare,LSTM,-2.125246854089797
casanare,LSTM,0.6273379937964678
casanare,LSTM,-0.4303696552082896
casanare,LSTM,0.6762354123064875
casanare,Naive,2.0
casanare,Naive,-1.0
casanare,Naive,-5.0
casanare,Naive,5.0
casanare,Naive,-2.0
casanare,Naive,0.0
casanare,Naive,-1.0
casanare,Naive,-5.0
casanare,Naive,10.0
casanare,Naive,-104.0
casanare,Naive,22.0
casanare,Naive,-43.0
casanare,Naive,29.0
casanare,Naive,-12.0
casanare,Naive,-28.0
casanare,Naive,-13.0
casanare,Naive,15.0
casanare,Naive,76.0
casanare,Naive,-95.0
casanare,Naive,-5.0
casanare,Naive,-56.0
casanare,Naive,56.0
casanare,Naive,-39.0
casanare,Naive,-8.0
casanare,Naive,-88.0
casanare,Naive,17.0
casanare,Naive,93.0
casanare,Naive,64.0
casanare,Naive,-124.0
casanare,Naive,76.0
casanare,Naive,35.0
casanare,Naive,47.0
casanare,Naive,3.0
casanare,Naive,41.0
casanare,Naive,-18.0
casanare,Naive,36.0
casanare,Naive,12.0
casanare,Naive,-1.0
casanare,Naive,2.0
casanare,Naive,-2.0
casanare,Naive,5.0
casanare,Naive,-4.0
casanare,Naive,3.0
casanare,Naive,4.0
casanare,Naive,-4.0
casanare,Naive,6.0
casanare,Naive,0.0
casanare,Naive,-2.0
casanare,Naive,-8.0
casanare,Naive,8.0
casanare,Naive,4.0
casanare,Naive,0.0
casanare,Naive,0.0
casanare,Naive,-4.0
casanare,Naive,-7.0
casanare,Naive,4.0
casanare,Naive,3.0
casanare,Naive,2.0
casanare,Naive,2.0
casanare,Naive,-3.0
casanare,Naive,1.0
casanare,Naive,1.0
casanare,Naive,-3.0
casanare,Naive,1.0
casanare,Naive,3.0
casanare,Naive,-2.0
casanare,Naive,1.0
casanare,Naive,0.0
casanare,Naive,0.0
casanare,Naive,-1.0
casanare,Naive,1.0
casanare,Naive,1.0
casanare,Naive,-1.0
casanare,Naive,1.0
casanare,Naive,-1.0
casanare,Naive,-2.0
casanare,Naive,3.0
casanare,Naive,-1.0
casanare,Naive,-4.0
casanare,Naive,7.0
casanare,Naive,-4.0
casanare,Naive,2.0
casanare,Naive,0.0
casanare,Naive,3.0
casanare,Naive,-4.0
casanare,Naive,-2.0
casanare,Naive,2.0
casanare,Naive,1.0
casanare,Naive,-1.0
casanare,Naive,0.0
casanare,Naive,0.0
casanare,Naive,-2.0
casanare,Naive,2.0
casanare,Naive,-1.0
casanare,Naive,-3.0
casanare,Naive,2.0
casanare,Naive,2.0
casanare,Naive,0.0
casanare,Naive,0.0
casanare,Naive,1.0
casanare,Naive,0.0
casanare,Naive,0.0
casanare,Naive,-3.0
casanare,Naive,2.0
casanare,Naive,2.0
casanare,Naive,1.0
casanare,Naive,-5.0
casanare,Naive,3.0
casanare,Naive,-1.0
casanare,Naive,1.0
santander_norte,LSTM,-118.91440568125068
santander_norte,LSTM,-103.18286301435471
santander_norte,LSTM,-161.40302151399612
santander_norte,LSTM,-143.4875000004721
santander_norte,LSTM,-231.27684654003144
santander_norte,LSTM,-379.084897771616
santander_norte,LSTM,-459.2850407069778
santander_norte,LSTM,-503.6372033868026
santander_norte,LSTM,246.95694479961395
santander_norte,LSTM,-1555.1150872466278
santander_norte,LSTM,-882.0662425404358
santander_norte,LSTM,-688.9853415750598
santander_norte,LSTM,-428.66946164058686
santander_norte,LSTM,-262.0692709585381
santander_norte,LSTM,19.69163557504652
santander_norte,LSTM,44.468189159564965
santander_norte,LSTM,15.852728698349011
santander_norte,LSTM,148.0423280103779
santander_norte,LSTM,50.314888110985756
santander_norte,LSTM,29.16883591765881
santander_norte,LSTM,26.63481966880321
santander_norte,LSTM,-38.443112747955325
santander_norte,LSTM,-36.128844109561456
santander_norte,LSTM,22.629963508164877
santander_norte,LSTM,-173.10989485683206
santander_norte,LSTM,-218.00772073600533
santander_norte,LSTM,122.07804804577827
santander_norte,LSTM,-17.798964937319763
santander_norte,LSTM,41.893753055317404
santander_norte,LSTM,-8.614649355745312
santander_norte,LSTM,-27.121799735036497
santander_norte,LSTM,3.650029304534197
santander_norte,LSTM,-18.70915834390283
santander_norte,LSTM,-33.433435305364725
santander_norte,LSTM,-33.33269192688465
santander_norte,LSTM,-11.792053218420149
santander_norte,LSTM,-12.240926136701107
santander_norte,LSTM,-6.917118862738611
santander_norte,LSTM,1.3079912073129414
santander_norte,LSTM,-15.606589395022393
santander_norte,LSTM,-14.000604783613086
santander_norte,LSTM,-107.66106057030856
santander_norte,LSTM,-64.33091902493537
santander_norte,LSTM,11.521892706950604
santander_norte,LSTM,18.610557573311034
santander_norte,LSTM,33.20937318644837
santander_norte,LSTM,3.0418276515972615
santander_norte,LSTM,0.6505800773914161
santander_norte,LSTM,-26.716634926776734
santander_norte,LSTM,-6.373742916502653
santander_norte,LSTM,-1.0533129873144622
santander_norte,LSTM,-5.5361056553772094
santander_norte,LSTM,9.71660899658814
santander_norte,LSTM,-0.97556739141047
santander_norte,LSTM,-2.3317242462757233
santander_norte,LSTM,-28.291649904782176
santander_norte,LSTM,2.7826374500901254
santander_norte,LSTM,1.7405289121443035
santander_norte,LSTM,5.967623570974171
santander_norte,LSTM,5.709445886036531
santander_norte,LSTM,2.4663973337850718
santander_norte,LSTM,-3.1051725629162785
santander_norte,LSTM,-5.237770031993389
santander_norte,LSTM,-8.087901751758308
santander_norte,LSTM,-8.624899166835993
santander_norte,LSTM,-11.944844635400775
santander_norte,LSTM,-12.407990562593938
santander_norte,LSTM,-14.751395516780315
santander_norte,LSTM,-13.980027990376351
santander_norte,LSTM,-16.983399406105875
santander_norte,LSTM,-16.0810742148757
santander_norte,LSTM,-15.290196956791279
santander_norte,LSTM,-18.20407742279589
santander_norte,LSTM,-17.152128464187978
santander_norte,LSTM,-17.223237349329594
santander_norte,LSTM,-17.809974135837553
santander_norte,LSTM,-17.229265580461618
santander_norte,LSTM,-17.836488655931948
santander_norte,LSTM,-23.86444181054831
santander_norte,LSTM,-18.531609159439206
santander_norte,LSTM,-18.894308271265626
santander_norte,LSTM,-23.545848987146613
santander_norte,LSTM,-27.91203134209216
santander_norte,LSTM,-14.883193578439954
santander_norte,LSTM,-15.998068058024046
santander_norte,LSTM,-15.394502324926851
santander_norte,LSTM,-19.50190710108936
santander_norte,LSTM,-20.896351708418727
santander_norte,LSTM,-20.95249748955608
santander_norte,LSTM,-22.446552555788163
santander_norte,LSTM,-21.748180362994674
santander_norte,LSTM,-22.41552332693577
santander_norte,LSTM,-19.17206265700639
santander_norte,LSTM,-38.757695100699074
santander_norte,LSTM,-21.58126300654769
santander_norte,LSTM,-20.202187964383363
santander_norte,LSTM,-20.575720114622115
santander_norte,LSTM,-19.962930218204253
santander_norte,LSTM,-22.138820245310658
santander_norte,LSTM,-21.750755694444777
santander_norte,LSTM,-21.436868285236358
santander_norte,LSTM,-22.65279482752204
santander_norte,LSTM,-22.799701850520968
santander_norte,LSTM,-24.523222423675055
santander_norte,LSTM,-22.073152929665447
santander_norte,LSTM,-21.600779606856108
santander_norte,LSTM,-22.12066848178268
santander_norte,LSTM,-27.157690336340664
santander_norte,LSTM,-31.26393391034007
santander_norte,LSTM,-33.584184719654914
santander_norte,Naive,42.0
santander_norte,Naive,0.0
santander_norte,Naive,-91.0
santander_norte,Naive,-18.0
santander_norte,Naive,-91.0
santander_norte,Naive,-180.0
santander_norte,Naive,-131.0
santander_norte,Naive,-75.0
santander_norte,Naive,714.0
santander_norte,Naive,-1816.0
santander_norte,Naive,697.0
santander_norte,Naive,236.0
santander_norte,Naive,296.0
santander_norte,Naive,44.0
santander_norte,Naive,275.0
santander_norte,Naive,28.0
santander_norte,Naive,-1.0
santander_norte,Naive,171.0
santander_norte,Naive,-38.0
santander_norte,Naive,13.0
santander_norte,Naive,36.0
santander_norte,Naive,-21.0
santander_norte,Naive,-2.0
santander_norte,Naive,67.0
santander_norte,Naive,-187.0
santander_norte,Naive,-52.0
santander_norte,Naive,325.0
santander_norte,Naive,-142.0
santander_norte,Naive,28.0
santander_norte,Naive,-1.0
santander_norte,Naive,11.0
santander_norte,Naive,16.0
santander_norte,Naive,-16.0
santander_norte,Naive,-13.0
santander_norte,Naive,2.0
santander_norte,Naive,21.0
santander_norte,Naive,-3.0
santander_norte,Naive,5.0
santander_norte,Naive,11.0
santander_norte,Naive,-14.0
santander_norte,Naive,2.0
santander_norte,Naive,-93.0
santander_norte,Naive,41.0
santander_norte,Naive,68.0
santander_norte,Naive,0.0
santander_norte,Naive,9.0
santander_norte,Naive,-12.0
santander_norte,Naive,6.0
santander_norte,Naive,-27.0
santander_norte,Naive,20.0
santander_norte,Naive,4.0
santander_norte,Naive,-5.0
santander_norte,Naive,14.0
santander_norte,Naive,-8.0
santander_norte,Naive,-1.0
santander_norte,Naive,-26.0
santander_norte,Naive,31.0
santander_norte,Naive,-3.0
santander_norte,Naive,4.0
santander_norte,Naive,-1.0
santander_norte,Naive,0.0
santander_norte,Naive,-5.0
santander_norte,Naive,-2.0
santander_norte,Naive,-3.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-1.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,-4.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,-6.0
santander_norte,Naive,5.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-5.0
santander_norte,Naive,13.0
santander_norte,Naive,-2.0
santander_norte,Naive,0.0
santander_norte,Naive,-3.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-2.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,3.0
santander_norte,Naive,-20.0
santander_norte,Naive,16.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,0.0
santander_norte,Naive,-2.0
santander_norte,Naive,2.0
santander_norte,Naive,0.0
santander_norte,Naive,-1.0
santander_norte,Naive,-4.0
santander_norte,Naive,-4.0
santander_norte,Naive,-3.0
valle_cauca,LSTM,7.811227650405447
valle_cauca,LSTM,7.247088831008189
valle_cauca,LSTM,6.648134872814937
valle_cauca,LSTM,8.889729246930631
valle_cauca,LSTM,5.550836505919918
valle_cauca,LSTM,2.4732264607433967
valle_cauca,LSTM,10.208198393707107
valle_cauca,LSTM,-51.81665711966068
valle_cauca,LSTM,12.90355410695374
valle_cauca,LSTM,-399.16030478050146
valle_cauca,LSTM,-613.5413814752442
valle_cauca,LSTM,-790.7689328421545
valle_cauca,LSTM,-713.440996465609
valle_cauca,LSTM,-580.6222709807491
valle_cauca,LSTM,-699.3516489725017
valle_cauca,LSTM,-631.7573975238322
valle_cauca,LSTM,-374.30192669312464
valle_cauca,LSTM,-230.62511738798142
valle_cauca,LSTM,-464.263033373356
valle_cauca,LSTM,-805.6509779246902
valle_cauca,LSTM,-829.4930828681183
valle_cauca,LSTM,-730.9276947647095
valle_cauca,LSTM,-424.2474293968009
valle_cauca,LSTM,-211.08253535894391
valle_cauca,LSTM,-320.6387999951363
valle_cauca,LSTM,-465.9385115734482
valle_cauca,LSTM,-41.10663145425792
valle_cauca,LSTM,-230.52432119669925
valle_cauca,LSTM,-150.78225884337428
valle_cauca,LSTM,-149.14923735414516
valle_cauca,LSTM,-142.22351389246944
valle_cauca,LSTM,78.36866475093848
valle_cauca,LSTM,23.818434777164388
valle_cauca,LSTM,157.7196414018154
valle_cauca,LSTM,96.0803506201697
valle_cauca,LSTM,-52.3610915671253
valle_cauca,LSTM,7.636378406977656
valle_cauca,LSTM,-75.79367623623847
valle_cauca,LSTM,-17.723124983038915
valle_cauca,LSTM,0.04159877732753614
valle_cauca,LSTM,-5.74539940181137
valle_cauca,LSTM,-125.5749176652956
valle_cauca,LSTM,21.530851247095466
valle_cauca,LSTM,-65.16037375206292
valle_cauca,LSTM,-68.70123594017684
valle_cauca,LSTM,-29.21584588775575
valle_cauca,LSTM,-5.963270523256064
valle_cauca,LSTM,-37.014151000212436
valle_cauca,LSTM,-61.03648798099876
valle_cauca,LSTM,-21.332247882970574
valle_cauca,LSTM,-16.92924773499906
valle_cauca,LSTM,-9.49162668021679
valle_cauca,LSTM,53.349953459633596
valle_cauca,LSTM,-78.35192954742075
valle_cauca,LSTM,-13.267830761308373
valle_cauca,LSTM,-69.89469573241114
valle_cauca,LSTM,-9.779149905687571
valle_cauca,LSTM,6.117881420493423
valle_cauca,LSTM,7.1086887872850895
valle_cauca,LSTM,4.651521769910753
valle_cauca,LSTM,-21.099343676144482
valle_cauca,LSTM,-32.17696911345869
valle_cauca,LSTM,-44.755388408724954
valle_cauca,LSTM,-37.503771194157295
valle_cauca,LSTM,-27.227183450160627
valle_cauca,LSTM,-15.466212576866743
valle_cauca,LSTM,-70.8396242784518
valle_cauca,LSTM,2.9578289809092877
valle_cauca,LSTM,-9.060827179411351
valle_cauca,LSTM,-6.2105148691463485
valle_cauca,LSTM,-8.570630905095639
valle_cauca,LSTM,14.05448156918317
valle_cauca,LSTM,-39.749362727361614
valle_cauca,LSTM,27.27432442313224
valle_cauca,LSTM,-14.937894630850849
valle_cauca,LSTM,-9.55919994529128
valle_cauca,LSTM,-5.726090397686957
valle_cauca,LSTM,-13.83922755749002
valle_cauca,LSTM,3.167938828622699
valle_cauca,LSTM,-17.34759070081681
valle_cauca,LSTM,-2.0290994299265748
valle_cauca,LSTM,-4.435888975062074
valle_cauca,LSTM,4.4371999360014485
valle_cauca,LSTM,5.672610478295832
valle_cauca,LSTM,-5.7942287439844025
valle_cauca,LSTM,-7.014009497124256
valle_cauca,LSTM,-4.160517058224976
valle_cauca,LSTM,11.523044868008347
valle_cauca,LSTM,-14.649985060310364
valle_cauca,LSTM,-9.001948053298742
valle_cauca,LSTM,-7.097689639393092
valle_cauca,LSTM,2.3679274932928376
valle_cauca,LSTM,32.27402696935117
valle_cauca,LSTM,18.05038331771627
valle_cauca,LSTM,-7.1219310739003125
valle_cauca,LSTM,-4.002052334544958
valle_cauca,LSTM,-6.334498639078437
valle_cauca,LSTM,1.1366629423069945
valle_cauca,LSTM,6.759275418966262
valle_cauca,LSTM,1.2135414864981175
valle_cauca,LSTM,7.612739519540892
valle_cauca,LSTM,7.118751976436153
valle_cauca,LSTM,4.265398745502383
valle_cauca,LSTM,-0.6731835982209446
valle_cauca,LSTM,-59.51574235621736
valle_cauca,LSTM,22.90618744929791
valle_cauca,LSTM,-11.801879454091194
valle_cauca,LSTM,6.274324363301544
valle_cauca,LSTM,64.75342727835476
valle_cauca,LSTM,5.969923976560607
valle_cauca,Naive,-1.0
valle_cauca,Naive,-1.0
valle_cauca,Naive,-1.0
valle_cauca,Naive,3.0
valle_cauca,Naive,-4.0
valle_cauca,Naive,-4.0
valle_cauca,Naive,7.0
valle_cauca,Naive,-63.0
valle_cauca,Naive,64.0
valle_cauca,Naive,-413.0
valle_cauca,Naive,-223.0
valle_cauca,Naive,-219.0
valle_cauca,Naive,-26.0
valle_cauca,Naive,-99.0
valle_cauca,Naive,-263.0
valle_cauca,Naive,-14.0
valle_cauca,Naive,213.0
valle_cauca,Naive,92.0
valle_cauca,Naive,-260.0
valle_cauca,Naive,-313.0
valle_cauca,Naive,-6.0
valle_cauca,Naive,59.0
valle_cauca,Naive,225.0
valle_cauca,Naive,170.0
valle_cauca,Naive,-87.0
valle_cauca,Naive,-96.0
valle_cauca,Naive,474.0
valle_cauca,Naive,-163.0
valle_cauca,Naive,90.0
valle_cauca,Naive,50.0
valle_cauca,Naive,79.0
valle_cauca,Naive,211.0
valle_cauca,Naive,12.0
valle_cauca,Naive,206.0
valle_cauca,Naive,33.0
valle_cauca,Naive,-51.0
valle_cauca,Naive,121.0
valle_cauca,Naive,-18.0
valle_cauca,Naive,72.0
valle_cauca,Naive,34.0
valle_cauca,Naive,30.0
valle_cauca,Naive,-108.0
valle_cauca,Naive,163.0
valle_cauca,Naive,-81.0
valle_cauca,Naive,-2.0
valle_cauca,Naive,36.0
valle_cauca,Naive,38.0
valle_cauca,Naive,-38.0
valle_cauca,Naive,-19.0
valle_cauca,Naive,45.0
valle_cauca,Naive,5.0
valle_cauca,Naive,4.0
valle_cauca,Naive,66.0
valle_cauca,Naive,-125.0
valle_cauca,Naive,66.0
valle_cauca,Naive,-55.0
valle_cauca,Naive,59.0
valle_cauca,Naive,6.0
valle_cauca,Naive,8.0
valle_cauca,Naive,-3.0
valle_cauca,Naive,-19.0
valle_cauca,Naive,-10.0
valle_cauca,Naive,-13.0
valle_cauca,Naive,5.0
valle_cauca,Naive,7.0
valle_cauca,Naive,10.0
valle_cauca,Naive,-56.0
valle_cauca,Naive,74.0
valle_cauca,Naive,-12.0
valle_cauca,Naive,3.0
valle_cauca,Naive,-3.0
valle_cauca,Naive,29.0
valle_cauca,Naive,-55.0
valle_cauca,Naive,68.0
valle_cauca,Naive,-41.0
valle_cauca,Naive,6.0
valle_cauca,Naive,2.0
valle_cauca,Naive,-5.0
valle_cauca,Naive,14.0
valle_cauca,Naive,-20.0
valle_cauca,Naive,15.0
