Date,Searches,Observed,Predicted,error
01/02/2016,0.5,4297.0,2553.149472283974,1743.8505277160261
08/02/2016,0.4,4297.0,2248.2019004324625,2048.7980995675375
15/02/2016,0.49,4298.000000000001,2554.00550304162,1743.9944969583808
22/02/2016,0.37,4012.0,2696.744815113058,1315.255184886942
29/02/2016,0.47,4012.0,3012.317403743477,999.6825962565231
07/03/2016,0.47,4012.0,2934.0466044935133,1077.9533955064867
14/03/2016,0.41,3539.0000000000005,2874.0825207881358,664.9174792118647
21/03/2016,0.49,3540.0000000000005,3084.709308013773,455.29069198622756
28/03/2016,0.37,3260.0,2913.775598325691,346.22440167430887
04/04/2016,0.34,3260.0,3174.5916774503517,85.40832254964835
11/04/2016,0.28,3262.0,2747.244824029112,514.7551759708881
18/04/2016,0.27,1879.0,2791.8487356392957,-912.8487356392957
25/04/2016,0.2,1879.0,3097.4155912340925,-1218.4155912340925
02/05/2016,0.22,1879.0,2499.471763660183,-620.4717636601831
09/05/2016,0.15,1881.0,3661.487178399181,-1780.4871783991812
16/05/2016,0.33,979.0,1754.1713046330356,-775.1713046330356
23/05/2016,0.16,979.0,1937.5627239278126,-958.5627239278126
30/05/2016,0.18,979.0,1676.188644346962,-697.1886443469621
06/06/2016,0.14,979.0,2281.3408916869066,-1302.3408916869066
13/06/2016,0.12,979.0,861.290046339326,117.70995366067405
20/06/2016,0.17,979.0,810.6863396506334,168.31366034936661
27/06/2016,0.2,-464.0,811.6540780140567,-1275.6540780140567
04/07/2016,0.17,-464.0,680.1457884192753,-1144.1457884192753
11/07/2016,0.19,-464.0,406.767764342587,-870.767764342587
18/07/2016,0.23,-464.0,305.9090474930513,-769.9090474930513
25/07/2016,0.21,-464.0,-431.15372820982935,-32.84627179017065
01/08/2016,0.31,-464.0,-427.1020428164721,-36.89795718352792
08/08/2016,0.2,1303.0,-428.0817690509677,1731.0817690509678
15/08/2016,0.22,2606.0,-259.28939955283283,2865.289399552833
22/08/2016,0.2,76.00000000000001,-298.6468973362684,374.6468973362684
29/08/2016,0.19,76.00000000000001,1624.6670322835637,-1548.6670322835637
05/09/2016,0.19,66.0,1523.7456075792932,-1457.7456075792932
12/09/2016,0.34,66.0,676.4863698206019,-610.4863698206019
19/09/2016,0.21,66.0,69.7275596065271,-3.7275596065270946
26/09/2016,0.21,0.0,65.93614003288508,-65.93614003288508
03/10/2016,0.1,33.0,33.73415478292421,-0.7341547829242074
10/10/2016,0.2,34.00000000000001,21.847908468570115,12.152091531429893
17/10/2016,0.33,102.0,19.803336403255685,82.19666359674432
24/10/2016,0.3,103.0,57.96833835989445,45.03166164010555
31/10/2016,0.16,63.00000000000001,74.55794592552424,-11.55794592552423
07/11/2016,0.17,64.0,59.02147686539054,4.9785231346094605
14/11/2016,0.54,79.0,59.175074823333624,19.824925176666376
21/11/2016,0.25,65.0,64.84696399792671,0.15303600207329282
28/11/2016,0.18,62.0,62.8265507854557,-0.8265507854557015
05/12/2016,0.16,64.0,63.56606266171575,0.4339373382842524
12/12/2016,0.22,60.0,21.451853466309384,38.54814653369061
19/12/2016,0.27,41.0,50.20167958978638,-9.20167958978638
26/12/2016,0.26,22.000000000000004,47.860829374014436,-25.860829374014433
02/01/2017,0.15,6.000000000000001,38.91104702104345,-32.91104702104345
09/01/2017,0.31,6.000000000000001,26.608779918597044,-20.608779918597044
16/01/2017,0.19,6.000000000000001,12.26769613848947,-6.267696138489469
23/01/2017,0.12,6.000000000000001,6.81379017137032,-0.8137901713703188
30/01/2017,0.26,30.0,6.439348111273349,23.560651888726653
06/02/2017,0.31,30.0,10.036991207852886,19.963008792147114
13/02/2017,0.34,30.0,16.2735685789302,13.726431421069801
20/02/2017,0.23,34.00000000000001,16.446804739344568,17.55319526065544
27/02/2017,0.29,34.00000000000001,23.770861431565358,10.22913856843465
06/03/2017,0.09,35.0,21.674044020069836,13.325955979930164
13/03/2017,0.06,25.000000000000004,20.138602013332843,4.861397986667161
20/03/2017,0.1,25.000000000000004,19.309090388638527,5.6909096113614765
27/03/2017,0.08,25.000000000000004,18.617773584294543,6.3822264157054605
03/04/2017,0.11,25.000000000000004,22.24088922698803,2.7591107730119724
10/04/2017,0.09,27.0,21.089381638180686,5.9106183618193135
17/04/2017,0.08,3.0000000000000004,22.25365657846637,-19.25365657846637
24/04/2017,0.11,3.0000000000000004,11.973653954455331,-8.973653954455331
01/05/2017,0.11,3.0000000000000004,8.769025214587078,-5.769025214587078
08/05/2017,0.05,3.0000000000000004,2.6558598347585836,0.3441401652414169
15/05/2017,0.07,5.000000000000001,1.600665113708619,3.399334886291382
22/05/2017,0.1,5.000000000000001,3.355186052261889,1.644813947738112
29/05/2017,0.14,5.000000000000001,4.6570502036600185,0.34294979633998235
05/06/2017,0.08,5.000000000000001,2.51670662309004,2.4832933769099608
12/06/2017,0.03,5.000000000000001,2.4869003171107917,2.513099682889209
19/06/2017,0.07,6.000000000000001,3.5521589869592898,2.447841013040711
26/06/2017,0.16,-10.000000000000002,5.56457790550299,-15.564577905502992
03/07/2017,0.1,-10.000000000000002,-1.063092839862518,-8.936907160137483
10/07/2017,0.19,-10.000000000000002,-6.977203450741041,-3.0227965492589606
17/07/2017,0.28,-10.000000000000002,-7.572159929738269,-2.427840070261733
24/07/2017,0.05,-10.000000000000002,-8.154811453769579,-1.845188546230423
31/07/2017,0.04,-10.000000000000002,-6.76428098620506,-3.2357190137949416
07/08/2017,0.19,4.0,-5.698600237796176,9.698600237796176
14/08/2017,0.12,8.0,-1.462752099043876,9.462752099043875
21/08/2017,0.06,-3.0000000000000004,-1.3938944966875948,-1.6061055033124056
28/08/2017,0.09,-2.0,-1.9775018921651133,-0.022498107834886705
04/09/2017,0.05,-5.000000000000001,1.127889668487087,-6.127889668487088
11/09/2017,0.28,-5.000000000000001,-2.2492171703015083,-2.7507828296984926
18/09/2017,0.21,-5.000000000000001,-5.2066422669571075,0.20664226695710664
25/09/2017,0.53,1.0,-7.29120932071343,8.291209320713431
02/10/2017,0.19,0.0,-3.1281783431903647,3.1281783431903647
09/10/2017,0.18,0.0,-0.9046025504269637,0.9046025504269637
16/10/2017,0.21,16.0,1.4199890312074497,14.58001096879255
23/10/2017,0.23,17.000000000000004,-1.0371074997960963,18.0371074997961
30/10/2017,0.21,3.0000000000000004,7.526545206752568,-4.5265452067525676
06/11/2017,0.27,3.0000000000000004,4.904392439832799,-1.9043924398327987
13/11/2017,0.12,17.000000000000004,6.374422769176662,10.625577230823342
20/11/2017,0.26,11.000000000000002,9.152766442329884,1.8472335576701173
27/11/2017,0.13,9.000000000000002,6.881024136199784,2.118975863800218
04/12/2017,0.18,4.0,7.485627525179162,-3.4856275251791624
11/12/2017,0.17,-4.0,6.917648375859931,-10.917648375859931
18/12/2017,0.14,1.0,1.9617858704654128,-0.9617858704654128
25/12/2017,0.29,15.0,0.9567794400853291,14.04322055991467
