,File,NaiveRMSE,LSTMRMSE,LSTM-Naive-Ratio,Average-Ratio,TotalLSTM-RMSE,TotalNaive-RMSE
0,SaoPaulo_2016-2017.csv,67.15209595289603,98.45196898349457,1.4661041861233026,0.8286400453037259,1985.9895635959992,2396.6854786363406
1,huila_2016-2017.csv,108.014643754012,92.84981052374579,0.8596039138470709,0.8286400453037259,1985.9895635959992,2396.6854786363406
2,tolima_2016-2017.csv,54.45930890610541,49.10100104243438,0.9016089632553103,0.8286400453037259,1985.9895635959992,2396.6854786363406
3,santander_norte_2016-2017.csv,165.42693682883518,143.19370422597538,0.8656008928832177,0.8286400453037259,1985.9895635959992,2396.6854786363406
4,santander_2016-2017.csv,66.52880303036467,61.70163404526904,0.927442419445117,0.8286400453037259,1985.9895635959992,2396.6854786363406
5,MinasGerais_2016-2017.csv,219.60331450736328,195.82192889000356,0.8917075287742876,0.8286400453037259,1985.9895635959992,2396.6854786363406
6,MatoGrosso_2016-2017.csv,242.69168331016576,164.84470096776573,0.679235063679913,0.8286400453037259,1985.9895635959992,2396.6854786363406
7,valle_cauca_2016-2017.csv,166.8083343486268,163.2676714266313,0.9787740646423843,0.8286400453037259,1985.9895635959992,2396.6854786363406
8,Bahia_2016-2017.csv,613.2738695557917,503.69599906123784,0.8213231054929445,0.8286400453037259,1985.9895635959992,2396.6854786363406
9,RioDeJaneiro_2016-2017.csv,692.7264884421796,513.0611444294415,0.7406402858698619,0.8286400453037259,1985.9895635959992,2396.6854786363406
