,ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,Searches,Searches_lower,Searches_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yhat
0,2016-01-02,293.08680551880855,293.08680551880855,293.08680551880855,645.5543026950704,1152.0033933429565,553.7152770308223,553.7152770308223,553.7152770308223,610.4301556696327,610.4301556696327,610.4301556696327,553.7152770308223,553.7152770308223,553.7152770308223,0.0,0.0,0.0,56.71487863881027,56.71487863881027,56.71487863881027,903.5169611884412
1,2016-01-08,291.60591517047123,291.60591517047123,291.60591517047123,-77.76913007494917,460.0835900483965,98.14928396318903,98.14928396318903,98.14928396318903,-84.56184111401765,-84.56184111401765,-84.56184111401765,98.14928396318903,98.14928396318903,98.14928396318903,0.0,0.0,0.0,-182.71112507720667,-182.71112507720667,-182.71112507720667,207.04407405645358
2,2016-01-18,289.13776458990895,289.13776458990895,289.13776458990895,77.24705999244857,590.8546734477354,126.6221585299161,126.6221585299161,126.6221585299161,40.353809091223,40.353809091223,40.353809091223,126.6221585299161,126.6221585299161,126.6221585299161,0.0,0.0,0.0,-86.26834943869311,-86.26834943869311,-86.26834943869311,329.49157368113197
3,2016-01-25,287.4100591835154,287.4100591835154,287.4100591835154,312.868835707478,832.5746865124489,368.6415923470963,368.6415923470963,368.6415923470963,282.3732429083289,282.3732429083289,282.3732429083289,368.6415923470963,368.6415923470963,368.6415923470963,0.0,0.0,0.0,-86.26834943876737,-86.26834943876737,-86.26834943876737,569.7833020918442
4,2016-02-05,284.6950936067524,284.6950936067524,284.6950936067524,-65.46445711832068,443.6800470953465,83.91284667982549,83.91284667982549,83.91284667982549,-98.79827839802394,-98.79827839802394,-98.79827839802394,83.91284667982549,83.91284667982549,83.91284667982549,0.0,0.0,0.0,-182.71112507784943,-182.71112507784943,-182.71112507784943,185.89681520872844
5,2016-02-15,282.2269430824224,282.2269430824224,282.2269430824224,505.7085296169419,1038.4770073812444,582.1881515975496,582.1881515975496,582.1881515975496,495.9198021588946,495.9198021588946,495.9198021588946,582.1881515975496,582.1881515975496,582.1881515975496,0.0,0.0,0.0,-86.2683494386549,-86.2683494386549,-86.2683494386549,778.1467452413169
6,2016-02-22,280.49923771539136,280.49923771539136,280.49923771539136,503.32531679573043,1018.3280920844015,567.9517143141859,567.9517143141859,567.9517143141859,481.6833648754121,481.6833648754121,481.6833648754121,567.9517143141859,567.9517143141859,567.9517143141859,0.0,0.0,0.0,-86.26834943877382,-86.26834943877382,-86.26834943877382,762.1826025908035
7,2016-02-29,278.77153234836044,278.77153234836044,278.77153234836044,628.3106868338243,1155.343929640401,696.0796498644578,696.0796498644578,696.0796498644578,609.8113004258556,609.8113004258556,609.8113004258556,696.0796498644578,696.0796498644578,696.0796498644578,0.0,0.0,0.0,-86.26834943860213,-86.26834943860213,-86.26834943860213,888.5828327742161
8,2016-03-10,276.30338178784984,276.30338178784984,276.30338178784984,-266.0319615134268,248.4238978178691,-172.34302442071822,-172.34302442071822,-172.34302442071822,-284.3960323460136,-284.3960323460136,-284.3960323460136,-172.34302442071822,-172.34302442071822,-172.34302442071822,0.0,0.0,0.0,-112.0530079252954,-112.0530079252954,-112.0530079252954,-8.092650558163768
9,2016-03-14,275.3161215636456,275.3161215636456,275.3161215636456,606.5434862443835,1129.2886564457192,667.6067752977308,667.6067752977308,667.6067752977308,581.3384258590247,581.3384258590247,581.3384258590247,667.6067752977308,667.6067752977308,667.6067752977308,0.0,0.0,0.0,-86.26834943870603,-86.26834943870603,-86.26834943870603,856.6545474226702
10,2016-03-21,273.58841617128815,273.58841617128815,273.58841617128815,605.3040383659735,1146.48655133905,681.8432125810942,681.8432125810942,681.8432125810942,595.5748631425599,595.5748631425599,595.5748631425599,681.8432125810942,681.8432125810942,681.8432125810942,0.0,0.0,0.0,-86.2683494385343,-86.2683494385343,-86.2683494385343,869.1632793138481
11,2016-03-28,271.8607108679722,271.8607108679722,271.8607108679722,267.0020193378735,775.6585590190851,340.16871778036915,340.16871778036915,340.16871778036915,253.90036834160398,253.90036834160398,253.90036834160398,340.16871778036915,340.16871778036915,340.16871778036915,0.0,0.0,0.0,-86.2683494387652,-86.2683494387652,-86.2683494387652,525.7610792095762
