Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
30/01/2016,0.98,11.0,0.9634622793190182,-10.036537720680982,11.0,0.0
06/02/2016,0.89,10.0,0.9634622793190182,-9.036537720680982,11.0,1.0
13/02/2016,0.7,9.0,0.9634622793190182,-8.036537720680982,10.0,1.0
20/02/2016,0.38,3.0,0.9634622793190182,-2.0365377206809816,9.0,6.0
27/02/2016,0.58,15.0,0.9634622793190182,-14.036537720680982,3.0,-12.0
05/03/2016,0.67,3.0,0.9634622793190182,-2.0365377206809816,15.0,12.0
12/03/2016,0.81,7.0,0.9634622793190182,-6.036537720680982,3.0,-4.0
19/03/2016,1.0,6.0,0.9634622793190182,-5.036537720680982,7.0,1.0
26/03/2016,0.65,14.0,0.9634622793190182,-13.036537720680982,6.0,-8.0
02/04/2016,0.45,10.0,0.9634622793190182,-9.036537720680982,14.0,4.0
09/04/2016,0.67,11.0,0.9634622793190182,-10.036537720680982,10.0,-1.0
16/04/2016,1.0,1.0,0.9634622793190182,-0.03653772068098182,11.0,10.0
23/04/2016,0.99,5.0,0.9634622793190182,-4.036537720680982,1.0,-4.0
30/04/2016,0.73,3.0,0.9634622793190182,-2.0365377206809816,5.0,2.0
07/05/2016,1.0,0.0,0.9634622793190182,0.9634622793190182,3.0,3.0
14/05/2016,1.0,1.0,0.9634622793190182,-0.03653772068098182,0.0,-1.0
21/05/2016,1.0,0.0,0.9634622793190182,0.9634622793190182,1.0,1.0
28/05/2016,1.0,10.0,0.9634622793190182,-9.036537720680982,0.0,-10.0
04/06/2016,1.0,7.0,0.9634622793190182,-6.036537720680982,10.0,3.0
11/06/2016,1.0,0.0,0.9634622793190182,0.9634622793190182,7.0,7.0
18/06/2016,1.0,58.99999999999999,0.9634622793190182,-58.036537720680975,0.0,-58.99999999999999
25/06/2016,1.0,43.0,0.9634622793190182,-42.03653772068098,58.99999999999999,15.999999999999993
02/07/2016,0.59,45.0,0.9634622793190182,-44.03653772068098,43.0,-2.0
09/07/2016,0.44,55.00000000000001,0.9634622793190182,-54.03653772068099,45.0,-10.000000000000007
16/07/2016,1.0,45.0,0.9634622793190182,-44.03653772068098,55.00000000000001,10.000000000000007
23/07/2016,0.75,46.0,0.9634622793190182,-45.03653772068098,45.0,-1.0
30/07/2016,0.64,21.0,0.9634622793190182,-20.036537720680982,46.0,25.0
06/08/2016,0.34,20.0,0.9634622793190182,-19.036537720680982,21.0,1.0
13/08/2016,0.14,16.0,0.9634622793190182,-15.036537720680982,20.0,4.0
20/08/2016,0.21,15.0,0.9634622793190182,-14.036537720680982,16.0,1.0
27/08/2016,0.11,28.999999999999996,0.9634622793190182,-28.03653772068098,15.0,-13.999999999999996
03/09/2016,0.19,3.0,0.9634622793190182,-2.0365377206809816,28.999999999999996,25.999999999999996
10/09/2016,0.14,2.0,0.9634622793190182,-1.0365377206809818,3.0,1.0
17/09/2016,0.16,12.0,0.9634622793190182,-11.036537720680982,2.0,-10.0
24/09/2016,0.13,1.0,0.9634622793190182,-0.03653772068098182,12.0,11.0
01/10/2016,0.11,47.0,0.9634622793190182,-46.03653772068098,1.0,-46.0
08/10/2016,0.16,105.0,0.9634622793190182,-104.03653772068098,47.0,-58.0
15/10/2016,0.08,3.0,0.9634622793190182,-2.0365377206809816,105.0,102.0
22/10/2016,0.06,4.0,0.9634622793190182,-3.0365377206809816,3.0,-1.0
29/10/2016,0.04,1.0,0.9634622793190182,-0.03653772068098182,4.0,3.0
05/11/2016,0.17,46.0,0.9634622793190182,-45.03653772068098,1.0,-45.0
12/11/2016,0.24,0.0,0.9634622793190182,0.9634622793190182,46.0,46.0
19/11/2016,0.18,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
26/11/2016,0.09,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
03/12/2016,0.13,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
10/12/2016,0.0,1.0,0.9634622793190182,-0.03653772068098182,0.0,-1.0
17/12/2016,0.11,0.0,0.9634622793190182,0.9634622793190182,1.0,1.0
24/12/2016,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
31/12/2016,0.22,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
07/01/2017,0.08,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
14/01/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
21/01/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
28/01/2017,0.26,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
04/02/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
11/02/2017,0.26,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
18/02/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
25/02/2017,0.35,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
04/03/2017,1.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
11/03/2017,0.14,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
18/03/2017,0.19,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
25/03/2017,0.32,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
01/04/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
08/04/2017,0.24,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
15/04/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
22/04/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
29/04/2017,0.11,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
06/05/2017,0.64,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
13/05/2017,0.21,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
20/05/2017,0.82,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
27/05/2017,0.48,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
03/06/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
10/06/2017,0.29,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
17/06/2017,0.16,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
24/06/2017,0.23,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
01/07/2017,0.15,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
08/07/2017,0.16,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
15/07/2017,0.12,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
22/07/2017,0.12,3.0,0.9634622793190182,-2.0365377206809816,0.0,-3.0
29/07/2017,0.1,0.0,0.9634622793190182,0.9634622793190182,3.0,3.0
05/08/2017,0.0,2.0,0.9634622793190182,-1.0365377206809818,0.0,-2.0
12/08/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,2.0,2.0
19/08/2017,0.28,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
26/08/2017,0.08,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
02/09/2017,0.13,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
09/09/2017,0.21,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
16/09/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
23/09/2017,0.05,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
30/09/2017,0.04,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
07/10/2017,0.11,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
14/10/2017,0.04,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
21/10/2017,0.05,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
28/10/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
04/11/2017,0.06,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
11/11/2017,0.04,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
18/11/2017,0.05,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
25/11/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
02/12/2017,0.05,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
09/12/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
16/12/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
23/12/2017,0.0,0.0,0.9634622793190182,0.9634622793190182,0.0,0.0
