Date,Searches,Observed,Predicted,error
31/01/2016,0.29,388.99999999999994,480.05974929653166,-91.05974929653172
07/02/2016,0.23,356.99999999999994,291.63129577976224,65.3687042202377
14/02/2016,0.28,242.0,371.09098161706925,-129.09098161706925
21/02/2016,0.44,175.0,310.3689148267937,-135.36891482679368
28/02/2016,0.0,104.0,238.048183228302,-134.048183228302
06/03/2016,0.04,84.0,138.43796982822417,-54.43796982822417
13/03/2016,0.0,26.999999999999996,101.71960625033856,-74.71960625033856
20/03/2016,0.07,33.0,43.417940115447045,-10.417940115447045
27/03/2016,0.13,30.999999999999996,42.51637943038225,-11.516379430382255
03/04/2016,0.29,24.0,32.7656924953413,-8.765692495341298
10/04/2016,0.37,15.999999999999998,20.134374330461025,-4.134374330461027
17/04/2016,0.1,12.0,17.92024837290764,-5.92024837290764
24/04/2016,0.13,9.0,14.26420390903771,-5.264203909037709
01/05/2016,0.0,15.0,8.516694930086135,6.483305069913865
08/05/2016,0.0,12.0,14.372658414538503,-2.3726584145385026
15/05/2016,0.0,17.0,10.953568784657717,6.046431215342283
22/05/2016,0.0,10.999999999999998,12.982725354822874,-1.9827253548228754
29/05/2016,0.0,7.0,9.452120135044456,-2.4521201350444564
05/06/2016,0.25,3.0,4.701300337603986,-1.7013003376039864
12/06/2016,0.13,-0.9999999999999999,2.802930738199651,-3.802930738199651
19/06/2016,0.0,4.999999999999999,-1.1160691802315414,6.11606918023154
26/06/2016,0.0,3.9999999999999996,5.142654904280603,-1.1426549042806031
03/07/2016,0.0,3.9999999999999996,3.5513159420898557,0.4486840579101439
10/07/2016,0.0,7.0,2.441636164135039,4.558363835864961
17/07/2016,0.52,1.9999999999999998,6.232356113432348,-4.232356113432348
24/07/2016,0.84,0.9999999999999999,-0.06615884405017365,1.0661588440501735
31/07/2016,0.14,3.9999999999999996,-1.727376472229287,5.727376472229286
07/08/2016,0.0,0.9999999999999999,4.071742578168512,-3.0717425781685117
14/08/2016,0.0,1.9999999999999998,0.43575626085119323,1.5642437391488064
21/08/2016,0.0,0.9999999999999999,0.8768957860941813,0.1231042139058186
28/08/2016,0.0,0.9999999999999999,0.6510638134285808,0.3489361865714191
04/09/2016,0.42,6.0,0.5663849358965456,5.433615064103455
11/09/2016,0.0,7.0,5.222672608276605,1.7773273917233947
18/09/2016,0.0,1.9999999999999998,5.599631802810729,-3.5996318028107286
25/09/2016,1.0,0.0,1.7437555410335959,-1.7437555410335959
02/10/2016,0.0,0.9999999999999999,-2.01521355491817,3.01521355491817
09/10/2016,0.0,0.0,0.5834648238732666,-0.5834648238732666
16/10/2016,0.0,0.9999999999999999,-0.22600491654625163,1.2260049165462514
23/10/2016,0.0,0.9999999999999999,-0.2044184250199981,1.204418425019998
30/10/2016,0.0,0.9999999999999999,0.7117440287550538,0.28825597124494606
06/11/2016,0.0,0.9999999999999999,0.6419895298494771,0.3580104701505228
13/11/2016,0.0,7.0,0.6482149363638461,6.351785063636154
20/11/2016,0.0,0.9999999999999999,6.502796398275197,-5.502796398275197
27/11/2016,0.0,135.0,0.1572748975759186,134.84272510242408
04/12/2016,0.41,0.0,104.51185325373173,-104.51185325373173
11/12/2016,0.0,7.0,-20.889092636723518,27.889092636723518
18/12/2016,0.0,4.999999999999999,2.533459525015056,2.466540474984943
25/12/2016,0.0,0.0,7.223606877025365,-7.223606877025365
01/01/2017,0.0,0.0,-2.238593488420099,2.238593488420099
08/01/2017,0.0,0.0,0.00910400980127044,-0.00910400980127044
15/01/2017,0.0,0.0,-0.0956977129999129,0.0956977129999129
22/01/2017,0.0,0.0,-0.2379274084695056,0.2379274084695056
29/01/2017,0.0,0.9999999999999999,-0.2379274084695056,1.2379274084695056
05/02/2017,0.0,0.9999999999999999,0.7482678911934048,0.25173210880659513
12/02/2017,0.0,0.0,0.7202046815884113,-0.7202046815884113
19/02/2017,0.0,0.9999999999999999,-0.3427444879612513,1.3427444879612511
26/02/2017,0.0,0.0,0.6872523602596298,-0.6872523602596298
05/03/2017,0.0,0.0,-0.2679312770541571,0.2679312770541571
12/03/2017,0.0,0.0,-0.299487469021976,0.299487469021976
19/03/2017,0.0,0.0,-0.24345607182264328,0.24345607182264328
26/03/2017,0.0,0.9999999999999999,-0.2379274084695056,1.2379274084695056
02/04/2017,0.0,0.0,0.7482678911934048,-0.7482678911934048
09/04/2017,0.0,0.0,-0.2658635930073075,0.2658635930073075
16/04/2017,0.0,0.9999999999999999,-0.299487469021976,1.299487469021976
23/04/2017,0.0,0.0,0.7358765624528378,-0.7358765624528378
30/04/2017,0.0,0.0,-0.2658635930073075,0.2658635930073075
07/05/2017,0.0,0.9999999999999999,-0.299487469021976,1.299487469021976
14/05/2017,0.0,0.0,0.7358765624528378,-0.7358765624528378
21/05/2017,0.0,0.0,-0.2658635930073075,0.2658635930073075
28/05/2017,0.0,7.0,-0.299487469021976,7.299487469021976
04/06/2017,0.0,0.0,6.598614759613872,-6.598614759613872
11/06/2017,0.0,0.9999999999999999,-0.6912552579899505,1.6912552579899502
18/06/2017,0.0,0.0,-0.07336844804553781,0.07336844804553781
25/06/2017,0.0,-9.0,0.04286369978223927,-9.04286369978224
02/07/2017,0.0,0.0,-9.16866820350945,9.16866820350945
09/07/2017,0.0,0.0,-0.3902924321396835,0.3902924321396835
16/07/2017,0.0,0.0,-0.4358473023821786,0.4358473023821786
23/07/2017,0.0,0.0,0.8775616407331824,-0.8775616407331824
30/07/2017,0.0,0.0,-0.2379274084695056,0.2379274084695056
