Date,Searches,Observed,Predicted,error
31/01/2016,0.89,82.0,79.18861695220947,2.811383047790528
07/02/2016,0.61,125.0,72.16100526313782,52.838994736862176
14/02/2016,0.46,95.99999999999999,102.96912329387665,-6.969123293876663
21/02/2016,1.0,107.99999999999999,95.58117669582367,12.418823304176314
28/02/2016,0.56,136.0,108.1697223714447,27.830277628555294
06/03/2016,0.0,149.0,115.81323875740051,33.18676124259949
13/03/2016,0.31,134.0,124.50450153335571,9.495498466644293
20/03/2016,0.36,58.0,125.61926768737793,-67.61926768737793
27/03/2016,0.17,153.0,87.99793594669342,65.00206405330658
03/04/2016,0.52,158.0,125.26322944007873,32.73677055992127
10/04/2016,0.66,214.0,115.46859482177734,98.53140517822266
17/04/2016,1.0,158.0,154.37530145843505,3.6246985415649533
24/04/2016,0.7,197.0,135.36597277267455,61.63402722732545
01/05/2016,0.39,205.0,142.93444714653015,62.06555285346985
08/05/2016,1.0,293.0,151.56926864830018,141.43073135169982
15/05/2016,1.0,276.0,178.40034359764098,97.59965640235902
22/05/2016,0.5,182.99999999999997,178.67924589012145,4.320754109878521
29/05/2016,0.15,119.0,170.07025874656676,-51.070258746566765
05/06/2016,0.87,243.0,112.43172522247315,130.56827477752685
12/06/2016,0.32,167.0,151.0961191761017,15.903880823898305
19/06/2016,0.57,132.0,139.53138231803894,-7.531382318038936
26/06/2016,1.0,85.0,124.392462000885,-39.392462000885004
03/07/2016,0.0,82.0,104.2785513370514,-22.278551337051397
10/07/2016,0.0,41.0,95.78736886695862,-54.787368866958616
17/07/2016,0.0,58.99999999999999,58.451139664726256,0.5488603352737371
24/07/2016,1.0,23.0,65.37632492198944,-42.376324921989436
31/07/2016,1.0,11.0,30.27021609937668,-19.27021609937668
07/08/2016,0.0,11.999999999999998,21.61747201159477,-9.617472011594772
14/08/2016,1.0,10.0,18.588289833488464,-8.588289833488464
21/08/2016,0.0,11.999999999999998,10.900685075683594,1.0993149243164044
28/08/2016,0.0,7.0,9.530707755441666,-2.530707755441666
04/09/2016,1.0,11.0,8.111882252812386,2.8881177471876143
11/09/2016,0.0,8.0,9.152519945230484,-1.152519945230484
18/09/2016,0.0,4.0,7.882072889270782,-3.8820728892707823
25/09/2016,0.0,8.0,4.256096215937138,3.743903784062862
02/10/2016,0.0,2.0,5.902671131966114,-3.9026711319661143
09/10/2016,0.0,2.0,3.095068502153158,-1.095068502153158
16/10/2016,0.0,4.0,1.0343006263256074,2.9656993736743926
23/10/2016,0.0,11.999999999999998,3.59716626503706,8.402833734962938
30/10/2016,0.0,4.0,9.973147484126091,-5.973147484126091
06/11/2016,0.0,0.0,-0.8508525695127249,0.8508525695127249
13/11/2016,0.0,0.0,-2.90751573548913,2.90751573548913
20/11/2016,0.0,0.0,-0.18420342232264578,0.18420342232264578
27/11/2016,0.0,4.0,0.1643124005586654,3.8356875994413344
04/12/2016,1.0,11.0,3.847855568754673,7.152144431245327
11/12/2016,0.0,7.0,8.287756444878578,-1.2877564448785783
18/12/2016,0.0,4.0,1.4407958609265088,2.559204139073491
25/12/2016,0.0,2.0,3.558443408950567,-1.5584434089505672
01/01/2017,0.0,0.0,1.2974432167071104,-1.2974432167071104
08/01/2017,0.0,2.9999999999999996,0.867635554394126,2.1323644456058735
15/01/2017,0.0,2.0,2.8715277946436406,-0.8715277946436406
22/01/2017,0.0,1.0,1.8054364608681202,-0.8054364608681202
29/01/2017,0.0,4.0,-0.24171414811402558,4.241714148114026
05/02/2017,0.96,2.9999999999999996,3.85231836915493,-0.8523183691549305
12/02/2017,0.0,0.0,1.9011610437464714,-1.9011610437464714
19/02/2017,0.0,2.0,-1.292624025386572,3.292624025386572
26/02/2017,0.0,1.0,1.779844937121868,-0.7798449371218681
05/03/2017,0.0,1.0,0.7121357691538334,0.28786423084616664
12/03/2017,0.0,1.0,0.4373453302769363,0.5626546697230637
19/03/2017,0.0,2.0,0.9629937610328198,1.0370062389671801
26/03/2017,0.0,1.0,1.7745858606147766,-0.7745858606147766
02/04/2017,0.0,0.0,0.6609402400121093,-0.6609402400121093
09/04/2017,0.0,1.0,-0.33084395867854355,1.3308439586785434
16/04/2017,0.0,0.0,1.0091036289215087,-1.0091036289215087
23/04/2017,1.0,1.0,-0.05158738653548062,1.0515873865354806
30/04/2017,0.0,2.9999999999999996,0.6834601626688241,2.3165398373311756
07/05/2017,0.0,0.0,2.653197724219561,-2.653197724219561
14/05/2017,0.0,1.0,0.0681022084947303,0.9318977915052697
21/05/2017,0.0,5.0,0.5278006123185158,4.472199387681484
28/05/2017,0.0,-2.0,4.637444061050415,-6.637444061050415
04/06/2017,0.0,2.0,-3.4268581449353697,5.42685814493537
11/06/2017,0.0,0.0,1.616671221487522,-1.616671221487522
18/06/2017,0.0,0.0,-0.1887935753799975,0.1887935753799975
25/06/2017,0.0,-2.9999999999999996,-0.3680953611055017,-2.6319046388944978
02/07/2017,0.0,1.0,-2.677667280484438,3.677667280484438
09/07/2017,0.0,2.9999999999999996,0.8244199950626493,2.17558000493735
16/07/2017,0.0,1.0,3.028792113289833,-2.028792113289833
23/07/2017,0.0,0.0,-0.0688058548303321,0.0688058548303321
30/07/2017,0.0,1.0,-0.5667268396171927,1.5667268396171927
06/08/2017,0.0,1.0,1.0772495032709837,-0.07724950327098368
13/08/2017,0.0,1.0,0.9081203944432735,0.09187960555672647
20/08/2017,0.0,2.9999999999999996,0.6996193837696314,2.300380616230368
27/08/2017,0.0,1.0,2.724901240390539,-1.724901240390539
03/09/2017,0.0,2.0,0.4310109464111924,1.5689890535888076
