Date,Searches,Observed,Predicted,error
31/01/2016,0.45,834.0,511.1613846005249,322.8386153994751
07/02/2016,1.0,572.0,392.2362287263489,179.76377127365112
14/02/2016,0.61,453.00000000000006,535.8206155838012,-82.82061558380116
21/02/2016,0.41,416.0,400.6623719874573,15.337628012542723
28/02/2016,0.44,290.0,410.9361998864746,-120.93619988647458
06/03/2016,0.12,264.0,330.4817429940033,-66.4817429940033
13/03/2016,0.58,197.0,305.6863023714447,-108.6863023714447
20/03/2016,0.26,118.0,242.5330026737213,-124.53300267372131
27/03/2016,0.2,117.0,170.7580667243576,-53.758066724357604
03/04/2016,0.2,112.0,140.88914743061065,-28.88914743061065
10/04/2016,0.53,85.0,114.48482956165314,-29.484829561653143
17/04/2016,0.2,73.0,94.0180207042694,-21.018020704269404
24/04/2016,0.42,55.00000000000001,74.8587770277977,-19.858777027797693
01/05/2016,0.31,62.0,61.80779449357986,0.19220550642013734
08/05/2016,0.0,73.0,59.86570032035828,13.134299679641721
15/05/2016,0.0,111.0,70.01065328414917,40.98934671585083
22/05/2016,0.0,-26.0,91.88416697095872,-117.88416697095872
29/05/2016,0.0,36.0,-24.910287660951614,60.91028766095161
05/06/2016,0.13,28.0,47.54574329036713,-19.545743290367128
12/06/2016,0.29,25.0,20.037102301812173,4.9628976981878274
19/06/2016,0.0,18.0,8.311232209250926,9.688767790749074
26/06/2016,0.0,16.0,17.438067540555,-1.438067540555
03/07/2016,0.02,17.0,15.372549901337624,1.6274500986623757
10/07/2016,0.0,21.0,17.651372793807983,3.348627206192017
17/07/2016,1.0,20.0,20.07216791399479,-0.0721679139947895
24/07/2016,0.42,7.0,17.09619021147728,-10.096190211477278
31/07/2016,0.14,10.0,4.548684932392836,5.451315067607164
07/08/2016,0.0,7.0,10.198180503640176,-3.1981805036401756
14/08/2016,0.0,6.000000000000001,2.537652904096246,3.462347095903755
21/08/2016,1.0,6.000000000000001,4.794180698462725,1.205819301537276
28/08/2016,0.83,4.0,4.234119670655727,-0.23411967065572714
04/09/2016,0.0,10.0,1.7494485773032904,8.25055142269671
11/09/2016,1.0,30.000000000000004,8.91786372076273,21.082136279237275
18/09/2016,0.0,31.0,22.00443842953205,8.995561570467949
25/09/2016,0.0,25.0,4.451252309597731,20.54874769040227
02/10/2016,0.0,1.0,23.090519776711464,-22.090519776711464
09/10/2016,0.0,3.0000000000000004,2.1756941038143633,0.8243058961856371
16/10/2016,0.0,1.0,2.680301575169563,-1.6803015751695631
23/10/2016,0.0,36.0,1.4173998962068557,34.58260010379315
30/10/2016,0.0,7.0,32.2488077451992,-25.2488077451992
06/11/2016,1.0,4.0,-8.384994304852485,12.384994304852485
13/11/2016,1.0,9.0,-3.2854583678901195,12.285458367890119
20/11/2016,0.0,4.0,8.768220890381336,-4.768220890381336
27/11/2016,0.99,11.0,3.818703604785204,7.181296395214796
04/12/2016,0.0,9.0,9.076819477746486,-0.07681947774648634
11/12/2016,0.0,31.0,6.743865285439491,24.25613471456051
18/12/2016,0.0,8.0,28.412118766012192,-20.412118766012192
25/12/2016,0.18,26.0,-3.47827759172678,29.47827759172678
01/01/2017,1.0,4.0,20.577042796435357,-16.577042796435357
08/01/2017,0.03,3.0000000000000004,8.317862765197754,-5.317862765197754
15/01/2017,0.0,2.0,1.1301444647806882,0.8698555352193118
22/01/2017,0.0,1.0,-1.1030236634770036,2.1030236634770034
29/01/2017,0.0,4.0,0.2779767700956017,3.7220232299043983
05/02/2017,0.0,3.0000000000000004,3.641129566081762,-0.6411295660817617
12/02/2017,0.51,3.0000000000000004,2.4812162591433524,0.518783740856648
19/02/2017,0.0,1.0,1.430761588396132,-0.430761588396132
26/02/2017,0.0,0.0,0.4264262957164645,-0.4264262957164645
05/03/2017,0.0,0.0,0.5637267881022394,-0.5637267881022394
12/03/2017,0.0,2.0,-0.27085385252200067,2.270853852522001
19/03/2017,0.0,1.0,1.7897560662442447,-0.7897560662442447
26/03/2017,0.0,0.0,0.7459557844138145,-0.7459557844138145
02/04/2017,0.0,0.0,-0.3971622909279168,0.3971622909279168
09/04/2017,0.0,2.0,-0.16200880775786936,2.162008807757869
16/04/2017,0.69,1.0,1.7897560662442447,-0.7897560662442447
23/04/2017,0.0,0.0,0.6073673221945762,-0.6073673221945762
30/04/2017,0.53,1.0,-0.8706027335608005,1.8706027335608004
07/05/2017,0.0,1.0,1.1396974418747425,-0.13969744187474253
14/05/2017,0.0,1.0,0.24166022812850774,0.7583397718714923
21/05/2017,0.0,5.0,1.128681361335814,3.871318638664186
28/05/2017,1.0,-4.0,4.289979678190947,-8.289979678190946
04/06/2017,0.0,0.0,-5.244267626818418,5.244267626818418
11/06/2017,0.0,1.0,-0.6348369280478359,1.6348369280478359
18/06/2017,0.0,2.0,-0.8159414297711849,2.815941429771185
25/06/2017,0.0,-3.0000000000000004,1.2836516778802871,-4.283651677880288
02/07/2017,0.0,1.0,-3.3085414166760443,4.308541416676045
09/07/2017,0.0,2.0,0.8108587262779474,1.1891412737220526
16/07/2017,0.0,2.0,1.766080032516122,0.2339199674838781
23/07/2017,0.0,0.0,1.7390580907160045,-1.7390580907160045
30/07/2017,0.0,-2.0,-0.437012006162405,-1.562987993837595
06/08/2017,0.0,0.0,-2.1512524897009135,2.1512524897009135
13/08/2017,0.0,1.0,-0.13176072501279415,1.1317607250127941
20/08/2017,0.0,0.0,0.8834648798164725,-0.8834648798164725
27/08/2017,0.0,-1.0,-0.10741566884353757,-0.8925843311564624
03/09/2017,0.0,1.0,-1.2116448762145637,2.2116448762145637
