Date,Searches,Observed,Predicted,error
31/01/2016,0.66,126.0,77.93601622581483,48.063983774185175
07/02/2016,0.88,179.0,49.28439892450333,129.71560107549666
14/02/2016,0.55,213.0,171.9131599911499,41.08684000885009
21/02/2016,0.55,165.0,178.88236564147948,-13.882365641479481
28/02/2016,0.3,218.0,169.77863219795228,48.22136780204772
06/03/2016,0.23,218.0,213.2474985345459,4.752501465454088
13/03/2016,0.75,144.0,208.5165061758423,-64.5165061758423
20/03/2016,0.4,201.00000000000003,172.11416867713928,28.885831322860753
27/03/2016,0.15,235.00000000000003,211.63691712562562,23.363082874374413
03/04/2016,1.0,245.00000000000003,213.35059730690003,31.6494026931
10/04/2016,0.5,210.0,228.24614218650817,-18.246142186508166
17/04/2016,0.08,183.00000000000003,226.10041159233094,-43.100411592330914
24/04/2016,0.64,185.00000000000003,210.51108146514892,-25.51108146514889
01/05/2016,0.41,153.00000000000003,198.41907878486634,-45.419078784866315
08/05/2016,0.49,195.00000000000003,171.6645348171997,23.335465182800334
15/05/2016,0.67,202.00000000000003,197.1610280706024,4.838971929397616
22/05/2016,0.28,92.00000000000001,193.14897683990478,-101.14897683990476
29/05/2016,0.25,156.00000000000003,126.19667441055297,29.803325589447056
05/06/2016,0.2,105.0,168.694362412796,-63.69436241279601
12/06/2016,0.0,96.00000000000001,106.169485771904,-10.169485771903979
19/06/2016,0.1,56.00000000000001,104.82722153079986,-48.827221530799854
26/06/2016,0.0,65.0,66.78020375391006,-1.7802037539100581
03/07/2016,0.03,114.00000000000001,64.40576000192642,49.59423999807359
10/07/2016,0.26,46.00000000000001,102.67086569412231,-56.670865694122305
17/07/2016,0.87,29.000000000000004,34.92887580684662,-5.928875806846616
24/07/2016,0.73,36.0,38.633235049591065,-2.6332350495910646
31/07/2016,0.12,45.0,47.42323506011963,-2.42323506011963
07/08/2016,0.75,38.00000000000001,45.95604400318146,-7.956044003181454
14/08/2016,0.0,25.000000000000004,35.24436941806793,-10.24436941806793
21/08/2016,0.0,24.000000000000004,18.948181052970885,5.051818947029119
28/08/2016,0.87,22.0,27.444162543354036,-5.444162543354036
04/09/2016,0.0,23.000000000000004,21.78902390408516,1.2109760959148446
11/09/2016,0.92,32.0,18.54202451189041,13.45797548810959
18/09/2016,0.0,55.0,31.937352073898314,23.062647926101686
25/09/2016,0.0,9.0,51.18668403585434,-42.18668403585434
02/10/2016,1.0,5.000000000000001,-0.28765454407043756,5.287654544070438
09/10/2016,0.0,5.000000000000001,2.218232805007696,2.781767194992305
16/10/2016,0.0,-11.0,9.337374183597564,-20.337374183597564
23/10/2016,0.0,19.000000000000004,-7.697920580458641,26.697920580458643
30/10/2016,0.0,5.000000000000001,16.319898057432173,-11.319898057432173
06/11/2016,0.0,5.000000000000001,3.787411922879219,1.212588077120782
13/11/2016,0.0,10.000000000000002,-5.521625224852562,15.521625224852563
20/11/2016,0.22,6.000000000000001,9.198486266665459,-3.1984862666654577
27/11/2016,0.0,7.000000000000001,3.546362047197819,3.453637952802182
04/12/2016,0.0,2.0,5.081219122164249,-3.0812191221642493
11/12/2016,0.0,10.000000000000002,2.575784763288498,7.424215236711504
18/12/2016,0.0,3.0000000000000004,9.2192147717309,-6.2192147717309005
25/12/2016,0.0,3.0000000000000004,2.4520460104572774,0.547953989542723
01/01/2017,0.51,0.0,0.6153896340313554,-0.6153896340313554
08/01/2017,0.0,4.0,0.07178109085878358,3.9282189091412163
15/01/2017,0.0,2.0,3.5227715335965155,-1.5227715335965155
22/01/2017,0.0,0.0,2.1445283500510453,-2.1445283500510453
29/01/2017,0.0,1.0,-1.132676834934354,2.1326768349343537
05/02/2017,0.0,1.0,0.9895325039562582,0.010467496043741753
12/02/2017,0.0,3.0000000000000004,0.845785690100193,2.1542143098998077
19/02/2017,0.0,3.0000000000000004,2.6806735085487365,0.3193264914512639
26/02/2017,0.0,2.0,2.5189362207663057,-0.5189362207663057
05/03/2017,0.82,6.000000000000001,1.1965799849832057,4.803420015016795
12/03/2017,0.0,2.0,4.699006906551123,-2.699006906551123
19/03/2017,0.0,2.0,0.8597190735480189,1.140280926451981
26/03/2017,0.0,0.0,2.593633211115599,-2.593633211115599
02/04/2017,0.0,0.0,-0.0521247557140328,0.0521247557140328
09/04/2017,1.0,5.000000000000001,-0.17309133617259562,5.173091336172597
16/04/2017,0.0,-3.0000000000000004,4.5158735981988904,-7.5158735981988904
23/04/2017,0.0,1.0,-4.268827542471886,5.268827542471886
30/04/2017,0.0,0.0,1.4276672633838654,-1.4276672633838654
07/05/2017,0.0,0.0,-1.189288452425599,1.189288452425599
14/05/2017,0.0,3.0000000000000004,-0.05035673490041867,3.050356734900419
21/05/2017,1.0,6.000000000000001,2.78728490218997,3.212715097810031
28/05/2017,0.0,-2.0,5.496243592395783,-7.496243592395783
04/06/2017,0.0,1.0,-4.218457051702738,5.218457051702738
11/06/2017,0.0,1.0,1.704598819054365,-0.704598819054365
18/06/2017,0.0,1.0,-0.17101249449953437,1.1710124944995344
25/06/2017,0.0,2.0,0.7805161386787891,1.219483861321211
02/07/2017,0.0,0.0,1.7188481264173985,-1.7188481264173985
09/07/2017,0.0,3.0000000000000004,-0.30046430626168846,3.3004643062616887
16/07/2017,0.0,0.0,2.6640798752748966,-2.6640798752748966
23/07/2017,0.0,0.0,-0.20986531679593026,0.20986531679593026
30/07/2017,0.58,-1.0,-0.43871622129693627,-0.5612837787030638
06/08/2017,0.0,2.0,-1.330799160963893,3.3307991609638927
13/08/2017,0.0,6.000000000000001,1.601467530387044,4.398532469612957
