Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
01/02/2016,79,4182.048992,3908.0055805729676,-274.0434114270324,3917.329395,-264.7195969999998
08/02/2016,66,4396.956837,4162.85607139,-234.10076561000005,4182.048992,-214.90784499999972
15/02/2016,74,4312.994171,4363.758871961517,50.76470096151661,4396.956837,83.96266599999944
22/02/2016,63,4179.219754,4231.2264633179475,52.00670931794775,4312.994171,133.77441700000054
29/02/2016,77,4034.2968909999995,3994.3402529594423,-39.95663804055721,4179.219754,144.92286300000023
07/03/2016,86,3822.483356,3791.857039600754,-30.626316399246207,4034.2968909999995,211.81353499999932
14/03/2016,73,3599.5213750000003,3568.7225889343263,-30.798786065673994,3822.483356,222.96198099999992
21/03/2016,100,3479.478625,3329.879358141022,-149.59926685897835,3599.5213750000003,120.04275000000007
28/03/2016,75,3462.355104999999,3212.9023441217805,-249.45276087821867,3479.478625,17.123520000001008
04/04/2016,81,3383.709945000001,3239.615976001129,-144.0939689988718,3462.355104999999,78.64515999999821
11/04/2016,74,2935.93495,3204.828718022995,268.8937680229951,3383.709945000001,447.7749950000011
18/04/2016,72,2426.6383149999997,2725.6932258260344,299.05491082603476,2935.93495,509.29663500000015
25/04/2016,63,1917.3416799999998,2101.872473629761,184.5307936297611,2426.6383149999997,509.2966349999999
02/05/2016,54,1624.8516819999998,1535.4550499292375,-89.39663207076228,1917.3416799999998,292.489998
09/05/2016,44,1549.168323,1270.509337600937,-278.6589853990631,1624.8516819999998,75.68335899999965
16/05/2016,76,1473.484964,1292.2544431417657,-181.23052085823429,1549.168323,75.68335900000011
23/05/2016,40,1397.801605,1321.1970278619385,-76.60457713806159,1473.484964,75.68335899999988
30/05/2016,48,1322.118246,1281.6167918179513,-40.50145418204875,1397.801605,75.68335900000011
06/06/2016,27,1042.917176,1208.7551703309823,165.83799433098238,1322.118246,279.2010700000001
13/06/2016,29,560.1983946,915.4781033490563,355.2797087490562,1042.917176,482.7187813999999
20/06/2016,39,77.479613,361.948370333662,284.468757333662,560.1983946,482.71878160000006
27/06/2016,40,-405.23916859999997,37.947585288758276,443.18675388875823,77.479613,482.71878159999994
04/07/2016,28,-887.9579501000001,1.2444019543966278,889.2023520543967,-405.23916859999997,482.7187815000001
11/07/2016,39,-1370.6767320000004,1.2444019543966278,1371.921133954397,-887.9579501000001,482.7187819000003
18/07/2016,40,-1088.038098,1.2444019543966278,1089.2824999543966,-1370.6767320000004,-282.63863400000037
25/07/2016,36,-40.04204986,1.2444019543966278,41.28645181439663,-1088.038098,-1047.99604814
01/08/2016,38,1007.953999,251.36908236736775,-756.5849166326323,-40.04204986,-1047.99604886
08/08/2016,29,2055.950047,1468.0856498775863,-587.8643971224135,1007.953999,-1047.996048
15/08/2016,35,1853.0499530000002,2596.2725338848877,743.2225808848875,2055.950047,202.90009399999963
22/08/2016,16,399.25371670000004,2232.902916125717,1833.6491994257171,1853.0499530000002,1453.7962363000001
29/08/2016,20,-247.25371669999998,286.78516908652307,534.038885786523,399.25371670000004,646.5074334000001
05/09/2016,27,-86.47234738,1.2444019543966278,87.71674933439662,-247.25371669999998,-160.78136931999998
12/09/2016,56,74.30902197,1.2444019543966278,-73.06462001560338,-86.47234738,-160.78136935
19/09/2016,23,129.8906847,2.765232833446562,-127.12545186655345,74.30902197,-55.581662730000005
26/09/2016,36,80.27264073,199.43250406573773,119.15986333573773,129.8906847,49.61804397
03/10/2016,14,30.654596790000003,97.34694826832533,66.69235147832534,80.27264073,49.61804394000001
10/10/2016,15,36.34540321,5.975684228311181,-30.36971898168882,30.654596790000003,-5.690806419999998
17/10/2016,43,97.34505999000001,7.788221887520254,-89.55683810247976,36.34540321,-60.99965678000001
24/10/2016,40,107.65494000000001,74.1212570759666,-33.533682924033414,97.34505999000001,-10.30988001
31/10/2016,24,67.27504325,108.29282552728891,41.017782277288916,107.65494000000001,40.379896750000015
07/11/2016,27,59.72495675,55.19676762635469,-4.528189123645305,67.27504325,7.550086499999999
14/11/2016,43,79.0,28.48281436690867,-50.51718563309133,59.72495675,-19.275043250000003
21/11/2016,33,65.0,51.898032620506285,-13.101967379493715,79.0,14.0
28/11/2016,26,62.0,49.175101130948065,-12.824898869051935,65.0,3.0
05/12/2016,33,64.0,41.188314924027324,-22.811685075972676,62.0,-2.0
12/12/2016,37,60.00000000000001,42.31198181869387,-17.688018181306134,64.0,3.999999999999993
19/12/2016,33,41.0,41.151478287451866,0.15147828745186587,60.00000000000001,19.000000000000007
26/12/2016,51,22.0,20.42984877313614,-1.5701512268638602,41.0,19.0
02/01/2017,17,13.35814044,3.657478653574288,-9.700661786425712,22.0,8.64185956
09/01/2017,41,4.619380146,1.2444019543966278,-3.3749781916033723,13.35814044,8.738760293999999
16/01/2017,20,-4.119380146,1.2444019543966278,5.363782100396628,4.619380146,8.738760292
23/01/2017,15,-12.858140440000001,1.2444019543966278,14.102542394396629,-4.119380146,8.738760294000002
30/01/2017,33,-21.596900730000005,1.2444019543966278,22.841302684396634,-12.858140440000001,8.738760290000004
06/02/2017,79,-20.33488513,1.2444019543966278,21.57928708439663,-21.596900730000005,-1.2620156000000051
13/02/2017,67,40.93178585999999,1.2444019543966278,-39.68738390560336,-20.33488513,-61.266670989999994
20/02/2017,29,112.19923270000001,31.599737925171254,-80.59949477482876,40.93178585999999,-71.26744684000002
27/02/2017,46,166.0888975,119.86777069385766,-46.22112680614234,112.19923270000001,-53.88966479999999
06/03/2017,17,115.71186969999998,181.24452312896253,65.53265342896255,166.0888975,50.37702780000002
13/03/2017,16,47.957059890000004,114.98950981025457,67.03244992025458,115.71186969999998,67.75480980999998
20/03/2017,20,65.04294011,14.533555394124985,-50.509384715875015,47.957059890000004,-17.08588022
27/03/2017,12,166.9695104,20.483146797252,-146.48636360274799,65.04294011,-101.92657028999999
03/04/2017,13,244.26405380000003,142.6680592728114,-101.59599452718862,166.9695104,-77.29454340000004
10/04/2017,11,173.76643570000002,260.7924450830412,87.02600938304116,244.26405380000003,70.49761810000001
17/04/2017,17,78.63679075,179.7780732190752,101.1412824690752,173.76643570000002,95.12964495000001
24/04/2017,18,-16.492854239999996,35.79198932362497,52.28484356362496,78.63679075,95.12964499
01/05/2017,13,-47.564822500000005,1.2444019543966278,48.809224454396634,-16.492854239999996,31.07196826000001
08/05/2017,10,-14.57911401,1.2444019543966278,15.823515964396627,-47.564822500000005,-32.98570849000001
15/05/2017,9,18.40659447,1.2444019543966278,-17.162192515603373,-14.57911401,-32.98570848
22/05/2017,22,51.39230295,16.198653082585334,-35.19364986741466,18.40659447,-32.98570848
29/05/2017,20,84.37801144,57.245882143911125,-27.13212929608887,51.39230295,-32.98570848999999
05/06/2017,15,90.7831428,85.95047119980335,-4.832671600196647,84.37801144,-6.405131359999999
12/06/2017,5,70.60769705,86.96802536204338,16.36032831204338,90.7831428,20.175445749999994
19/06/2017,12,50.43225129,55.372101645623445,4.939850355623442,70.60769705,20.175445759999995
26/06/2017,16,30.256805540000002,24.013697751634716,-6.243107788365286,50.43225129,20.17544575
03/07/2017,19,10.08135978,7.733662010541856,-2.3476977694581436,30.256805540000002,20.175445760000002
