Date,Searches,Observed,NN-Prediction,NNError,Naive-Prediction,NaiveError
31/01/2016,44,636.0,138.46694191547155,-497.5330580845284,412.99999999999994,-223.00000000000006
07/02/2016,62,854.9999999999999,325.8861414816761,-529.1138585183238,636.0,-218.9999999999999
14/02/2016,51,881.0,507.41203060479165,-373.58796939520835,854.9999999999999,-26.000000000000114
21/02/2016,58,980.0,670.4163665993881,-309.5836334006119,881.0,-99.0
28/02/2016,30,1243.0,773.8165401502037,-469.18345984979635,980.0,-263.0
06/03/2016,26,1257.0,922.4552410557937,-334.54475894420625,1243.0,-14.0
13/03/2016,77,1044.0,1018.5662353019906,-25.43376469800944,1257.0,213.0
20/03/2016,30,952.0,1006.1309506680298,54.130950668029755,1044.0,92.0
27/03/2016,46,1212.0,958.3060396813393,-253.69396031866074,952.0,-260.0
03/04/2016,56,1525.0,987.949007229824,-537.050992770176,1212.0,-313.0
10/04/2016,70,1531.0,1116.3362530230331,-414.6637469769669,1525.0,-6.0
17/04/2016,50,1472.0,1228.9310982592774,-243.0689017407226,1531.0,59.0
24/04/2016,57,1247.0,1294.8543591601945,47.85435916019446,1472.0,225.0
01/05/2016,28,1077.0,1253.9160586652756,176.9160586652756,1247.0,170.0
08/05/2016,47,1164.0,1128.8619066560746,-35.13809334392545,1077.0,-87.0
15/05/2016,43,1260.0,1068.4956792497444,-191.5043207502556,1164.0,-96.0
22/05/2016,23,786.0,1065.9520603048325,279.95206030483246,1260.0,474.0
29/05/2016,22,949.0,927.6038981874466,-21.39610181255341,786.0,-163.0
05/06/2016,36,858.9999999999999,873.5746758510209,14.57467585102097,949.0,90.00000000000011
12/06/2016,27,809.0,837.9034713122559,28.903471312255874,858.9999999999999,49.999999999999886
19/06/2016,16,730.0,748.5538732582284,18.55387325822835,809.0,79.0
26/06/2016,31,519.0,720.9310092115879,201.93100921158793,730.0,211.0
03/07/2016,4,506.99999999999994,610.5385893526459,103.53858935264594,519.0,12.000000000000057
10/07/2016,31,301.0,528.8743159137153,227.87431591371535,506.99999999999994,205.99999999999994
17/07/2016,57,268.0,419.6057009931946,151.6057009931946,301.0,33.0
24/07/2016,47,319.0,317.40604043819906,-1.5939595618009434,268.0,-51.0
31/07/2016,16,198.0,292.5323474122763,94.5323474122763,319.0,121.0
07/08/2016,39,216.0,232.28079712186815,16.280797121868147,198.0,-18.0
14/08/2016,22,144.0,206.375274032197,62.37527403219701,216.0,72.0
21/08/2016,33,110.0,179.51027327361106,69.51027327361106,144.0,34.0
28/08/2016,28,80.0,132.22757628140448,52.22757628140448,110.0,30.0
04/09/2016,31,188.0,106.8531470476985,-81.1468529523015,80.0,-108.0
11/09/2016,43,25.0,116.21070511425972,91.21070511425972,188.0,163.0
18/09/2016,33,106.0,84.87125099320889,-21.12874900679111,25.0,-81.0
25/09/2016,30,108.0,75.88732298139095,-32.11267701860905,106.0,-2.0
02/10/2016,15,72.0,92.51232603633642,20.512326036336418,108.0,36.0
09/10/2016,34,34.0,68.4359722402525,34.4359722402525,72.0,38.0
16/10/2016,51,72.0,59.170180064554216,-12.829819935445784,34.0,-38.0
23/10/2016,15,91.0,55.672742512317896,-35.327257487682104,72.0,-19.0
30/10/2016,8,46.0,61.32310927634239,15.323109276342393,91.0,45.0
06/11/2016,54,41.0,51.87965886389256,10.879658863892558,46.0,5.0
13/11/2016,22,37.0,46.182265243055824,9.182265243055824,41.0,4.0
20/11/2016,10,-29.0,40.41145231004,69.41145231004,37.0,66.0
27/11/2016,43,96.0,13.02549616005838,-82.97450383994162,-29.0,-125.0
04/12/2016,13,30.0,32.28136340099513,2.281363400995133,96.0,66.0
11/12/2016,11,85.0,35.21309552863717,-49.78690447136283,30.0,-55.0
18/12/2016,21,26.0,41.848512980425355,15.848512980425355,85.0,59.0
25/12/2016,4,20.0,47.400893835453985,27.400893835453985,26.0,6.0
01/01/2017,5,12.0,26.57613288728535,14.57613288728535,20.0,8.0
08/01/2017,0,15.0,23.429397666011454,8.429397666011454,12.0,-3.0
15/01/2017,4,34.0,11.422107750143708,-22.57789224985629,15.0,-19.0
22/01/2017,2,44.0,16.182197984215914,-27.817802015784086,34.0,-10.0
29/01/2017,4,57.0,23.93488000611007,-33.06511999388993,44.0,-13.0
05/02/2017,2,52.0,34.02617747961163,-17.973822520388367,57.0,5.0
12/02/2017,18,45.0,40.315814719119075,-4.684185280880925,52.0,7.0
19/02/2017,15,35.0,40.0044590899533,5.004459089953301,45.0,10.0
26/02/2017,9,91.0,36.076347152218815,-54.923652847781185,35.0,-56.0
05/03/2017,0,17.0,49.49605552251339,32.49605552251339,91.0,74.0
12/03/2017,39,29.0,39.014478034147025,10.014478034147025,17.0,-12.0
19/03/2017,38,26.0,28.599349147983194,2.599349147983194,29.0,3.0
26/03/2017,0,29.0,29.752961777191757,0.7529617771917572,26.0,-3.0
02/04/2017,23,0.0,19.579935135278703,19.579935135278703,29.0,29.0
09/04/2017,0,55.0,13.05279192044586,-41.947208079554144,0.0,-55.0
16/04/2017,33,-13.0,22.288996388314665,35.288996388314665,55.0,68.0
23/04/2017,14,28.0,13.180864623606801,-14.819135376393199,-13.0,-41.0
30/04/2017,12,22.0,10.707238756305575,-11.292761243694425,28.0,6.0
07/05/2017,42,20.0,18.37124564789444,-1.6287543521055596,22.0,2.0
14/05/2017,6,25.0,11.314273479104042,-13.685726520895958,20.0,-5.0
21/05/2017,33,11.0,17.26847245513618,6.26847245513618,25.0,14.0
28/05/2017,38,31.0,13.026215229351818,-17.97378477064818,11.0,-20.0
04/06/2017,6,16.0,15.926447172324657,-0.07355282767534277,31.0,15.0
11/06/2017,0,18.0,15.494815860959887,-2.5051841390401126,16.0,-2.0
18/06/2017,6,9.0,12.672473008890748,3.672473008890748,18.0,9.0
25/06/2017,0,8.0,11.490444081103206,3.490444081103206,9.0,1.0
02/07/2017,47,17.0,6.610894851562977,-10.389105148437023,8.0,-9.0
09/07/2017,0,18.0,8.090340738350154,-9.909659261649846,17.0,-1.0
16/07/2017,0,15.0,9.434002144410611,-5.565997855589389,18.0,3.0
23/07/2017,7,0.0,9.864695778417587,9.864695778417587,15.0,15.0
30/07/2017,0,27.0,6.198017774800808,-20.801982225199193,0.0,-27.0
06/08/2017,32,20.0,10.152707778522819,-9.847292221477181,27.0,7.0
13/08/2017,17,18.0,12.70183385929495,-5.2981661407050495,20.0,2.0
20/08/2017,0,9.0,11.699001674070358,2.6990016740703577,18.0,9.0
27/08/2017,17,-19.0,11.379840087134987,30.379840087134987,9.0,28.0
03/09/2017,0,-6.0,5.961773264249265,11.961773264249265,-19.0,-13.0
10/09/2017,0,17.0,5.961773264249265,-11.038226735750735,-6.0,-23.0
17/09/2017,48,12.0,5.591098543055207,-6.408901456944793,17.0,5.0
24/09/2017,94,14.0,4.229469341466427,-9.770530658533573,12.0,-2.0
01/10/2017,0,9.0,6.031243882335127,-2.9687561176648734,14.0,5.0
08/10/2017,12,6.0,7.53004414473176,1.53004414473176,9.0,3.0
