Date,Searches,Observed,LSTM-Prediction,LSTMError,Naive-Prediction,NaiveError
29/02/2016,0.77,4034.2968909999995,2987.75347304039,-1046.5434179596095,3917.329395,-116.9674959999993
07/03/2016,0.86,3822.483356,3246.0116093464662,-576.471746653534,4182.048992,359.5656359999998
14/03/2016,0.73,3599.5213750000003,3457.5557284627535,-141.9656465372468,4396.956837,797.4354619999995
21/03/2016,1.0,3479.478625,3446.165659065628,-33.31296593437219,4312.994171,833.5155460000001
28/03/2016,0.75,3462.355104999999,3280.1378108863832,-182.21729411361594,4179.219754,716.8646490000006
04/04/2016,0.81,3383.709945000001,3072.396121567154,-311.31382343284713,4034.2968909999995,650.5869459999985
11/04/2016,0.74,2935.93495,2860.5280114517213,-75.4069385482785,3822.483356,886.5484060000003
18/04/2016,0.72,2426.6383149999997,2625.019081728363,198.38076672836314,3599.5213750000003,1172.8830600000006
25/04/2016,0.63,1917.3416799999998,2488.9431809760285,571.6015009760288,3479.478625,1562.1369450000004
02/05/2016,0.54,1624.8516819999998,2481.0207081583403,856.1690261583406,3462.355104999999,1837.5034229999994
09/05/2016,0.44,1549.168323,2442.135410485306,892.9670874853057,3383.709945000001,1834.5416220000009
16/05/2016,0.76,1473.484964,2010.6029973931122,537.1180333931122,2935.93495,1462.4499859999999
23/05/2016,0.4,1397.801605,1396.415715756569,-1.3858892434311656,2426.6383149999997,1028.8367099999996
30/05/2016,0.48,1322.118246,847.5522423785973,-474.56600362140273,1917.3416799999998,595.2234339999998
06/06/2016,0.27,1042.917176,532.1152752769661,-510.8019007230338,1624.8516819999998,581.9345059999998
13/06/2016,0.29,560.1983946,448.3493317250061,-111.84906287499393,1549.168323,988.9699284000001
20/06/2016,0.39,77.479613,435.6096851553822,358.1300721553822,1473.484964,1396.005351
27/06/2016,0.4,-405.23916859999997,401.5579840063858,806.7971526063858,1397.801605,1803.0407736000002
04/07/2016,0.28,-887.9579501000001,344.23206576166154,1232.1900158616615,1322.118246,2210.0761961
11/07/2016,0.39,-1370.6767320000004,198.89902306954383,1569.5757550695441,1042.917176,2413.5939080000003
18/07/2016,0.4,-1088.038098,85.85905973833799,1173.897157738338,560.1983946,1648.2364926
25/07/2016,0.36,-40.04204986,134.0266118424773,174.0686617024773,77.479613,117.52166285999999
01/08/2016,0.38,1007.953999,126.50391593524456,-881.4500830647554,-405.23916859999997,-1413.1931676
08/08/2016,0.29,2055.950047,167.72379835704328,-1888.2262486429565,-887.9579501000001,-2943.9079971
15/08/2016,0.35,1853.0499530000002,237.05462349474908,-1615.995329505251,-1370.6767320000004,-3223.7266850000005
22/08/2016,0.16,399.25371670000004,196.9772398447895,-202.27647685521055,-1088.038098,-1487.2918147
29/08/2016,0.2,-247.25371669999998,53.76552503068924,301.0192417306892,-40.04204986,207.21166684
05/09/2016,0.27,-86.47234738,18.29789168438226,104.77023906438227,1007.953999,1094.42634638
12/09/2016,0.56,74.30902197,843.6672203878593,769.3581984178593,2055.950047,1981.6410250299998
19/09/2016,0.23,129.8906847,1175.4377504560089,1045.5470657560088,1853.0499530000002,1723.1592683000001
26/09/2016,0.36,80.27264073,122.19305784166814,41.92041711166813,399.25371670000004,318.98107597
03/10/2016,0.14,30.654596790000003,190.75159414904118,160.09699735904118,-247.25371669999998,-277.90831349
10/10/2016,0.15,36.34540321,153.12220006976605,116.77679685976605,-86.47234738,-122.81775059
17/10/2016,0.43,97.34505999000001,35.21374431512296,-62.13131567487705,74.30902197,-23.036038020000007
24/10/2016,0.4,107.65494000000001,7.424088272038996,-100.23085172796101,129.8906847,22.235744699999998
31/10/2016,0.24,67.27504325,15.795367149905264,-51.479676100094736,80.27264073,12.99759748000001
07/11/2016,0.27,59.72495675,26.301884183099865,-33.42307256690013,30.654596790000003,-29.070359959999994
14/11/2016,0.43,79.0,25.787240046715738,-53.21275995328426,36.34540321,-42.65459679
21/11/2016,0.33,65.0,17.38983221954584,-47.61016778045416,97.34505999000001,32.34505999000001
28/11/2016,0.26,62.0,15.210058007559777,-46.78994199244022,107.65494000000001,45.65494000000001
05/12/2016,0.33,64.0,20.994780175127982,-43.005219824872015,67.27504325,3.275043249999996
12/12/2016,0.37,60.00000000000001,25.080542652049065,-34.91945734795094,59.72495675,-0.2750432500000102
19/12/2016,0.33,41.0,22.42029772068858,-18.57970227931142,79.0,38.0
26/12/2016,0.51,22.0,20.585369335710407,-1.414630664289593,65.0,43.0
02/01/2017,0.17,13.35814044,21.089450281300543,7.731309841300543,62.0,48.64185956
09/01/2017,0.41,4.619380146,21.517296878235936,16.897916732235934,64.0,59.380619854
16/01/2017,0.2,-4.119380146,20.589648175377548,24.70902832137755,60.00000000000001,64.11938014600001
23/01/2017,0.15,-12.858140440000001,21.26611466469288,34.12425510469288,41.0,53.85814044
30/01/2017,0.33,-21.596900730000005,21.52014943801403,43.11705016801403,22.0,43.59690073
06/02/2017,0.79,-20.33488513,20.990963475058077,41.32584860505808,13.35814044,33.69302557
13/02/2017,0.67,40.93178585999999,20.541874650220574,-20.389911209779417,4.619380146,-36.31240571399999
20/02/2017,0.29,112.19923270000001,19.6625064558509,-92.53672624414911,-4.119380146,-116.31861284600001
27/02/2017,0.46,166.0888975,18.84161075429499,-147.24728674570503,-12.858140440000001,-178.94703794
06/03/2017,0.17,115.71186969999998,19.208875957235694,-96.50299374276429,-21.596900730000005,-137.30877042999998
13/03/2017,0.16,47.957059890000004,21.515002373820543,-26.44205751617946,-20.33488513,-68.29194502
20/03/2017,0.2,65.04294011,19.602301250962316,-45.44063885903769,40.93178585999999,-24.111154250000013
27/03/2017,0.12,166.9695104,15.002624594002068,-151.96688580599792,112.19923270000001,-54.77027769999998
03/04/2017,0.13,244.26405380000003,14.326449588961005,-229.93760421103903,166.0888975,-78.17515630000003
10/04/2017,0.11,173.76643570000002,21.576627630301715,-152.1898080696983,115.71186969999998,-58.05456600000004
