,Predicted,Observed,error
0,9.854488892014826,70.0,-60.14551110798517
1,90.85784998777456,1.0,89.85784998777456
2,32.579388839523475,0.0,32.579388839523475
3,2.799088281012511,0.0,2.799088281012511
4,22.069698721600115,0.0,22.069698721600115
5,13.015135194281692,1.0,12.015135194281692
6,-4.091414721371181,1.0,-5.091414721371181
7,2.9287932075732708,2.0,0.9287932075732708
8,24.539487092519195,0.0,24.539487092519195
9,31.374655299524317,1.0,30.374655299524317
10,-6.25253544680326,0.0,-6.25253544680326
11,27.70013338110902,0.0,27.70013338110902
12,19.33642776280074,1.0,18.33642776280074
13,12.777786100948997,0.0,12.777786100948997
14,-1.7101733432102186,0.0,-1.7101733432102186
15,-7.893570756446367,0.0,-7.893570756446367
16,24.64305856695806,3.0,21.64305856695806
17,23.878789862645483,1.0,22.878789862645483
18,9.297363131281204,0.0,9.297363131281204
19,-0.6955115531228562,0.0,-0.6955115531228562
20,9.841399428537516,0.0,9.841399428537516
21,29.802867771752176,0.0,29.802867771752176
22,11.076293636793194,1.0,10.076293636793194
23,9.373713775311867,0.0,9.373713775311867
24,2.5657664336925197,1.0,1.5657664336925197
25,26.672382188412733,4.0,22.672382188412733
26,10.018381760936196,0.0,10.018381760936196
27,-2.047066617409305,0.0,-2.047066617409305
28,9.180702271499099,2.0,7.180702271499099
29,0.8169966608885765,0.0,0.8169966608885765
30,2.816159571256899,1.0,1.816159571256899
31,12.978299522096048,1.0,11.978299522096048
32,7.331300822871325,1.0,6.331300822871325
33,9.50450619474402,1.0,8.50450619474402
34,10.121953299282048,2.0,8.121953299282048
35,10.665989607071138,1.0,9.665989607071138
36,-9.508608291628807,2.0,-11.508608291628807
37,1.611426091971254,7.0,-5.3885739080287465
38,0.15629949232434104,1.0,-0.843700507675659
39,1.4646044983113788,12.0,-10.53539550168862
40,-13.93499790235646,13.0,-26.93499790235646
41,1.3177829046514584,15.000000000000002,-13.682217095348543
42,-0.8282015963904487,1.0,-1.8282015963904485
43,1.8618192124405508,21.0,-19.13818078755945
44,3.4818434522933313,5.0,-1.5181565477066687
45,-9.392635780004086,8.0,-17.392635780004085
46,-0.3575760854583252,3.0,-3.357576085458325
47,-0.43098688226127546,5.0,-5.4309868822612755
48,0.1864602222767484,3.0,-2.8135397777232516
49,-20.122558285044207,5.0,-25.122558285044207
50,1.3479436346039153,3.0,-1.6520563653960847
51,-3.5614724720180195,3.0,-6.5614724720180195
