,SARIMAX Error,LSTM Error,Naive Error
0,9.009010062579236,13.458979452949464,8
1,-3.760865546793761,1.8368631975376617,-3
2,-18.304441348045106,-26.036876288690863,-19
3,-8.758616699709714,-24.493037265463467,-10
4,-11.979118012297981,-6.440996513649224,-13
5,5.918414600530177,13.497862815641165,5
6,6.756785579574107,14.77391795918345,7
7,7.991992477197647,10.728874080209136,10
8,-56.58260589519392,-59.008745570943354,-56
9,79.26772493471738,40.247639250697496,74
10,-17.186775027641552,5.197941563569902,-12
11,0.7086577950408746,2.580796064786909,3
12,-3.1629984660284087,-3.640737200760245,-3
13,32.300514821781924,22.02290087783098,29
14,-59.10996251865594,-41.72401225054234,-55
15,73.93837683434809,32.62556798534036,68
16,-47.939739637559136,-14.548951012454927,-41
17,9.850895943378047,-5.332228785289821,6
18,1.6775019274407192,10.123432858961523,2
19,-6.600791878184174,-8.816206130293311,-5
20,16.01926044761041,16.234613048601748,14
21,-22.181076256706,-17.81679235159367,-20
22,16.184708944637347,-0.4975437051075709,15
23,-1.6554492656238828,-0.8180080036214008,-2
24,9.403194091975477,8.109207714218645,9
25,0.10506829954146646,1.8488178964027755,1
26,-8.809308053987133,-10.28167072521627,-9
27,-2.3370706871918028,-6.4894518847939375,-1
28,4.9297487310860495,1.8675714435586328,3
29,14.78684551754326,16.58963804468572,15
30,-28.3427896186789,-16.234529180099067,-27
31,9.181813635123852,-7.801236385369897,7
32,0.3191848184499513,4.804720651537477,2
33,9.411821932220557,8.558184681809095,9
34,27.992740757728964,32.44563567476213,28
35,-15.592885048469773,11.894601583373994,-13
36,-21.49229719717425,-16.988542111168663,-23
37,6.624880070681384,-11.399029303664381,5
38,-3.935886217326166,-12.04723486819271,-2
39,3.6641312509705752,-5.663211362698751,5
40,5.243459920754789,-1.2778706903912127,3
41,-6.5449136356710005,-5.919311053812207,-6
42,7.1576246633211555,2.3147407699377087,7
43,2.0988283787287156,3.719011605563536,2
44,-3.8735833364740695,-0.632710171212107,-3
45,-4.067478299002363,-5.042013518372476,-5
46,-57.63911242151308,-61.690588745073825,-58
47,84.35676444742863,20.693028278546635,81
48,-41.31570040104502,-15.675137953841539,-36
49,18.542328415830106,8.506877781573387,16
50,56.3016991095261,62.44331199382901,57
51,-55.98250437366313,3.7526435625835504,-52
