,SARIMAX Error,LSTM Error,Naive Error
0,17.387071196228327,3.5094730558857323,18
1,2.389777351578988,-1.7887305825851856,-3
2,-1.8638728681330197,-2.335212560260296,-1
3,-7.2880404388101425,-7.568559864366055,-7
4,4.754948835870558,3.0462848659411077,7
5,2.8916849737752672,1.4258184655919672,1
6,-3.3596775442684703,-4.052511831773818,-4
7,-1.1066393175121243,0.9684190070077784,1
8,-1.5684480382973245,-2.2945452482432116,-2
9,5.012712726154005,4.6478770782053465,5
10,1.7514945926356509,1.885662041544914,1
11,-0.4951724579749879,-1.139091679870337,-1
12,0.3955722940686286,-0.5883578347846861,0
13,5.000000000000001,4.855682951679825,5
14,-7.6982771927762155,-5.236091177512705,-8
15,1.86157225953434,-1.1945830950587988,3
16,2.4272096041957543,2.0908309218391783,2
17,-0.2251597473439264,-0.7938384490735828,-1
18,1.3206324026226657,1.841367865741998,2
19,-2.8585116477140664,-3.104134095786512,-3
20,-2.8059733025309352,-4.816131432374566,-3
21,7.1304524500435535,6.384505085894466,8
22,-4.355976969458647,-1.0488175076767805,-6
23,0.9401187024843879,1.750309905219078,2
24,2.9537000684984482,2.747154752758145,3
25,10.144451486386279,10.082703744893523,9
26,-7.69673941272722,-1.9812430890910848,-10
27,-2.8741837404733914,-0.7176663434622343,1
28,1.8122815026843924,-0.11363663876522336,0
29,0.9999999999999998,1.0000096386205406,1
30,-0.7086228962798969,-0.3727861761005595,-1
31,-0.6227914591990582,-0.09901792683415113,0
32,-2.6690583963636545,-2.9993958501508464,-3
33,0.3363142506709265,-0.4905034589245916,2
34,17.320518533384593,18.05016288213469,18
35,-8.4088669758326,2.6200595746379345,-15
36,-19.497072353653603,-12.990786488692837,-15
37,10.65712748616918,2.2728170049084357,15
38,0.4215360929229837,-2.00549466218967,-4
39,-1.866627514696397,-1.7278164547437802,0
40,1.6040688069315658,-0.12351192638091744,1
41,0.3750378400240893,-0.020708965310454408,0
42,6.0,6.009700854478403,6
43,-2.228719881588253,1.5788187386661767,-4
44,-4.1811829670196525,-2.031916652033292,-3
45,-6.055950145733778,-6.768381006899662,-5
46,2.69606127680374,-2.164759943956509,4
47,8.181301270160725,5.453257056130469,7
48,-8.352171601336286,-4.8099577172089365,-10
49,0.4818054768956319,-1.5317022184852511,3
50,5.856478441911405,4.072494134393335,5
51,5.50407436189832,7.808703148968518,4
