Date,predictions_incidence,observed_incidence,Predicted Cases,Observed Cases,error
31/12/2016,0.4567199367953602,0.8628654157994355,37.051427708520436,70.0,32.948572291479564
07/01/2017,0.3366329039181532,0.012326648797134793,27.309361162005374,1.0,-26.309361162005374
14/01/2017,-0.11198612567594826,0.0,-9.084880044767587,0.0,9.084880044767587
21/01/2017,0.4000572944730362,0.0,32.454668016989785,0.0,-32.454668016989785
28/01/2017,-0.1346049622421833,0.0,-10.919834292145232,0.0,10.919834292145232
04/02/2017,-0.10185383079737313,0.012326648797134793,-8.262897116128435,1.0,9.262897116128435
11/02/2017,-0.14022323486257932,0.012326648797134793,-11.37561693938849,1.0,12.37561693938849
18/02/2017,-0.06571756857332184,0.024653297594269586,-5.331341036389163,2.0,7.331341036389163
25/02/2017,0.1470362111862616,0.0,11.928319984296031,0.0,-11.928319984296031
04/03/2017,0.15534628390438152,0.012326648797134793,12.602475049057146,1.0,-11.602475049057146
11/03/2017,0.11940521187734304,0.0,9.68675378381005,0.0,-9.68675378381005
18/03/2017,-0.026523312921718202,0.0,-2.1517050869400354,0.0,2.1517050869400354
25/03/2017,-0.13142106280849336,0.012326648797134793,-10.661540291392164,1.0,11.661540291392164
01/04/2017,-0.06089661087101694,0.0,-4.9402406017417935,0.0,4.9402406017417935
08/04/2017,-0.02336671508594195,0.0,-1.895625929682795,0.0,1.895625929682795
15/04/2017,0.09805858525885744,0.0,7.955007632054073,0.0,-7.955007632054073
22/04/2017,0.08284916904072509,0.03697994639140438,6.721142980887275,3.0,-3.721142980887275
29/04/2017,0.04249285683630513,0.012326648797134793,3.447235135488096,1.0,-2.447235135488096
06/05/2017,-0.02744747936342347,0.0,-2.226678135731697,0.0,2.226678135731697
13/05/2017,-0.061199517021032504,0.0,-4.964813878307113,0.0,4.964813878307113
20/05/2017,-0.005682223835696006,0.0,-0.46097069278203023,0.0,0.46097069278203023
27/05/2017,-0.0018081536350878988,0.0,-0.14668655405418754,0.0,0.14668655405418754
03/06/2017,0.030403852008414497,0.012326648797134793,2.4665140143752264,1.0,-1.4665140143752264
10/06/2017,0.0384028998617929,0.0,3.115437171432942,0.0,-3.115437171432942
17/06/2017,0.006403207758181589,0.012326648797134793,0.5194605495428694,1.0,0.48053945045713065
24/06/2017,0.03637407345604136,0.04930659518853917,2.950848527825028,4.0,1.0491514721749722
01/07/2017,0.012225752120382134,0.0,0.9918147520536067,0.0,-0.9918147520536067
08/07/2017,-0.0015011921854001867,0.0,-0.12178429110019942,0.0,0.12178429110019942
15/07/2017,0.011967984778381619,0.024653297594269586,0.9709033635454478,2.0,1.0290966364545522
22/07/2017,-0.01792112044050513,0.0,-1.4538517917920009,0.0,1.4538517917920009
29/07/2017,0.0032078733371257275,0.012326648797134793,0.2602388848679915,1.0,0.7397611151320085
05/08/2017,0.027199773486676376,0.012326648797134793,2.2065829840952955,1.0,-1.2065829840952955
12/08/2017,0.02431135078421097,0.012326648797134793,1.972259547936654,1.0,-0.972259547936654
19/08/2017,0.0339875317287924,0.012326648797134793,2.7572402108748704,1.0,-1.7572402108748704
26/08/2017,0.01411903809261166,0.024653297594269586,1.1454076712150256,2.0,0.8545923287849744
02/09/2017,-0.0003545781556836911,0.012326648797134793,-0.028765170608747226,1.0,1.0287651706087473
09/09/2017,-6.164977150750761e-05,0.024653297594269586,-0.00500134079603513,2.0,2.005001340796035
16/09/2017,0.007695006407018548,0.08628654157994355,0.6242577795197001,6.999999999999999,6.375742220480299
23/09/2017,0.04217813746505706,0.012326648797134793,3.4217035107596274,1.0,-2.4217035107596274
30/09/2017,0.051076624129596404,0.14791978556561752,4.1435936863447145,12.0,7.8564063136552855
07/10/2017,0.14050796562425844,0.16024643436275232,11.398715736666247,13.0,1.6012842633337527
14/10/2017,0.09643054022277914,0.1848997319570219,7.822932397099969,14.999999999999998,7.1770676029000295
21/10/2017,0.18466129752927565,0.012326648797134793,14.980656995127363,1.0,-13.980656995127363
28/10/2017,0.13765359697517282,0.25885962473983065,11.167154937290745,21.0,9.832845062709255
04/11/2017,0.18042047358993307,0.06163324398567396,14.636619941007,5.0,-9.636619941007
11/11/2017,-0.009579419275615599,0.09861319037707834,-0.7771308677052793,8.0,8.77713086770528
18/11/2017,0.12636305819419524,0.03697994639140438,10.251209414157,3.0,-7.251209414157
25/11/2017,0.0011863430989089022,0.06163324398567396,0.09624214321613964,5.0,4.9037578567838604
02/12/2017,0.058094927916138045,0.03697994639140438,4.712953931943095,3.0,-1.7129539319430949
09/12/2017,0.023573477775104015,0.06163324398567396,1.912399563179202,5.0,3.0876004368207983
16/12/2017,0.04658953647278168,0.03697994639140438,3.779578475831238,3.0,-0.7795784758312378
23/12/2017,0.033618312235564655,0.03697994639140438,2.7272872610257943,3.0,0.27271273897420567
