Date,Searches,Observed,Pure-LSTM-Prediction,Pure-LSTMError,Naive-Prediction,NaiveError
01/02/2016,0.79,4182.048992,345.7667977312851,-3836.282194268715,3917.329395,-264.7195969999998
08/02/2016,0.66,4396.956837,345.8021943857193,-4051.1546426142804,4182.048992,-214.90784499999972
15/02/2016,0.74,4312.994171,345.82583201643945,-3967.1683389835607,4396.956837,83.96266599999944
22/02/2016,0.63,4179.219754,345.8395043728256,-3833.380249627174,4312.994171,133.77441700000054
29/02/2016,0.77,4034.2968909999995,345.83930506733896,-3688.4575859326605,4179.219754,144.92286300000023
07/03/2016,0.86,3822.483356,345.83488048553465,-3476.6484755144656,4034.2968909999995,211.81353499999932
14/03/2016,0.73,3599.5213750000003,345.8221647954845,-3253.6992102045156,3822.483356,222.96198099999992
21/03/2016,1.0,3479.478625,345.80024119194985,-3133.6783838080505,3599.5213750000003,120.04275000000007
28/03/2016,0.75,3462.355104999999,345.77807842183114,-3116.577026578168,3479.478625,17.123520000001008
04/04/2016,0.81,3383.709945000001,345.76380814898494,-3037.946136851016,3462.355104999999,78.64515999999821
11/04/2016,0.74,2935.93495,345.7511323200321,-2590.183817679968,3383.709945000001,447.7749950000011
18/04/2016,0.72,2426.6383149999997,345.69867511593816,-2080.9396398840618,2935.93495,509.29663500000015
25/04/2016,0.63,1917.3416799999998,345.53050114627837,-1571.8111788537215,2426.6383149999997,509.2966349999999
02/05/2016,0.54,1624.8516819999998,345.0441957587814,-1279.8074862412184,1917.3416799999998,292.489998
09/05/2016,0.44,1549.168323,343.7811968896961,-1205.387126110304,1624.8516819999998,75.68335899999965
16/05/2016,0.76,1473.484964,341.547261411705,-1131.937702588295,1549.168323,75.68335900000011
23/05/2016,0.4,1397.801605,340.0558983159828,-1057.7457066840173,1473.484964,75.68335899999988
30/05/2016,0.48,1322.118246,337.77859396409036,-984.3396520359097,1397.801605,75.68335900000011
06/06/2016,0.27,1042.917176,334.69167086421015,-708.2255051357897,1322.118246,279.2010700000001
13/06/2016,0.29,560.1983946,297.7787002873516,-262.4196943126484,1042.917176,482.7187813999999
20/06/2016,0.39,77.479613,165.04223272124528,87.56261972124528,560.1983946,482.71878160000006
27/06/2016,0.4,-405.23916859999997,75.69153019650221,480.93069879650216,77.479613,482.71878159999994
04/07/2016,0.28,-887.9579501000001,33.59195570891797,921.5499058089181,-405.23916859999997,482.7187815000001
11/07/2016,0.39,-1370.6767320000004,13.93206638323903,1384.6087983832394,-887.9579501000001,482.7187819000003
18/07/2016,0.4,-1088.038098,11.779457509087324,1099.8175555090872,-1370.6767320000004,-282.63863400000037
25/07/2016,0.36,-40.04204986,14.482285303336084,54.52433516333608,-1088.038098,-1047.99604814
01/08/2016,0.38,1007.953999,26.10942234856963,-981.8445766514303,-40.04204986,-1047.99604886
08/08/2016,0.29,2055.950047,111.54352791084766,-1944.4065190891522,1007.953999,-1047.996048
15/08/2016,0.35,1853.0499530000002,228.44062042993068,-1624.6093325700695,2055.950047,202.90009399999963
22/08/2016,0.16,399.25371670000004,308.5455214970827,-90.70819520291735,1853.0499530000002,1453.7962363000001
29/08/2016,0.2,-247.25371669999998,200.61077817243577,447.8644948724358,399.25371670000004,646.5074334000001
05/09/2016,0.27,-86.47234738,83.6799830955553,170.1523304755553,-247.25371669999998,-160.78136931999998
12/09/2016,0.56,74.30902197,2.265711000864208,-72.0433109691358,-86.47234738,-160.78136935
19/09/2016,0.23,129.8906847,16.04144838864863,-113.84923631135138,74.30902197,-55.581662730000005
26/09/2016,0.36,80.27264073,50.627848788626196,-29.64479194137381,129.8906847,49.61804397
03/10/2016,0.14,30.654596790000003,45.962735157752036,15.308138367752033,80.27264073,49.61804394000001
10/10/2016,0.15,36.34540321,32.577727456986906,-3.767675753013094,30.654596790000003,-5.690806419999998
17/10/2016,0.43,97.34505999000001,23.293245787068606,-74.05181420293141,36.34540321,-60.99965678000001
24/10/2016,0.4,107.65494000000001,29.211467752251625,-78.44347224774839,97.34505999000001,-10.30988001
31/10/2016,0.24,67.27504325,34.95383252126336,-32.32121072873664,107.65494000000001,40.379896750000015
07/11/2016,0.27,59.72495675,35.22351526660741,-24.50144148339259,67.27504325,7.550086499999999
14/11/2016,0.43,79.0,31.978876752480865,-47.021123247519135,59.72495675,-19.275043250000003
21/11/2016,0.33,65.0,30.670224470353126,-34.329775529646874,79.0,14.0
28/11/2016,0.26,62.0,31.81823653021753,-30.18176346978247,65.0,3.0
05/12/2016,0.33,64.0,32.47723763060331,-31.522762369396688,62.0,-2.0
12/12/2016,0.37,60.00000000000001,32.21018322636485,-27.78981677363516,64.0,3.999999999999993
