Date,Searches,Observed,LSTM-Prediction,error,Naive-Prediction,NaiveError
31/01/2016,0.66,126.0,45.260920286750796,80.7390797132492,18.0,-108.0
07/02/2016,0.88,179.0,87.58346138824463,91.41653861175537,0.0,-179.0
14/02/2016,0.55,213.0,98.48050474243163,114.51949525756837,98.00000000000001,-114.99999999999999
21/02/2016,0.55,165.0,124.89602188274384,40.10397811725616,126.0,-39.0
28/02/2016,0.3,218.0,88.11740961856842,129.88259038143158,179.0,-39.0
06/03/2016,0.23,218.0,102.71412757450103,115.28587242549897,213.0,-5.0
13/03/2016,0.75,144.0,121.04354180904389,22.956458190956113,165.0,21.0
20/03/2016,0.4,201.00000000000003,64.62783582101822,136.3721641789818,218.0,16.99999999999997
27/03/2016,0.15,235.00000000000003,81.0493681275177,153.95063187248235,218.0,-17.00000000000003
03/04/2016,1.0,245.00000000000003,132.1463609985733,112.85363900142673,144.0,-101.00000000000003
10/04/2016,0.5,210.0,133.8666601833725,76.13333981662751,201.00000000000003,-8.999999999999972
17/04/2016,0.08,183.00000000000003,100.61197055892944,82.38802944107059,235.00000000000003,52.0
24/04/2016,0.64,185.00000000000003,80.76316498203278,104.23683501796725,245.00000000000003,60.0
01/05/2016,0.41,153.00000000000003,84.85957642108917,68.14042357891086,210.0,56.99999999999997
08/05/2016,0.49,195.00000000000003,71.06880006885528,123.93119993114475,183.00000000000003,-12.0
15/05/2016,0.67,202.00000000000003,88.70314559253693,113.2968544074631,185.00000000000003,-17.0
22/05/2016,0.28,92.00000000000001,109.91832618515015,-17.918326185150136,153.00000000000003,61.000000000000014
29/05/2016,0.25,156.00000000000003,49.01491747213364,106.98508252786638,195.00000000000003,39.0
05/06/2016,0.2,105.0,61.34520427930832,43.65479572069168,202.00000000000003,97.00000000000003
12/06/2016,0.0,96.00000000000001,61.79024059040069,34.20975940959932,92.00000000000001,-4.0
19/06/2016,0.1,56.00000000000001,36.39212479797363,19.607875202026378,156.00000000000003,100.00000000000003
26/06/2016,0.0,65.0,37.902827552251814,27.097172447748186,105.0,40.0
03/07/2016,0.03,114.00000000000001,29.39349116798401,84.606508832016,96.00000000000001,-18.0
10/07/2016,0.26,46.00000000000001,60.451189591312406,-14.4511895913124,56.00000000000001,10.0
17/07/2016,0.87,29.000000000000004,26.615054427318572,2.3849455726814313,65.0,36.0
24/07/2016,0.73,36.0,17.618050123729706,18.381949876270294,114.00000000000001,78.00000000000001
31/07/2016,0.12,45.0,20.11354738269806,24.88645261730194,46.00000000000001,1.000000000000007
07/08/2016,0.75,38.00000000000001,22.617879911260605,15.382120088739402,29.000000000000004,-9.000000000000004
14/08/2016,0.0,25.000000000000004,20.76952546886444,4.230474531135563,36.0,10.999999999999996
21/08/2016,0.0,24.000000000000004,11.170039433255196,12.829960566744807,45.0,20.999999999999996
28/08/2016,0.87,22.0,12.461738658685684,9.538261341314316,38.00000000000001,16.000000000000007
04/09/2016,0.0,23.000000000000004,9.213812766430378,13.786187233569626,25.000000000000004,2.0
11/09/2016,0.92,32.0,5.644189666073323,26.355810333926676,24.000000000000004,-7.9999999999999964
18/09/2016,0.0,55.0,11.56376127779007,43.43623872220993,22.0,-33.0
25/09/2016,0.0,9.0,31.532666931800843,-22.532666931800843,23.000000000000004,14.000000000000004
02/10/2016,1.0,5.000000000000001,7.680175554561615,-2.6801755545616137,32.0,27.0
09/10/2016,0.0,5.000000000000001,7.715029604458809,-2.715029604458808,55.0,50.0
16/10/2016,0.0,-11.0,5.31163917154789,-16.31163917154789,9.0,20.0
23/10/2016,0.0,19.000000000000004,0.009584301937958225,18.990415698062044,5.000000000000001,-14.000000000000004
30/10/2016,0.0,5.000000000000001,6.665330246732235,-1.6653302467322337,5.000000000000001,0.0
06/11/2016,0.0,5.000000000000001,17.336380353927613,-12.336380353927613,-11.0,-16.0
13/11/2016,0.0,10.000000000000002,0.009584301937958225,9.990415698062044,19.000000000000004,9.000000000000002
20/11/2016,0.22,6.000000000000001,2.3219843387681247,3.678015661231876,5.000000000000001,-1.0
27/11/2016,0.0,7.000000000000001,2.6959215107822416,4.304078489217759,5.000000000000001,-2.0
04/12/2016,0.0,2.0,1.2263496007972956,0.7736503992027044,10.000000000000002,8.000000000000002
11/12/2016,0.0,10.000000000000002,0.009584301937958225,9.990415698062044,6.000000000000001,-4.000000000000001
18/12/2016,0.0,3.0000000000000004,4.1975148270809655,-1.197514827080965,7.000000000000001,4.0
25/12/2016,0.0,3.0000000000000004,1.182426006282866,1.8175739937171345,2.0,-1.0000000000000004
01/01/2017,0.51,0.0,1.4934642379999161,-1.4934642379999161,10.000000000000002,10.000000000000002
08/01/2017,0.0,4.0,0.009584301937958225,3.990415698062042,3.0000000000000004,-0.9999999999999996
15/01/2017,0.0,2.0,0.5802667157647013,1.4197332842352988,3.0000000000000004,1.0000000000000004
22/01/2017,0.0,0.0,8.805082996053695,-8.805082996053695,0.0,0.0
29/01/2017,0.0,1.0,0.4792518523284793,0.5207481476715208,4.0,3.0
05/02/2017,0.0,1.0,0.6258200651398301,0.37417993486016987,2.0,1.0
12/02/2017,0.0,3.0000000000000004,0.3659690996009111,2.634030900399089,0.0,-3.0000000000000004
19/02/2017,0.0,3.0000000000000004,0.009584301937958225,2.9904156980620424,1.0,-2.0000000000000004
26/02/2017,0.0,2.0,3.0555126859557626,-1.0555126859557626,1.0,-1.0
05/03/2017,0.82,6.000000000000001,3.145735857746601,2.8542641422534,3.0000000000000004,-3.0000000000000004
12/03/2017,0.0,2.0,5.5396756462550165,-3.5396756462550165,3.0000000000000004,1.0000000000000004
19/03/2017,0.0,2.0,3.659338616579771,-1.6593386165797712,2.0,0.0
