,Observed Cases,Predicted Cases,error
0,4.0,18.96354641172172,14.963546411721719
1,3.0000000000000004,20.872187671660132,17.872187671660132
2,2.0,-3.9852017090797753,-5.985201709079775
3,1.0,2.25673059129567,1.2567305912956699
4,4.0,1.4830971525391394,-2.5169028474608606
5,3.0000000000000004,2.5502567407175927,-0.44974325928240777
6,3.0000000000000004,3.483390511268461,0.48339051126846044
7,1.0,6.737913305602416,5.737913305602416
8,0.0,-1.7567310583364883,-1.7567310583364883
9,0.0,0.4839719991276783,0.4839719991276783
10,2.0,1.40534171968776e-16,-1.9999999999999998
11,1.0,1.031546055970293,0.03154605597029292
12,0.0,1.4843544371747543,1.4843544371747543
13,0.0,0.48446690560003325,0.48446690560003325
14,2.0,2.579259861334433e-17,-2.0
15,1.0,1.0306050810211316,0.030605081021131575
16,0.0,6.278468718977119,6.278468718977119
17,1.0,-4.268005766526337,-5.268005766526337
18,1.0,4.154522268246766,3.154522268246766
19,1.0,-2.611525334594133,-3.611525334594133
20,5.0,0.9999999999999999,-4.0
21,-4.0,3.0575259647992845,7.057525964799284
22,0.0,6.3114691297902565,6.3114691297902565
23,1.0,-7.7540316982073625,-8.754031698207363
24,2.0,0.5134583839359722,-1.4865416160640277
25,-3.0000000000000004,1.513377383330959,4.513377383330959
26,1.0,-0.5664497433655703,-1.5664497433655704
27,2.0,-0.9471720601958835,-2.9471720601958835
28,2.0,1.5131300512069163,-0.48686994879308365
29,0.0,2.0,2.0
30,-2.0,0.9740523310965974,2.9740523310965976
31,0.0,-1.025804378449089,-1.025804378449089
32,1.0,-0.9743384528502461,-1.9743384528502461
33,0.0,0.5127679703084371,0.5127679703084371
34,-1.0,0.4872988345174321,1.487298834517432
35,1.0,-0.5126329527198512,-1.5126329527198512
36,10.0,0.025123764137401184,-9.974876235862599
37,0.0,5.612674356326263,5.612674356326263
38,0.0,4.875705167576824,4.875705167576824
39,1.0,1.1492288087534223e-17,-1.0
40,0.0,0.512320526633166,0.512320526633166
41,1.0,0.48772698866019354,-0.5122730113398064
42,0.0,4.906724317773091,4.906724317773091
43,0.0,-1.4405879527282275,-1.4405879527282275
44,0.0,2.8600604468502957,2.8600604468502957
45,3.0000000000000004,-5.082735341645374,-8.082735341645375
46,-1.0,1.5349496361246262,2.534949636124626
47,-1.0,5.50148648038142,6.50148648038142
48,1.0,-1.0000000000000009,-2.000000000000001
49,1.0,0.02246867078693486,-0.9775313292130652
50,0.0,-3.145879868525261,-3.145879868525261
51,0.0,3.4188522936197168,3.4188522936197168
