Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
20/02/2016,0.29,2.0,0.0871728679156024,-1.9128271320843977,0.0,-2.0
27/02/2016,0.48,2.0,0.034153108449771534,-1.9658468915502285,1.0,-1.0
05/03/2016,0.46,0.0,0.13398920324055477,0.13398920324055477,1.0,1.0
12/03/2016,0.82,2.0,0.6297451288226992,-1.3702548711773008,1.0,-1.0
19/03/2016,0.27,0.0,1.0568022858056054,1.0568022858056054,2.0,2.0
26/03/2016,0.38,0.0,0.3307892780035082,0.3307892780035082,2.0,2.0
02/04/2016,0.18,2.0,0.008320330628559459,-1.9916796693714405,0.0,-2.0
09/04/2016,0.33,2.0,0.005979647131466773,-1.9940203528685332,2.0,0.0
16/04/2016,0.23,1.0,0.012568128638698254,-0.9874318713613017,0.0,-1.0
23/04/2016,0.07,1.0,-0.013418978154521902,-1.013418978154522,0.0,-1.0
30/04/2016,0.31,1.0,-0.018060372628718614,-1.0180603726287185,2.0,1.0
07/05/2016,0.3,6.999999999999999,0.028322566468499136,-6.9716774335315,2.0,-4.999999999999999
14/05/2016,0.25,2.0,0.024139124297806992,-1.975860875702193,1.0,-1.0
21/05/2016,0.72,1.0,0.014835653950925917,-0.9851643460490741,1.0,0.0
28/05/2016,0.6,12.0,0.0328548941244185,-11.96714510587558,1.0,-11.0
04/06/2016,0.42,0.0,4.473020381121189,4.473020381121189,6.999999999999999,6.999999999999999
11/06/2016,0.72,5.0,1.0121952240097896,-3.9878047759902104,2.0,-3.0
18/06/2016,0.69,60.0,0.006247600397791248,-59.99375239960221,1.0,-59.0
25/06/2016,0.9,36.0,2.241759613214433,-33.758240386785566,12.0,-24.0
02/07/2016,1.0,33.0,0.13374676854945253,-32.86625323145055,0.0,-33.0
09/07/2016,1.0,55.0,-0.0812246048474731,-55.08122460484747,5.0,-50.0
16/07/2016,0.85,70.99999999999999,-0.06780378807220258,-71.06780378807218,60.0,-10.999999999999986
23/07/2016,1.0,51.0,22.18625825353086,-28.81374174646914,36.0,-15.0
30/07/2016,0.97,73.0,80.97865264042377,7.978652640423775,33.0,-40.0
06/08/2016,0.89,33.0,54.484657241631744,21.484657241631744,55.0,22.0
13/08/2016,0.76,104.99999999999999,52.93918256552934,-52.06081743447064,70.99999999999999,-34.0
20/08/2016,0.31,54.0,58.7713661595428,4.771366159542801,51.0,-3.0
27/08/2016,0.52,35.0,68.6290158526063,33.6290158526063,73.0,38.0
03/09/2016,0.62,19.0,33.62487683839619,14.62487683839619,33.0,14.0
10/09/2016,0.29,5.0,78.67022712326526,73.67022712326526,104.99999999999999,99.99999999999999
17/09/2016,0.35,22.999999999999996,11.329484506797195,-11.670515493202801,54.0,31.000000000000004
24/09/2016,0.39,10.0,57.13109703481913,47.13109703481913,35.0,25.0
01/10/2016,0.17,44.0,14.562630796888172,-29.437369203111828,19.0,-25.0
08/10/2016,0.2,15.0,6.631294140988588,-8.368705859011412,5.0,-10.0
15/10/2016,0.13,1.0,2.0915232217834516,1.0915232217834516,22.999999999999996,21.999999999999996
22/10/2016,0.31,2.0,-0.011213233790043742,-2.011213233790044,10.0,8.0
29/10/2016,0.36,1.0,2.8703706708876044,1.8703706708876044,44.0,43.0
05/11/2016,0.68,9.0,4.262293218984306,-4.737706781015694,15.0,6.0
12/11/2016,0.5,5.0,0.01800679349254118,-4.981993206507459,1.0,-4.0
19/11/2016,0.47,2.0,0.8389692781396583,-1.1610307218603417,2.0,0.0
26/11/2016,0.58,5.0,0.538657833220074,-4.461342166779926,1.0,-4.0
03/12/2016,0.28,3.0,7.792871517599225,4.792871517599225,9.0,6.0
10/12/2016,0.49,2.0,0.2560303166989796,-1.7439696833010205,5.0,3.0
17/12/2016,0.58,3.0,0.004469962627305649,-2.9955300373726943,2.0,-1.0
24/12/2016,0.23,0.0,-0.046482656508422225,-0.046482656508422225,5.0,5.0
31/12/2016,0.23,3.0,-0.003617813325896859,-3.003617813325897,3.0,0.0
07/01/2017,0.27,0.0,-0.025699681422591675,-0.025699681422591675,2.0,2.0
14/01/2017,0.13,1.0,-0.01115886491072597,-1.011158864910726,3.0,2.0
21/01/2017,0.15,1.0,0.02990153448024299,-0.970098465519757,0.0,-1.0
28/01/2017,0.92,1.0,-0.03343822637794307,-1.0334382263779431,3.0,2.0
04/02/2017,0.28,1.0,0.04448392767785117,-0.9555160723221489,0.0,-1.0
11/02/2017,0.0,0.0,0.010123528106722516,0.010123528106722516,1.0,1.0
18/02/2017,0.0,1.0,0.034723113787802865,-0.9652768862121971,1.0,0.0
25/02/2017,0.2,1.0,0.05927553699572105,-0.9407244630042789,1.0,0.0
04/03/2017,0.46,0.0,0.050043587761987,0.050043587761987,1.0,1.0
11/03/2017,0.0,0.0,-0.0034920631837798283,-0.0034920631837798283,0.0,0.0
18/03/2017,0.22,1.0,-0.023396864463780077,-1.02339686446378,1.0,0.0
25/03/2017,0.38,1.0,0.0765926955174515,-0.9234073044825485,1.0,0.0
01/04/2017,0.14,2.0,0.1357688071424002,-1.8642311928575999,0.0,-2.0
08/04/2017,0.25,0.0,0.74836876046516,0.74836876046516,0.0,0.0
15/04/2017,0.46,0.0,0.03153233761206269,0.03153233761206269,1.0,1.0
22/04/2017,0.0,0.0,0.03784478743876331,0.03784478743876331,1.0,1.0
29/04/2017,0.0,0.0,3.710198004949242,3.710198004949242,2.0,2.0
06/05/2017,0.38,0.0,0.03270683373858686,0.03270683373858686,0.0,0.0
13/05/2017,0.0,0.0,0.03690048498466611,0.03690048498466611,0.0,0.0
20/05/2017,0.49,0.0,0.02557161963649094,0.02557161963649094,0.0,0.0
27/05/2017,0.2,1.0,0.004240690321875736,-0.9957593096781243,0.0,-1.0
03/06/2017,0.18,0.0,0.03720930745850317,0.03720930745850317,0.0,0.0
10/06/2017,0.23,2.0,2.489045564803928,0.489045564803928,0.0,-2.0
17/06/2017,0.56,0.0,0.12625712430716493,0.12625712430716493,0.0,0.0
24/06/2017,0.27,0.0,0.03961700395165011,0.03961700395165011,1.0,1.0
01/07/2017,0.34,0.0,0.06180750286259688,0.06180750286259688,0.0,0.0
08/07/2017,0.0,1.0,0.017298607784423513,-0.9827013922155765,2.0,1.0
15/07/2017,0.26,0.0,0.05802397510108538,0.05802397510108538,0.0,0.0
22/07/2017,0.0,0.0,0.03945880852885079,0.03945880852885079,0.0,0.0
29/07/2017,0.11,0.0,0.045132454872909004,0.045132454872909004,0.0,0.0
05/08/2017,0.15,1.0,-0.017954292026690674,-1.0179542920266906,1.0,0.0
12/08/2017,0.12,0.0,0.0308861467404617,0.0308861467404617,0.0,0.0
19/08/2017,0.24,0.0,0.02284730195599608,0.02284730195599608,0.0,0.0
26/08/2017,0.21,2.0,0.6525486987522989,-1.347451301247701,0.0,-2.0
02/09/2017,0.16,0.0,0.04002197765282355,0.04002197765282355,1.0,1.0
09/09/2017,0.08,0.0,3.07015225634709,3.07015225634709,0.0,0.0
16/09/2017,0.06,1.0,0.18437024166521615,-0.8156297583347838,0.0,-1.0
