,Observed Cases,Predicted Cases,error
0,0.9999999999999999,10.14759988255575,9.14759988255575
1,0.0,6.858865484123599,6.858865484123599
2,0.0,1.5740562932015385,1.5740562932015385
3,1.9999999999999998,0.2109906882047939,-1.789009311795206
4,0.9999999999999999,-0.4080490714885619,-1.4080490714885618
5,0.9999999999999999,2.587961939884074,1.587961939884074
6,0.0,1.353998406886579,1.353998406886579
7,1.9999999999999998,-0.24495154732834068,-2.2449515473283403
8,0.0,0.8214813515841856,0.8214813515841856
9,0.9999999999999999,3.678023636914762,2.678023636914762
10,0.0,-2.640940237518654,-2.640940237518654
11,1.9999999999999998,0.8659892410343605,-1.1340107589656392
12,0.0,3.4218093499814097,3.4218093499814097
13,1.9999999999999998,-0.3453185490035777,-2.3453185490035775
14,0.0,-0.583274246998523,-0.583274246998523
15,0.0,1.421688154736774,1.421688154736774
16,0.0,-0.6179591102427792,-0.6179591102427792
17,0.0,1.2908107546675267,1.2908107546675267
18,0.0,-1.2848982175922135,-1.2848982175922135
19,0.0,0.8565979576299316,0.8565979576299316
20,0.0,0.7998372049754102,0.7998372049754102
21,0.0,-1.599601800899969,-1.599601800899969
22,0.0,0.4068210708312284,0.4068210708312284
23,0.0,0.370765407036999,0.370765407036999
24,0.0,-0.3033502369328947,-0.3033502369328947
25,0.0,0.6382049108450729,0.6382049108450729
26,0.0,-0.8367307192065515,-0.8367307192065515
27,0.9999999999999999,0.4351366445238691,-0.5648633554761309
28,0.0,-0.26475966413385466,-0.26475966413385466
29,0.0,1.8723308029838495,1.8723308029838495
30,0.0,-1.30210093624411,-1.30210093624411
31,3.0,0.4878061186706172,-2.5121938813293827
32,0.0,1.4286460441219788,1.4286460441219788
33,0.0,1.5386737772674033,1.5386737772674033
34,0.0,-0.23075086228713831,-0.23075086228713831
35,0.0,-0.23027761634320562,-0.23027761634320562
36,0.0,0.7839889970346011,0.7839889970346011
37,0.0,-0.6203780927500976,-0.6203780927500976
38,0.0,3.6380187057316604e-17,3.6380187057316604e-17
39,0.0,0.0651756233074833,0.0651756233074833
40,0.0,-0.1303429721159982,-0.1303429721159982
41,0.0,0.16292022920693244,0.16292022920693244
42,0.0,-0.1954849264617238,-0.1954849264617238
43,0.0,-1.8190093528658302e-17,-1.8190093528658302e-17
44,0.0,-0.06515378597266672,-0.06515378597266672
45,0.0,0.22791724222921683,0.22791724222921683
46,0.0,-0.06511952582491781,-0.06511952582491781
47,0.0,-0.032559533720490724,-0.032559533720490724
48,0.0,-0.06511620631739379,-0.06511620631739379
49,0.0,0.06511992458412756,0.06511992458412756
50,0.0,-0.13023009053187284,-0.13023009053187284
51,0.0,-2.1547052400407692e-17,-2.1547052400407692e-17
