Date,Predicted,Observed,error
2016-01-02,410.7754425148163,54,356.7754425148163
2016-01-08,262.6943914022731,54,208.69439140227308
2016-01-18,261.34590268605564,54,207.34590268605564
2016-01-25,353.4579650691831,55,298.4579650691831
2016-02-05,215.79550026506823,257,-41.20449973493177
2016-02-15,327.7235044627874,257,70.72350446278739
2016-02-22,348.09378800466493,258,90.09378800466493
2016-02-29,379.79172083720675,677,-297.20827916279325
2016-03-10,32.381029613060065,677,-644.61897038694
2016-03-14,360.1181583749461,678,-317.8818416250539
2016-03-21,433.35080527792525,798,-364.64919472207475
2016-03-28,306.4616480438791,799,-492.5383519561209
2016-04-01,171.08419828453597,769,-597.915801715464
2016-04-04,311.72839920495716,769,-457.27160079504284
2016-04-07,87.43098214145809,769,-681.5690178585419
2016-04-18,292.0548368312147,478,-185.9451631687853
2016-04-25,191.59686131586218,478,-286.40313868413784
2016-05-09,213.45801297968177,478,-264.54198702031823
2016-05-12,23.143543783232474,478,-454.8564562167675
2016-05-16,275.36301062149596,180,95.36301062149596
2016-05-23,163.5773858004306,180,-16.42261419956941
2016-05-30,187.72355247757324,180,7.723552477573236
2016-06-06,200.54206986431893,180,20.542069864318933
2016-06-13,194.48117176534402,180,14.481171765344016
2016-06-20,229.9549877343128,185,44.954987734312795
2016-06-27,189.91114176288067,-28,217.91114176288067
2016-07-03,362.63264089836275,-28,390.63264089836275
2016-07-11,147.58228079314816,-28,175.58228079314816
2016-07-18,194.3837460556658,-28,222.3837460556658
2016-07-25,158.11578318436273,-28,186.11578318436273
2016-08-02,257.1654114603409,-27,284.1654114603409
2016-08-08,104.45927293034589,138,-33.54072706965411
2016-08-15,151.26073819827997,276,-124.73926180172003
2016-08-22,103.66512604071282,13,90.66512604071282
2016-08-29,120.25952651865931,13,107.25952651865931
2016-09-05,163.28510867632372,10,153.28510867632372
2016-09-19,136.0597800802061,10,126.05978008020611
2016-09-26,103.56770031735073,10,93.56770031735073
2016-10-10,65.01472247144355,2,63.01472247144355
2016-10-17,172.23031729864016,8,164.23031729864016
2016-10-24,279.4459121258611,9,270.4459121258611
2016-10-31,95.91850848253817,18,77.91850848253817
2016-11-01,125.51137291544818,18,107.51137291544818
2016-11-04,183.31816147416822,19,164.31816147416822
2016-11-07,112.51290901894706,19,93.51290901894706
2016-11-14,306.5738151664578,8,298.5738151664578
2016-11-21,202.33995664876417,20,182.33995664876417
2016-11-28,113.20963052152902,33,80.20963052152902
2016-12-09,164.34132079655262,21,143.34132079655262
2016-12-12,135.07078240965598,27,108.07078240965598
2016-12-19,83.69928726956944,27,56.69928726956944
2016-12-26,141.82840194283983,23,118.82840194283983
2017-01-05,13.418930572024465,11,2.4189305720244647
2017-01-16,67.00746158001725,11,56.00746158001725
2017-01-23,162.89540723642284,11,151.89540723642284
2017-01-30,232.3521712136881,12,220.3521712136881
2017-02-01,142.94694110385936,56,86.94694110385936
2017-02-10,41.827730163739204,56,-14.172269836260796
2017-02-13,280.64502062427357,56,224.64502062427357
2017-02-20,104.66968416921318,180,-75.33031583078682
2017-02-27,170.3508659249742,180,-9.649134075025813
2017-03-04,184.54555036440655,181,3.5455503644065516
2017-03-07,69.27903406770311,33,36.27903406770311
2017-03-13,29.84964650621383,34,-4.15035349378617
2017-03-20,76.65141284086911,240,-163.3485871591309
2017-03-27,51.711400332186344,240,-188.28859966781366
2017-04-09,74.88900282196202,241,-166.11099717803796
2017-04-12,180.5139310852233,44,136.5139310852233
2017-04-17,22.20195999298845,44,-21.79804000701155
2017-04-24,118.09020660822148,44,74.09020660822148
2017-05-06,145.10370959014492,44,101.10370959014492
2017-05-15,88.5807663077752,189,-100.4192336922248
2017-05-22,74.96840311069553,189,-114.03159688930447
2017-05-29,121.77016946555906,189,-67.22983053444094
2017-06-02,314.8947212195088,189,125.89472121950882
2017-06-03,151.06838635315586,189,-37.93161364684414
2017-06-11,190.25836916357778,191,-0.7416308364222175
2017-06-19,20.51895033502113,104,-83.48104966497887
2017-06-26,10.682470240893522,104,-93.31752975910648
2017-07-08,52.79950562099927,104,-51.20049437900073
2017-07-17,86.89775667746646,104,-17.10224332253354
2017-07-24,-43.766982519533215,104,-147.7669825195332
2017-07-31,-19.620514738133252,108,-127.62051473813325
2017-08-05,77.64359791113833,9,68.64359791113833
2017-08-14,32.44830394694056,18,14.448303946940563
2017-08-21,-30.250539490360012,28,-58.25053949036001
2017-08-28,27.878876176980953,29,-1.1211238230190474
2017-09-01,-13.101324072138759,48,-61.10132407213876
2017-09-10,35.9529463553232,48,-12.0470536446768
2017-09-18,2.145319036673989,48,-45.85468096332601
2017-09-25,52.72296850997493,2,50.72296850997493
2017-10-04,55.43018793532795,4,51.43018793532795
2017-10-07,45.75352365465821,4,41.75352365465821
2017-10-16,91.17942401900882,7,84.17942401900882
2017-10-23,51.135879163828506,7,44.135879163828506
2017-10-30,60.17881456999453,4,56.17881456999453
2017-11-09,-19.14374654878882,4,-23.14374654878882
2017-11-12,60.70111855393817,4,56.70111855393817
2017-11-13,6.522906538464127,-18,24.522906538464127
2017-11-20,23.117608138937655,55,-31.882391861062345
2017-11-27,-39.58123529867314,5,-44.58123529867314
2017-12-06,12.212464387888659,2,10.212464387888659
2017-12-18,13.978752598440893,54,-40.02124740155911
2017-12-25,-33.616558450779465,23,-56.616558450779465
