,File,NaiveRMSE,Pure-LSTMRMSE,Pure-LSTM-Naive-Ratio,Average-Ratio,TotalPure-LSTM-RMSE,TotalNaive-RMSE
0,Chiapas_2016-2017.csv,16.264993083306244,15.02904930516139,0.9240120317411399,0.8338740824378074,115.50297828498789,138.51369255573718
1,Guerrero_2016-2017.csv,13.666016244685206,13.31843009381089,0.9745656565416791,0.8338740824378074,115.50297828498789,138.51369255573718
2,Yucatan_2016-2017.csv,34.112167917035116,25.980766943804937,0.761627551992394,0.8338740824378074,115.50297828498789,138.51369255573718
3,NuevoLeon_2016-2017.csv,44.160615937733475,33.24424468333784,0.7528030118559095,0.8338740824378074,115.50297828498789,138.51369255573718
4,Veracruz_2016-2017.csv,30.309899372977142,27.930487258872834,0.9214971951960461,0.8338740824378074,115.50297828498789,138.51369255573718
