Date,Searches,Observed,GRU-Prediction,GRUError,Naive-Prediction,NaiveError
28/02/2016,0.44,290.0,650.7867493066407,360.7867493066407,1295.0,1005.0
06/03/2016,0.12,264.0,755.1763719378662,491.1763719378662,834.0,570.0
13/03/2016,0.58,197.0,626.1109546673584,429.11095466735844,572.0,375.0
20/03/2016,0.26,118.0,262.45474169952394,144.45474169952394,453.00000000000006,335.00000000000006
27/03/2016,0.2,117.0,260.7376940879059,143.73769408790588,416.0,299.0
03/04/2016,0.2,112.0,216.70951407188414,104.70951407188414,290.0,178.0
10/04/2016,0.53,85.0,174.95779051509857,89.95779051509857,264.0,179.0
17/04/2016,0.2,73.0,113.10821794368744,40.108217943687436,197.0,124.0
24/04/2016,0.42,55.00000000000001,50.69433570888519,-4.305664291114816,118.0,62.99999999999999
01/05/2016,0.31,62.0,34.593011099329,-27.406988900671003,117.0,55.0
08/05/2016,0.0,73.0,32.71934112475395,-40.28065887524605,112.0,39.0
15/05/2016,0.0,111.0,31.039448855190276,-79.96055114480973,85.0,-26.0
22/05/2016,0.0,-26.0,21.548417521853448,47.54841752185345,73.0,99.0
29/05/2016,0.0,36.0,15.579663056459427,-20.420336943540573,55.00000000000001,19.000000000000007
05/06/2016,0.13,28.0,21.513652015805246,-6.4863479841947544,62.0,34.0
12/06/2016,0.29,25.0,41.25685129440308,16.256851294403077,73.0,48.0
19/06/2016,0.0,18.0,86.78397059400558,68.78397059400558,111.0,93.0
26/06/2016,0.0,16.0,14.015519520325661,-1.984480479674339,-26.0,-42.0
03/07/2016,0.02,17.0,7.892455436496735,-9.107544563503264,36.0,19.0
10/07/2016,0.0,21.0,6.764485192477703,-14.235514807522296,28.0,7.0
17/07/2016,1.0,20.0,34.27547953624725,14.275479536247254,25.0,5.0
24/07/2016,0.42,7.0,12.079266403656005,5.079266403656005,18.0,11.0
31/07/2016,0.14,10.0,11.50073680303812,1.5007368030381194,16.0,6.0
07/08/2016,0.0,7.0,12.338877482795715,5.338877482795715,17.0,10.0
14/08/2016,0.0,6.000000000000001,17.366292615618704,11.366292615618704,21.0,15.0
21/08/2016,1.0,6.000000000000001,17.737828139925004,11.737828139925004,20.0,14.0
28/08/2016,0.83,4.0,7.4348885692358015,3.4348885692358015,7.0,3.0
04/09/2016,0.0,10.0,4.556102234467268,-5.443897765532732,10.0,0.0
11/09/2016,1.0,30.000000000000004,5.125054938981533,-24.874945061018472,7.0,-23.000000000000004
18/09/2016,0.0,31.0,6.150327624833584,-24.849672375166417,6.000000000000001,-25.0
25/09/2016,0.0,25.0,4.109723268831968,-20.890276731168033,6.000000000000001,-19.0
02/10/2016,0.0,1.0,2.44338498996973,1.4433849899697302,4.0,3.0
09/10/2016,0.0,3.0000000000000004,5.474372628747225,2.4743726287472243,10.0,7.0
16/10/2016,0.0,1.0,22.612716394882202,21.612716394882202,30.000000000000004,29.000000000000004
23/10/2016,0.0,36.0,32.94388383844375,-3.056116161556247,31.0,-5.0
30/10/2016,0.0,7.0,28.430634488525392,21.430634488525392,25.0,18.0
06/11/2016,1.0,4.0,6.911968084671497,2.9119680846714973,1.0,-3.0
13/11/2016,1.0,9.0,2.1199753733068705,-6.88002462669313,3.0000000000000004,-6.0
20/11/2016,0.0,4.0,1.7566731506675481,-2.243326849332452,1.0,-3.0
27/11/2016,0.99,11.0,26.14191222352028,15.14191222352028,36.0,25.0
04/12/2016,0.0,9.0,19.472814664559365,10.472814664559365,7.0,-2.0
11/12/2016,0.0,31.0,6.7141527131819725,-24.285847286818026,4.0,-27.0
18/12/2016,0.0,8.0,2.138447387701869,-5.861552612298131,9.0,1.0
25/12/2016,0.18,26.0,3.003115969860554,-22.996884030139448,4.0,-22.0
01/01/2017,1.0,4.0,7.369179780452251,3.369179780452251,11.0,7.0
08/01/2017,0.03,3.0000000000000004,7.769684494848251,4.769684494848251,9.0,6.0
15/01/2017,0.0,2.0,24.304979094371795,22.304979094371795,31.0,29.0
22/01/2017,0.0,1.0,17.128926559534072,16.128926559534072,8.0,7.0
29/01/2017,0.0,4.0,20.037997113680838,16.037997113680838,26.0,22.0
05/02/2017,0.0,3.0000000000000004,5.1897625709474084,2.189762570947408,4.0,0.9999999999999996
12/02/2017,0.51,3.0000000000000004,3.2347875808763504,0.23478758087635,3.0000000000000004,0.0
19/02/2017,0.0,1.0,1.871608465692997,0.871608465692997,2.0,1.0
26/02/2017,0.0,0.0,2.165190733268261,2.165190733268261,1.0,1.0
05/03/2017,0.0,0.0,3.2339302822744846,3.2339302822744846,4.0,4.0
12/03/2017,0.0,2.0,3.693291247332096,1.693291247332096,3.0000000000000004,1.0000000000000004
19/03/2017,0.0,1.0,3.2607680993247032,2.2607680993247032,3.0000000000000004,2.0000000000000004
26/03/2017,0.0,0.0,1.6562651063299179,1.6562651063299179,1.0,1.0
02/04/2017,0.0,0.0,1.519686701310277,1.519686701310277,0.0,0.0
09/04/2017,0.0,2.0,1.551494509974122,-0.44850549002587803,0.0,-2.0
