,Predicted,Observed,error
0,108.40129756791468,12.0,96.40129756791468
1,161.33351188156706,15.0,146.33351188156706
2,87.72283585181164,34.0,53.72283585181164
3,66.8669632848545,44.0,22.866963284854506
4,74.05546860593587,57.0,17.05546860593587
5,5.362510201560457,52.0,-46.637489798439546
6,463.52021759264363,45.0,418.52021759264363
7,130.676457013116,35.0,95.67645701311599
8,81.77620672882274,91.0,-9.223793271177257
9,65.18142434644629,17.0,48.18142434644629
10,103.16431217698265,29.0,74.16431217698265
11,264.59689609166094,26.0,238.59689609166094
12,-8.658377232259651,29.0,-37.65837723225965
13,79.91325753966527,0.0,79.91325753966527
14,202.2066901191503,55.0,147.2066901191503
15,62.162211817491304,-13.0,75.16221181749131
16,41.30633953378442,28.0,13.306339533784417
17,66.01676519168369,22.0,44.01676519168369
18,-303.00764768704033,20.0,-323.00764768704033
19,3.678273928959879,25.0,-21.32172607104012
20,-14.427593959417502,11.0,-25.4275939594175
21,168.03827350384609,31.0,137.03827350384609
22,196.26006259212298,16.0,180.26006259212298
23,200.69856391506104,18.0,182.69856391506104
24,-48.59601029137271,9.0,-57.59601029137271
25,-97.49626037894143,8.0,-105.49626037894143
26,-70.04482935858003,17.0,-87.04482935858003
27,-117.99731015315407,18.0,-135.99731015315407
28,-75.75333205002399,15.0,-90.75333205002399
29,-131.66467654976108,0.0,-131.66467654976108
30,-36.84330613527852,27.0,-63.84330613527852
31,-1.026474641295647,20.0,-21.026474641295646
32,-26.143436949009725,18.0,-44.143436949009725
33,-152.1657261773969,9.0,-161.1657261773969
34,-39.810803370036474,-19.0,-20.810803370036474
35,52.58058184892457,-6.0,58.58058184892457
36,-112.49434114075478,17.0,-129.49434114075478
37,157.03207561900726,12.0,145.03207561900726
38,472.70873810232916,14.0,458.70873810232916
39,18.412165798981402,9.0,9.412165798981402
40,-139.6516627188049,6.0,-145.6516627188049
41,-52.59111348242817,12.0,-64.59111348242817
42,-213.66887506708963,5.0,-218.66887506708963
43,-31.203007544586338,3.0,-34.20300754458634
44,-8.922567041513462,6.0,-14.922567041513462
45,-37.68186823090131,11.0,-48.68186823090131
46,-100.6043072140586,69.0,-169.6043072140586
47,-323.54134366499005,-12.0,-311.54134366499005
48,18.76171006381791,24.0,-5.238289936182088
49,-43.09098309229017,8.0,-51.09098309229017
50,-198.2273960325676,-49.0,-149.2273960325676
51,-275.17202395830253,3.0,-278.17202395830253
